SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2009,Swin Cash,100721,96.9,102.4,-5.5,25.0,165.0,-140.0,134.4,206.4,201.2,8.0,7.9,407.6,3,38.7,13.0,8.3,21.0,5.3,1.7,2.3,1.0,2.0,48.7,40.0,SEA,3,29.399999999999995,7.5,2.7999999999999994,4.7,2.3,3.2999999999999994,1.3999999999999997,2.7999999999999994,27.1,4.699999999999999
2009,Vanessa Hayden,100933,180.4,66.7,113.7,107.6,104.5,3.2,110.6,3.9,3.0,433.0,444.2,6.9,1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,Tamika Catchings,100646,112.9,104.5,8.5,82.4,126.0,-43.6,52.0,664.2,672.0,100.7,107.9,1336.1,10,35.7,12.2,6.0,17.2,10.4,5.4,3.3,1.4,3.4,45.9,25.0,IND,10,24.6,14.9,3.4,11.4,7.7,4.7,2.0,4.9,27.5,6.7
2009,Marissa Coleman,201889,99.5,95.4,4.2,84.5,128.8,-44.3,48.4,102.5,103.8,59.2,54.4,206.3,2,26.7,9.5,2.5,10.5,5.0,1.5,2.0,2.0,3.5,31.6,50.0,WAS,2,19.3,9.2,2.8,6.4,2.8,3.7,3.7,6.4,27.5,7.4
2009,Nakia Sanford,100556,109.6,93.0,16.6,84.3,115.4,-31.1,47.7,62.0,60.2,99.6,97.9,122.3,2,17.3,3.5,1.0,5.0,2.5,1.5,0.0,0.5,1.0,71.4,0.0,WAS,2,15.6,7.8,4.7,3.1,4.7,0.0,1.6,3.1,15.9,1.6
2009,Iziane Castro Marques,100796,112.8,109.7,3.1,80.9,121.9,-41.0,44.1,103.7,109.4,61.8,55.8,213.0,2,25.3,8.0,8.5,16.0,1.5,4.5,0.0,0.0,2.0,50.0,50.0,ATL,2,28.1,2.6,0.9,1.8,7.9,0.0,0.0,3.5,26.5,0.0
2009,Ashley Robinson,100942,122.8,97.4,25.4,88.5,106.3,-17.9,43.2,35.8,37.0,178.6,172.1,72.8,3,6.0,0.6999999999999998,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0,SEA,3,0.0,2.4,2.4,0.0,0.0,0.0,2.4,2.4,8.4,2.4
2009,Matee Ajavon,201492,113.2,100.9,12.3,81.3,110.4,-29.1,41.4,64.5,59.4,97.2,98.7,123.9,2,16.8,8.0,3.0,9.5,2.5,1.5,2.0,0.0,1.0,37.5,25.0,WAS,2,28.8,7.6,1.5,6.1,4.5,6.1,0.0,3.0,32.0,6.1
2009,Erika de Souza,100812,104.8,104.9,-0.2,93.1,132.8,-39.7,39.5,110.7,112.4,54.8,52.7,223.2,2,27.1,9.0,2.0,11.5,7.0,1.0,2.0,1.0,5.0,55.6,0.0,ATL,2,19.8,12.1,4.3,7.8,1.7,3.4,1.7,8.6,26.9,5.1
2009,Tina Thompson,100076,108.2,100.9,7.3,109.4,139.0,-29.7,36.9,398.4,408.3,38.4,38.8,806.8,6,36.3,12.300000000000002,4.0,15.199999999999998,7.0,2.7999999999999994,0.8000000000000002,0.6999999999999998,2.5,37.8,46.2,LAS,6,21.5,9.9,3.7999999999999994,6.099999999999999,4.0,1.2,0.9,3.5,24.9,2.1
2009,Lindsay Wisdom-Hylton,201918,143.4,103.1,40.3,107.9,104.2,3.7,36.7,4.9,3.9,432.0,443.3,8.8,2,1.3,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,LAS,2,0.0,16.7,0.0,16.7,16.7,0.0,0.0,0.0,0.0,0.0
2009,Shavonte Zellous,201919,106.6,91.8,14.8,95.1,115.4,-20.3,35.1,284.2,274.6,104.1,105.8,558.8,5,29.0,13.6,5.4,15.6,5.0,2.8,1.2,0.6,1.4,35.3,41.2,DET,5,26.4,8.5,2.7,5.8,4.7,2.0,1.0,2.4,30.6,3.0
2009,Katie Douglas,100666,110.2,104.6,5.7,98.9,128.3,-29.4,35.1,675.8,684.8,89.0,95.1,1360.6,10,36.1,14.1,4.3,15.5,3.5,4.0,1.4,0.6,1.9,36.2,31.0,IND,10,21.6,4.9,2.0,2.9,5.6,2.0,0.8,2.6,26.5,2.8
2009,Ivory Latta,201056,102.2,113.1,-10.9,81.0,123.7,-42.7,31.8,155.6,153.8,9.9,11.3,309.5,2,37.3,10.0,4.5,13.5,2.0,2.5,0.5,0.0,1.5,40.0,33.3,ATL,2,16.7,2.5,1.2,1.2,3.1,0.6,0.0,1.9,17.3,0.6
2009,Erin Perperoglou,100659,130.1,118.5,11.6,115.7,134.0,-18.3,29.9,53.0,61.6,166.0,166.4,114.6,3,10.9,3.0,0.6999999999999998,1.3,0.3,0.6999999999999998,0.6999999999999998,0.3,0.6999999999999998,11.1,0.0,SAN,3,6.099999999999999,1.5,1.5,0.0,3.0,3.0,1.5,3.0,22.7,4.5
2009,Coco Miller,100690,126.0,114.1,11.8,96.2,113.8,-17.6,29.4,26.2,27.2,139.3,138.0,53.4,2,6.6,2.5,0.0,3.5,0.0,1.0,0.0,0.0,0.5,60.0,100.0,ATL,2,25.9,0.0,0.0,0.0,7.4,0.0,0.0,3.7,22.9,0.0
2009,Sue Bird,100720,95.9,103.5,-7.6,80.8,117.1,-36.3,28.7,190.9,189.4,23.5,19.6,380.3,3,36.3,11.0,2.7000000000000006,11.300000000000002,3.7000000000000006,4.0,1.3,0.0,2.3,33.3,41.7,SEA,3,16.8,5.400000000000001,0.5,5.0,5.900000000000001,2.0,0.0,3.5,22.8,2.0
2009,Sancho Lyttle,101023,103.0,106.1,-3.1,97.2,126.9,-29.6,26.6,104.8,103.7,60.7,61.5,208.5,2,25.3,8.5,3.5,8.5,5.0,2.0,2.0,0.0,2.0,41.2,0.0,ATL,2,15.6,9.2,2.8,6.4,3.7,3.7,0.0,3.7,23.0,3.7
2009,Penny Taylor,100634,130.4,115.6,14.8,106.5,116.3,-9.8,24.6,504.5,495.5,351.2,343.2,1000.0,11,24.1,8.5,4.6,14.3,3.5,3.4,0.4,0.2,1.1,52.7,48.4,PHO,11,29.5,7.1,1.9,5.3,7.0,0.8,0.4,2.3,25.3,1.2000000000000002
2009,Vickie Johnson,100103,126.2,132.0,-5.8,97.0,123.6,-26.6,20.8,166.4,168.9,52.6,59.1,335.3,3,29.899999999999995,8.3,2.0,15.300000000000002,3.0,4.7,1.7,0.0,1.0,72.0,71.4,SAN,3,25.7,5.0,1.7,3.4,7.8,2.7999999999999994,0.0,1.7,18.4,2.7999999999999994
2009,Candace Parker,201496,111.1,104.5,6.6,89.2,102.2,-13.0,19.6,380.8,389.4,56.0,57.7,770.2,6,35.1,11.800000000000002,7.3,18.0,10.699999999999998,1.7,0.8000000000000002,1.8,1.7,53.5,25.0,LAS,6,26.2,15.5,5.1,10.4,2.4,1.2,2.7000000000000006,2.4,26.3,3.9000000000000004
