SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2011,Penny Taylor,PHO,3.13,0.7,3.83,3385.8,25.9,114.9,106.9,8.0,105.8,113.7,-8.0,16.0,1704.4,1681.4,997.3,985.6,29,29.8,16.7,4.9,4.7,1.7,0.4,2.2,11.1,4.4,51.1,40.2,26.9,7.8,1.6,6.3,7.5,2.7,0.6,3.6,3.3000000000000003,100634
2011,Maya Moore,MIN,2.18,1.59,3.77,3487.4,26.3,113.7,98.0,15.8,104.4,103.3,1.1,14.6,1750.0,1737.4,740.1,766.4,34,28.0,13.2,4.6,2.6,1.4,0.5,1.5,11.0,2.4,43.9,36.9,24.3,8.5,3.1,5.4,4.9,2.6,0.9,2.7,3.5,202632
2011,Tamika Catchings,IND,2.16,1.47,3.63,3734.4,28.2,110.4,100.8,9.6,99.7,108.9,-9.2,18.7,1865.5,1869.0,580.8,566.8,33,31.5,15.5,7.1,3.5,2.0,0.9,2.2,11.6,4.9,43.8,34.8,25.6,11.7,3.2,8.5,5.8,3.4,1.5,3.7,4.9,100646
2011,Armintie Herrington,ATL,0.97,2.57,3.54,3092.0,20.0,107.2,96.1,11.0,103.0,108.8,-5.8,16.8,1533.0,1559.1,1109.5,1138.0,34,23.4,8.5,3.0,2.8,1.5,0.1,1.4,6.1,3.5,51.9,0.0,17.6,6.1,3.1,3.0,5.8,3.2,0.1,3.0,3.3000000000000003,201048
2011,Taj McWilliams-Franklin,MIN,1.94,1.37,3.31,3514.0,19.6,113.5,98.4,15.1,105.0,102.4,2.5,12.5,1746.2,1767.8,743.9,736.0,34,28.4,8.3,6.0,2.4,1.0,0.7,1.6,7.7,1.8,44.4,22.2,15.1,11.0,4.0,7.0,4.4,1.9,1.3,2.8,3.2,100412
2011,Sophia Young-Malcolm,SAN,0.16,2.74,2.9,3836.2,27.0,103.9,97.3,6.6,103.6,110.9,-7.3,13.9,1921.0,1915.2,619.0,629.6,33,31.6,13.2,6.4,2.3,2.0,0.5,1.5,12.1,4.8,42.9,0.0,21.4,10.4,2.4,8.1,3.7,3.3,0.8,2.5,4.1,200674
2011,Angel McCoughtry,ATL,1.68,0.98,2.66,3643.6,43.6,107.7,99.9,7.8,100.5,104.8,-4.3,12.1,1805.0,1838.6,837.4,858.5,33,27.9,21.6,5.2,2.5,2.2,1.0,3.2,16.8,8.7,42.4,26.4,36.8,8.9,2.7,6.2,4.3,3.7,1.7,5.4,5.4,201881
2011,Rebekkah Brunson,MIN,1.39,1.08,2.47,3453.4,21.4,112.7,98.6,14.1,107.0,101.9,5.1,9.1,1722.8,1730.6,767.3,773.2,34,27.6,10.2,8.9,1.2,0.8,0.5,1.5,7.9,3.3,51.1,0.0,19.1,16.5,5.3,11.3,2.2,1.5,1.0,2.8,2.5,100944
2011,Erin Phillips,IND,0.32,2.09,2.41,2465.8,22.5,108.2,97.3,10.9,107.5,108.3,-0.8,11.7,1228.8,1237.0,1217.5,1198.8,31,22.2,8.6,2.8,2.4,1.0,0.0,1.5,6.4,2.3,46.2,42.6,20.3,6.7,1.2,5.4,5.6,2.3,0.0,3.4,2.3,101039
2011,Asjha Jones,CON,0.84,1.55,2.39,3616.0,30.2,106.7,99.3,7.4,101.4,101.9,-0.5,7.9,1797.2,1818.8,784.3,779.6,34,28.6,13.3,6.4,1.9,0.6,0.5,1.9,13.1,2.2,44.4,30.0,23.8,11.4,3.4,8.0,3.4,1.1,0.8,3.4,1.9000000000000001,100723
2011,Katie Douglas,IND,2.58,-0.28,2.3,3345.7,27.1,111.5,103.2,8.3,100.0,101.6,-1.6,9.9,1674.0,1671.7,772.3,764.0,32,29.4,13.9,3.9,2.8,1.3,0.3,2.0,11.2,2.2,46.5,44.0,24.9,7.1,1.7,5.3,5.1,2.3,0.4,3.6,2.6999999999999997,100666
2011,Renee Montgomery,CON,1.79,0.49,2.28,3723.4,29.0,108.1,100.7,7.4,97.3,98.5,-1.2,8.5,1861.2,1862.3,720.4,736.1,34,29.1,14.6,2.1,4.9,1.4,0.1,2.6,11.3,4.5,40.0,38.4,25.1,3.7,0.6,3.1,8.5,2.5,0.2,4.5,2.7,201904
2011,Camille Smith,SEA,-0.5,2.72,2.22,3120.8,24.8,102.0,96.2,5.8,101.4,106.1,-4.8,10.6,1568.3,1552.5,819.8,824.4,33,26.9,9.6,5.2,1.6,1.4,0.7,2.3,8.4,2.5,46.4,22.7,19.2,10.3,2.8,7.5,3.3,2.7,1.3,4.5,4.0,201067
2011,Becky Hammon,SAN,0.71,1.24,1.95,3905.8,29.1,104.7,99.8,4.9,100.8,103.3,-2.5,7.4,1952.5,1953.3,587.5,591.5,33,31.8,15.9,2.9,5.8,1.5,0.2,3.6,12.1,3.4,44.0,38.9,25.5,4.6,0.2,4.4,9.3,2.4,0.3,5.8,2.6999999999999997,100342
2011,Nicole Powell,NYL,0.9,1.0,1.9,3421.0,21.4,105.1,101.0,4.2,97.4,102.3,-4.9,9.1,1720.5,1700.5,787.8,796.6,33,28.3,9.7,4.2,2.3,1.4,0.3,2.0,8.7,1.0,41.0,35.3,17.6,7.7,1.8,6.0,4.2,2.5,0.6,3.6,3.1,100919
2011,Ashley Robinson,SEA,0.78,1.11,1.89,2038.2,17.2,104.9,98.1,6.8,99.4,100.8,-1.4,8.2,1021.4,1016.8,1366.8,1360.1,34,17.1,3.8,3.9,0.7,0.6,1.0,1.3,3.6,0.6,48.4,0.0,11.8,12.1,3.7,8.3,2.2,2.0,3.0,4.0,5.0,100942
2011,Seimone Augustus,MIN,1.48,0.37,1.85,3657.4,29.5,112.3,100.2,12.1,107.3,98.1,9.2,2.9,1818.3,1839.1,671.8,664.8,34,29.3,16.2,3.5,2.2,0.9,0.4,1.3,13.5,2.2,50.4,41.7,28.4,6.2,1.0,5.2,3.9,1.5,0.8,2.3,2.3,200671
2011,Danielle Adams,SAN,1.2,0.49,1.69,1823.9,31.6,108.9,100.2,8.7,101.0,100.9,0.1,8.6,915.6,908.3,1624.4,1636.4,23,20.9,12.4,4.3,0.6,0.5,0.7,1.2,10.0,3.1,43.0,35.0,28.9,9.9,3.5,6.4,1.3,1.2,1.5,2.7,2.7,202634
2011,Lindsay Whalen,MIN,1.21,0.42,1.63,3540.6,27.1,112.4,99.8,12.6,107.5,99.2,8.3,4.4,1764.4,1776.2,725.7,727.6,34,28.1,13.6,3.5,5.9,1.1,0.1,2.2,10.3,3.6,51.1,40.5,25.1,6.4,1.6,4.8,10.7,2.0,0.3,4.0,2.3,100915
2011,Jessica Adair,MIN,0.8,0.83,1.63,1160.0,26.0,110.7,97.9,12.8,111.1,100.1,10.9,1.8,583.8,576.2,1906.3,1927.6,31,10.3,4.3,2.9,0.3,0.3,0.6,0.9,3.3,1.6,48.5,0.0,20.8,14.2,6.8,7.4,1.6,1.3,2.8,4.2,4.1,201882
2011,Kalana Greene,CON,0.21,1.42,1.63,2934.1,14.7,105.9,99.2,6.7,103.9,101.2,2.7,4.0,1460.5,1473.6,1121.0,1124.8,33,23.7,5.6,3.8,1.5,0.9,0.4,0.9,5.0,1.4,42.2,39.1,11.9,8.0,1.7,6.4,3.2,1.9,0.8,1.9,2.7,202253
2011,Courtney Vandersloot,CHI,-0.24,1.85,1.61,2884.4,22.5,100.2,99.1,1.1,98.5,105.5,-7.1,8.2,1453.6,1430.8,1076.7,1069.2,34,22.9,6.5,2.0,3.7,0.7,0.4,2.7,6.3,1.4,39.1,27.1,14.3,4.4,0.3,4.0,8.2,1.6,0.8,6.0,2.4000000000000004,202664
2011,Sancho Lyttle,ATL,1.12,0.42,1.54,2272.6,24.0,108.3,100.4,7.9,103.3,102.3,1.0,6.8,1120.2,1152.4,1522.3,1544.6,22,26.2,10.0,6.3,2.1,2.4,0.5,2.0,9.1,2.5,44.8,28.6,18.3,11.4,3.4,8.0,3.9,4.3,1.0,3.6,5.3,101023
2011,Candice Dupree,PHO,2.81,-1.32,1.49,4196.0,22.6,113.5,109.8,3.7,104.4,108.2,-3.8,7.5,2118.5,2077.4,583.2,589.6,34,31.6,14.6,8.2,1.8,0.6,0.7,2.0,10.6,3.4,54.8,16.7,22.4,12.6,3.9,8.7,2.8,0.9,1.1,3.0,2.0,200676
2011,Alison Bales,ATL,-0.07,1.44,1.37,2641.2,13.3,104.5,98.6,5.9,106.3,104.3,2.0,3.9,1302.0,1339.3,1340.5,1357.8,34,20.2,5.0,4.7,1.2,0.4,1.6,0.5,4.2,0.9,48.6,35.3,12.0,11.3,2.5,8.8,3.0,1.1,3.7,1.1,4.800000000000001,201054
2011,Jessica Davenport,IND,1.19,0.17,1.36,2572.2,29.1,108.7,102.7,6.0,106.8,102.6,4.2,1.8,1293.2,1279.0,1153.1,1156.7,34,21.1,10.7,4.8,0.5,0.8,1.3,1.6,8.1,3.1,52.9,0.0,26.1,11.7,3.6,8.1,1.2,1.9,3.2,4.0,5.1,201047
2011,Diana Taurasi,PHO,2.89,-1.57,1.32,3769.0,34.4,114.1,110.3,3.8,105.4,107.3,-1.9,5.7,1905.0,1864.0,796.7,803.0,32,30.1,21.6,3.2,3.6,0.8,0.6,3.0,14.5,6.8,44.9,39.5,34.4,5.0,0.6,4.4,5.7,1.2,1.0,4.8,2.2,100940
2011,Candace Parker,LAS,0.87,0.42,1.29,2003.5,29.8,106.6,106.7,-0.2,102.7,109.3,-6.6,6.5,1001.0,1002.4,1508.2,1515.5,17,32.6,18.5,8.6,2.8,1.2,1.6,1.9,13.4,5.1,51.1,41.9,29.9,13.9,2.0,11.9,4.5,2.0,2.6,3.1,4.6,201496
2011,Sue Bird,SEA,1.02,0.23,1.25,3935.0,26.4,104.0,100.9,3.1,90.9,93.4,-2.6,5.6,1976.6,1958.4,411.5,418.5,34,33.0,14.7,2.9,4.9,1.4,0.2,2.4,12.0,2.1,44.9,42.8,24.0,4.7,0.7,4.1,7.9,2.3,0.3,3.8,2.5999999999999996,100720
2011,DeLisha Milton-Jones,LAS,1.56,-0.33,1.23,3259.8,27.7,107.0,107.9,-1.0,99.3,109.0,-9.7,8.8,1622.2,1637.6,887.0,880.4,34,26.2,11.7,4.6,2.0,0.9,0.4,2.4,9.8,2.3,46.2,35.2,23.1,9.2,3.2,6.0,3.9,1.9,0.7,4.8,2.5999999999999996,100396
2011,Briann January,IND,1.02,0.2,1.22,1023.6,23.2,113.5,103.4,10.1,106.3,102.5,3.8,6.3,511.0,512.7,1935.3,1923.1,10,28.6,8.6,1.4,5.0,1.5,0.0,3.3,7.0,3.5,35.7,31.8,15.8,2.6,0.9,1.6,9.2,2.7,0.0,6.0,2.7,201896
2011,Tina Charles,CON,0.9,0.19,1.09,4234.2,32.1,106.4,101.2,5.2,99.2,95.2,4.1,1.1,2111.9,2122.3,469.6,476.1,34,33.4,17.6,11.0,1.9,0.8,1.8,2.2,16.0,3.9,46.8,0.0,26.9,16.8,5.7,11.1,2.8,1.2,2.7,3.4,3.9000000000000004,202250
2011,Katie Smith,SEA,0.1,0.95,1.05,2980.6,19.0,103.3,99.5,3.8,99.2,99.8,-0.6,4.3,1494.8,1485.8,893.4,891.1,34,25.1,7.5,2.3,2.0,0.7,0.1,1.3,6.6,1.0,39.5,39.5,16.0,5.0,1.1,3.9,4.3,1.5,0.3,2.8,1.8,100404
2011,Monica Wright,MIN,0.15,0.87,1.02,1433.2,26.7,107.7,97.4,10.2,112.3,100.5,11.8,-1.5,710.5,722.6,1779.6,1781.2,29,13.6,5.1,1.6,1.1,0.8,0.2,1.0,4.8,1.7,37.9,25.9,18.9,6.0,0.8,5.2,3.9,2.9,0.6,3.6,3.5,202257
