SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2026,Jackie Young,LVA,3.13,2.19,5.32,5396.0,28.4,120.5,107.3,13.2,105.9,120.5,-14.5,27.8,2696.7,2699.3,715.5,717.1,43,32.3,18.9,4.4,6.8,0.9,0.3,2.4,14.0,3.2,48.8,38.3,28.8,6.7,1.1,5.6,10.4,1.3,0.4,3.7,1.7000000000000002,1629498
2026,A'ja Wilson,LVA,2.94,2.23,5.17,5122.7,37.5,120.6,107.0,13.6,108.0,119.3,-11.3,24.9,2558.2,2564.5,854.0,852.0,41,32.0,26.2,9.4,3.2,1.4,1.9,2.4,17.5,7.9,52.7,40.4,40.3,14.4,2.8,11.6,5.0,2.2,3.0,3.6,5.2,1628932
2026,Natasha Howard,MIN,2.2,2.33,4.53,4865.6,25.6,118.9,106.2,12.7,110.6,112.9,-2.3,15.0,2446.2,2419.4,977.1,974.8,44,28.4,14.8,7.6,3.3,1.6,1.0,2.5,10.1,3.7,59.8,18.8,25.6,13.2,5.9,7.3,5.7,2.7,1.7,4.3,4.4,203827
2026,Angel Reese,ATL,0.94,3.53,4.47,5213.4,31.0,116.1,104.2,11.9,116.5,119.6,-3.1,15.0,2602.3,2611.1,844.6,815.3,43,31.0,16.4,12.1,2.8,1.8,0.7,3.1,12.9,6.3,45.1,19.3,25.5,18.8,7.4,11.4,4.3,2.8,1.2,4.8,4.0,1642291
2026,Veronica Burton,GSV,1.6,2.84,4.44,4512.9,23.8,113.7,102.3,11.3,110.2,110.0,0.2,11.2,2270.8,2242.0,919.2,904.3,44,28.6,12.2,3.6,5.7,1.6,0.5,1.5,9.2,3.6,42.2,35.5,22.4,6.7,2.1,4.6,10.5,2.9,0.8,2.7,3.7,1631007
2026,Olivia Miles,MIN,2.76,1.01,3.77,4812.0,32.1,119.5,108.0,11.5,109.5,108.6,0.9,10.6,2416.9,2395.2,1006.4,999.0,40,31.0,19.8,4.7,6.0,1.3,0.6,3.1,14.2,4.8,49.2,38.8,31.2,7.4,0.9,6.4,9.5,2.1,1.0,4.9,3.1,1643426
2026,Lexie Hull,IND,2.58,1.09,3.67,3239.4,15.1,123.1,110.1,13.0,117.6,114.8,2.7,10.3,1617.7,1621.6,1880.7,1896.8,44,18.6,5.2,3.0,0.7,0.6,0.2,0.8,4.4,0.8,42.8,33.7,13.3,7.6,2.3,5.4,1.7,1.5,0.5,1.9,2.0,1631086
2026,Allisha Gray,ATL,1.84,1.81,3.65,5596.2,27.8,117.0,106.3,10.6,113.0,114.6,-1.6,12.2,2804.2,2792.0,642.6,634.5,44,32.6,19.0,3.5,2.6,1.4,0.4,1.5,13.8,5.5,46.3,33.9,28.3,5.1,1.0,4.1,3.9,2.0,0.5,2.2,2.5,1628277
2026,Kaila Charles,GSV,1.58,2.06,3.64,3172.0,20.3,117.3,103.4,13.8,108.0,105.6,2.4,11.5,1598.9,1573.1,1591.2,1573.2,44,20.2,6.3,4.7,1.4,0.8,0.3,1.0,5.8,1.3,40.6,27.6,16.4,12.2,4.1,8.0,3.6,2.1,0.6,2.5,2.7,1630097
2026,Kelsey Mitchell,IND,3.71,-0.24,3.47,5667.0,32.5,121.9,113.0,9.0,112.5,111.2,1.3,7.7,2817.6,2849.4,680.8,669.0,44,32.5,24.7,1.7,2.8,1.0,0.1,1.6,17.0,5.0,50.9,45.0,36.5,2.5,0.8,1.7,4.1,1.5,0.2,2.4,1.7,1628909
2026,Shakira Austin,WAS,0.72,2.67,3.39,4726.8,33.2,112.7,105.9,6.7,106.7,111.5,-4.8,11.5,2338.7,2388.2,963.1,988.9,43,29.4,17.0,9.5,2.6,0.8,1.2,2.8,12.6,6.1,48.3,31.5,28.7,16.1,3.2,12.9,4.4,1.4,2.1,4.7,3.5,1631022
2026,Awak Kuier,DAL,1.49,1.77,3.26,2902.4,17.3,118.1,107.9,10.2,114.0,112.4,1.6,8.7,1450.5,1451.8,1939.9,1938.8,41,18.6,6.3,3.9,1.0,0.6,1.8,1.0,4.6,1.2,50.8,39.0,16.9,10.4,2.0,8.4,2.8,1.6,4.7,2.7,6.300000000000001,1630386
2026,Aliyah Boston,IND,1.16,1.75,2.91,4234.0,29.3,120.0,110.7,9.3,120.2,115.5,4.7,4.5,2112.9,2121.1,1385.5,1397.3,40,27.1,16.1,8.0,3.0,1.5,1.2,2.3,11.7,3.3,52.8,40.6,28.8,14.2,3.1,11.1,5.3,2.7,2.1,4.1,4.800000000000001,1641648
2026,Leonie Fiebich,NYL,0.43,2.29,2.72,2277.3,16.8,113.7,105.9,7.8,115.8,113.5,2.3,5.5,1137.1,1140.2,2280.0,2272.2,21,28.7,8.8,3.0,2.1,1.1,0.1,1.8,6.6,1.6,43.2,41.2,15.2,5.3,2.1,3.1,3.6,2.0,0.2,3.1,2.2,1630142
2026,Makayla Timpson,IND,2.77,-0.14,2.63,3263.3,13.2,124.1,113.0,11.1,116.6,112.3,4.3,6.8,1630.9,1632.4,1867.5,1886.0,43,19.1,5.7,4.9,0.5,0.6,0.8,0.8,3.6,1.4,64.1,0.0,14.1,12.1,3.7,8.4,1.3,1.5,2.0,2.0,3.5,1642815
2026,Jordin Canada,ATL,1.86,0.75,2.61,5211.2,21.4,117.2,107.1,10.1,113.1,110.2,2.8,7.3,2603.0,2608.2,843.8,818.2,43,31.1,11.6,3.5,7.3,1.9,0.3,2.4,8.8,4.0,43.1,29.2,18.1,5.5,1.1,4.4,11.3,3.0,0.4,3.8,3.4,1628886
2026,Kayla Thornton,GSV,-0.22,2.8,2.58,3823.4,18.8,111.3,101.4,9.9,114.8,109.3,5.4,4.4,1921.7,1901.7,1268.4,1244.6,44,24.3,7.7,4.5,0.7,0.7,0.3,0.7,6.9,1.4,36.1,34.7,16.7,9.7,2.7,7.0,1.5,1.4,0.5,1.4,1.9,203866
2026,Sonia Citron,WAS,0.93,1.51,2.44,4938.8,26.0,113.0,107.4,5.7,105.0,108.2,-3.2,8.8,2440.0,2498.8,861.8,878.3,40,33.0,16.8,3.8,4.4,1.2,0.6,2.4,11.1,5.3,48.3,34.2,25.4,5.7,1.3,4.4,6.7,1.8,0.9,3.6,2.7,1642785
2026,Anastasiia Olairi Kosu,MIN,2.16,0.18,2.34,1172.3,19.2,124.6,107.7,17.0,114.9,108.3,6.6,10.3,589.9,582.4,2833.4,2811.8,30,10.2,3.6,2.0,0.7,0.6,0.4,0.6,2.7,1.1,47.6,66.7,16.9,9.2,5.5,3.8,3.1,2.7,1.9,3.0,4.6,1642797
2026,Michaela Onyenwere,WAS,2.03,0.24,2.27,3718.8,20.3,115.1,108.3,6.8,105.7,106.7,-0.9,7.7,1842.5,1876.3,1459.3,1500.8,40,24.8,9.0,2.6,1.7,0.4,0.2,1.6,6.9,1.9,43.8,39.5,18.0,5.1,2.7,2.4,3.3,0.8,0.3,3.2,1.1,1630446
2026,Chelsea Gray,LVA,1.57,0.7,2.27,5412.9,21.6,118.6,109.1,9.5,113.1,113.8,-0.7,10.3,2700.2,2712.7,712.0,703.8,43,32.7,12.0,3.3,6.7,1.4,0.3,2.8,10.0,1.7,44.1,36.5,18.2,5.0,0.4,4.6,10.1,2.2,0.5,4.2,2.7,203833
