SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2017,Sydney Wiese,1628282,227.3,0.0,227.3,102.3,101.8,0.5,226.8,0.9,1.0,610.7,596.2,1.9,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Sandrine Gruda,201058,227.3,0.0,227.3,102.3,101.8,0.5,226.8,0.9,1.0,610.7,596.2,1.9,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Amanda Zahui B,204320,166.7,66.7,100.0,88.6,118.7,-30.1,130.1,3.0,3.0,71.1,67.4,6.0,1,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NYL,1,0.0,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
2017,Rachel Banham,1627671,208.3,116.3,92.1,112.1,119.3,-7.1,99.2,2.9,3.4,68.7,70.4,6.3,1,1.7,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,CON,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0
2017,Aerial Powers,1627672,128.8,102.4,26.4,59.2,128.0,-68.7,95.2,43.5,44.0,33.8,32.0,87.4,1,23.9,15.0,9.0,21.0,6.0,3.0,2.0,0.0,0.0,40.0,33.3,DAL,1,43.8,12.5,4.2,8.3,6.3,4.2,0.0,0.0,43.6,4.2
2017,Nayo Raincock-Ekunwe,1628248,128.7,90.1,38.6,76.5,125.4,-48.9,87.5,21.8,17.8,52.3,52.6,39.5,1,11.4,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,NYL,1,28.6,4.8,0.0,4.8,0.0,0.0,0.0,0.0,13.8,0.0
2017,Morgan Tuck,1627670,145.3,80.6,64.7,112.9,123.4,-10.6,75.3,6.9,7.4,64.7,66.4,14.3,1,3.7,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,CON,1,37.5,12.5,0.0,12.5,12.5,0.0,0.0,0.0,27.2,0.0
2017,Lindsay Allen,1628263,136.1,101.2,34.8,83.4,119.0,-35.5,70.4,11.8,9.9,62.3,60.5,21.6,1,5.3,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,NYL,1,0.0,9.1,0.0,9.1,27.3,0.0,0.0,0.0,0.0,0.0
2017,Ramu Tokashiki,204317,94.1,60.7,33.4,94.2,119.0,-24.8,58.2,14.9,9.9,58.4,61.3,24.8,1,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Courtney Williams,1627675,129.0,118.9,10.1,72.6,119.9,-47.3,57.4,55.0,58.0,16.5,15.8,113.1,1,30.6,11.0,0.0,10.0,6.0,2.0,1.0,1.0,3.0,45.5,0.0,CON,1,16.4,9.8,3.3,6.6,3.3,1.6,1.6,4.9,25.5,3.2
2017,Shatori Walker-Kimbrough,1628278,144.4,101.0,43.4,111.6,117.0,-5.4,48.8,11.1,11.9,345.8,347.8,23.0,3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
2017,Theresa Plaisance,203849,87.5,85.4,2.1,118.7,163.9,-45.2,47.3,50.3,49.2,27.0,26.8,99.4,1,24.0,7.0,1.0,7.0,5.0,3.0,1.0,1.0,1.0,42.9,0.0,DAL,1,13.2,9.4,0.0,9.4,5.7,1.9,1.9,1.9,16.8,3.8
2017,Karima Christmas-Kelly,202640,101.1,108.5,-7.3,81.8,135.1,-53.3,46.0,66.2,62.7,11.0,13.3,128.9,1,34.1,9.0,2.0,6.0,5.0,3.0,1.0,1.0,0.0,22.2,0.0,DAL,1,8.7,7.2,4.3,2.9,4.3,1.4,1.4,0.0,14.9,2.8
2017,Jonquel Jones,1627673,114.4,118.3,-3.9,263.2,312.5,-49.3,45.5,70.8,73.6,0.8,0.3,144.4,1,39.2,13.0,8.0,19.0,15.0,2.0,0.0,0.0,1.0,38.5,40.0,CON,1,24.7,19.5,6.5,13.0,2.6,0.0,0.0,1.3,24.7,0.0
