SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2021,Jonquel Jones,CON,1.97,2.98,4.95,3091.1,32.7,112.6,91.7,20.9,102.0,102.0,-0.0,21.0,1543.3,1547.8,791.4,799.2,27,31.7,19.4,11.2,2.8,1.3,1.3,2.9,13.8,4.5,51.5,36.2,32.1,18.6,4.1,14.5,4.6,2.1,2.1,4.8,4.2,1627673
2021,Dearica Hamby,LVA,2.68,1.71,4.39,2808.0,23.2,115.2,97.5,17.7,107.1,102.1,5.0,12.7,1399.8,1408.2,1158.6,1161.1,29,24.5,11.6,6.7,1.7,1.1,0.1,1.5,8.0,3.9,54.5,25.0,22.8,13.1,2.2,10.8,3.3,2.1,0.3,2.9,2.4,204324
2021,Jackie Young,LVA,3.0,1.36,4.36,4061.5,19.4,113.4,99.0,14.4,104.3,101.9,2.4,11.9,2036.0,2025.5,522.4,543.8,32,31.8,12.2,4.1,3.2,1.1,0.3,1.5,9.6,2.8,50.5,25.0,18.4,6.2,1.0,5.2,4.9,1.7,0.5,2.2,2.2,1629498
2021,Breanna Stewart,SEA,2.61,1.49,4.1,3602.4,31.1,111.9,101.0,10.9,98.7,105.9,-7.2,18.1,1796.7,1805.7,704.8,705.2,28,33.3,20.3,9.5,2.7,1.2,1.8,1.7,15.8,5.6,43.9,33.3,30.2,14.2,1.8,12.4,4.0,1.8,2.6,2.5,4.4,1627668
2021,Skylar Diggins,PHO,2.76,1.03,3.79,3909.1,28.8,111.5,103.6,7.9,96.1,112.7,-16.6,24.4,1955.9,1953.2,457.8,457.1,32,32.5,17.7,3.2,5.3,1.1,0.8,2.6,12.3,6.2,45.2,37.0,27.7,4.9,0.8,4.1,8.2,1.7,1.2,4.0,2.9,203400
2021,Brionna Jones,CON,1.39,2.11,3.5,3561.8,25.5,110.8,93.9,16.9,103.1,99.2,3.9,13.0,1780.1,1781.7,554.6,565.3,32,30.6,14.7,7.3,1.8,1.4,0.5,2.2,10.6,3.2,57.1,0.0,25.2,12.6,5.4,7.1,3.0,2.4,0.9,3.8,3.3,1628280
2021,Jasmine Thomas,CON,0.67,2.79,3.46,3236.8,23.7,109.9,92.2,17.7,107.0,101.7,5.3,12.4,1621.4,1615.5,713.4,731.5,30,29.6,10.6,2.4,4.0,1.3,0.2,2.2,9.8,1.9,38.6,40.0,18.8,4.3,0.8,3.6,7.2,2.3,0.4,4.0,2.6999999999999997,202662
2021,Briann January,CON,1.42,1.76,3.18,3180.2,15.0,111.4,93.8,17.5,104.1,98.1,6.0,11.6,1578.4,1601.8,756.3,745.2,29,30.2,7.0,1.4,3.1,0.9,0.1,1.8,5.8,1.3,42.5,38.0,12.1,2.5,0.5,2.0,5.3,1.5,0.2,3.1,1.7,201896
2021,Napheesa Collier,MIN,2.21,0.83,3.04,3851.1,26.7,109.4,100.8,8.5,98.0,101.1,-3.1,11.7,1921.5,1929.6,552.2,559.8,29,34.6,16.2,6.6,3.2,1.3,1.3,2.3,13.7,3.9,44.1,25.3,23.5,9.6,2.5,7.1,4.6,1.9,1.9,3.4,3.8,1629483
2021,Satou Sabally,DAL,1.16,1.37,2.53,1601.4,28.6,108.3,103.8,4.5,104.4,110.1,-5.8,10.3,808.3,793.2,1642.4,1620.1,17,24.9,11.9,5.9,2.8,0.2,0.8,2.3,9.7,3.6,41.8,32.7,23.9,11.8,3.2,8.6,5.6,0.5,1.6,4.6,2.1,1630149
