SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2012,Nneka Ogwumike,203014,115.7,103.2,12.5,98.4,104.7,-6.3,18.8,1953.7,1944.8,955.4,959.7,3898.5,33,27.9,10.1,4.3,14.0,7.5,1.2,1.4,0.9,1.3,53.5,14.3,LAS,33,24.8,13.2,5.3,8.0,2.1,2.5,1.6,2.3,22.5,4.1
2012,Maya Moore,202632,116.1,101.3,14.8,101.8,104.1,-2.2,17.1,2388.6,2373.2,819.0,835.9,4761.8,34,29.7,12.6,2.9,16.4,6.0,3.6,1.5,0.6,1.8,46.5,38.8,MIN,34,28.2,10.3,3.6,6.8,6.3,2.5,1.1,3.1,22.3,3.6
2012,Epiphanny Prince,202259,108.0,101.3,6.7,93.7,102.0,-8.3,15.0,1416.9,1401.7,1087.9,1107.0,2818.6,26,30.0,13.7,4.2,18.1,3.5,3.1000000000000005,1.8000000000000003,0.3,2.0,44.2,40.7,CHI,26,31.300000000000004,6.0,1.6,4.4,5.299999999999999,3.1000000000000005,0.5,3.5,32.2,3.6000000000000005
2012,Glory Johnson,203017,104.8,108.5,-3.7,96.1,114.4,-18.3,14.7,1773.7,1793.3,784.6,797.8,3567.0,34,28.2,8.0,5.6,11.5,6.8,1.1,2.1,0.6,2.1,48.2,0.0,TUL,34,20.6,12.2,5.0,7.2,2.0,3.8,1.0,3.7,24.1,4.8
2012,Lauren Jackson,100682,106.8,96.1,10.7,97.8,101.7,-3.9,14.6,451.4,441.3,2205.0,2192.3,892.7,9,18.5,8.9,2.8,10.2,5.6,0.2,0.4,0.8,1.3,42.5,20.7,SEA,9,29.0,15.800000000000002,2.2,13.6,0.6,1.3,2.2,3.7999999999999994,22.8,3.5
2012,Crystal Langhorne,201518,99.5,107.6,-8.0,86.4,108.7,-22.3,14.3,1760.0,1788.9,661.1,669.7,3548.9,31,32.2,10.9,3.8,14.7,6.3,1.4,1.5,0.1,2.4,56.2,12.5,WAS,31,24.2,10.3,4.0,6.3,2.2,2.4,0.2,4.0,26.4,2.6
2012,Kalana Greene,202253,110.7,97.9,12.8,103.3,104.5,-1.2,14.0,1231.8,1232.0,1707.8,1690.9,2463.8,34,17.8,3.6,1.4,4.2,1.9,1.7,1.1,0.2,0.8,43.8,22.7,CON,34,12.0,5.3,1.5,3.8,4.8,3.3,0.6,2.3,13.8,3.9
2012,Cappie Pondexter,200665,100.5,106.5,-6.0,82.6,100.5,-17.9,11.9,2273.6,2231.1,378.9,375.0,4504.6,34,34.2,16.9,4.9,20.4,4.5,4.3,1.3,0.2,3.1,43.5,32.7,NYL,34,31.0,6.9,0.9,6.0,6.5,1.9,0.3,4.7,33.1,2.1999999999999997
2012,Diana Taurasi,100940,106.8,112.1,-5.3,94.9,112.0,-17.1,11.8,316.5,314.9,2304.2,2310.8,631.4,8,20.7,9.8,3.8,14.0,1.6,2.3,0.5,0.5,1.8,43.6,39.5,PHO,8,33.2,3.9,0.3,3.6,5.3,1.2,1.2,4.2,33.5,2.4
2012,Sancho Lyttle,101023,101.2,95.8,5.4,104.9,111.0,-6.1,11.5,2229.2,2220.8,609.2,621.7,4450.0,34,31.6,14.2,1.9,14.0,7.6,2.5,2.4,0.7,2.6,41.2,25.5,ATL,34,22.2,12.1,2.2,9.9,4.0,3.8,1.1,4.1,26.9,4.9
2012,Sophia Young-Malcolm,200674,111.7,103.6,8.1,106.3,109.5,-3.1,11.3,2074.8,2077.3,607.6,596.6,4152.2,33,31.800000000000004,12.3,4.8,16.3,7.2,2.1,2.2,0.4,1.7,52.1,0.0,SAN,33,26.3,11.6,3.3,8.3,3.4,3.6,0.6,2.7,25.6,4.2
2012,Taj McWilliams-Franklin,100412,115.8,101.5,14.4,106.5,102.9,3.5,10.8,2049.4,2048.2,1158.1,1161.0,4097.6,33,26.6,7.1,1.2,8.4,5.4,2.5,1.0,1.4,2.0,51.9,40.0,MIN,33,16.0,10.3,3.2,7.1,4.9,2.0,2.7,3.8,15.5,4.7
