SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2015,Betnijah Laney-Hamilton,204335,163.9,80.0,83.9,109.9,120.0,-10.1,94.0,4.9,5.0,215.6,213.3,9.9,1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CHI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,20.4,0.0
2015,Ana Dabovic,204302,126.3,93.7,32.6,88.9,121.3,-32.4,65.0,99.8,98.2,111.4,113.0,198.0,3,19.6,6.7,4.7,11.699999999999998,1.7,3.7000000000000006,0.3,0.0,0.3,50.0,71.4,LAS,3,32.7,4.7,0.9,3.7000000000000006,10.3,0.9,0.0,0.9,27.3,0.9
2015,Shameka Christon,100937,146.7,70.8,76.0,105.8,92.0,13.8,62.1,18.4,21.2,267.5,267.5,39.6,2,5.1,1.5,0.5,4.0,0.5,1.0,0.0,0.0,0.0,100.0,100.0,PHO,2,40.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,18.7,0.0
2015,Jordan Hooper,203835,84.1,101.3,-17.3,71.0,143.3,-72.3,55.1,102.3,98.7,50.7,55.1,201.0,2,26.1,9.5,3.5,8.0,4.5,0.0,0.0,0.0,0.0,21.1,18.8,TUL,2,15.1,8.5,1.9,6.6,0.0,0.0,0.0,0.0,21.6,0.0
2015,Tiffany Bias,203839,145.3,80.2,65.0,106.7,91.0,15.7,49.3,13.1,16.2,272.8,272.5,29.3,2,3.7,2.0,1.0,2.5,0.5,0.5,0.5,0.0,0.5,50.0,0.0,PHO,2,33.3,6.7,0.0,6.7,6.7,6.7,0.0,6.7,44.9,6.7
2015,Courtney Paris,201907,81.9,95.4,-13.5,77.4,138.3,-60.9,47.4,79.4,78.6,73.7,75.2,158.0,2,21.2,5.5,2.0,5.5,7.5,1.0,1.0,0.0,1.5,45.5,0.0,TUL,2,13.3,18.1,8.4,9.6,2.4,2.4,0.0,3.6,19.8,2.4
2015,Armintie Herrington,201048,133.1,102.9,30.2,103.3,114.7,-11.4,41.6,27.8,32.1,184.8,187.4,59.9,2,9.4,1.5,3.0,2.0,1.5,0.0,0.0,0.5,0.5,33.3,0.0,WAS,2,11.4,8.6,2.9,5.7,0.0,0.0,2.9,2.9,23.9,2.9
2015,Courtney Vandersloot,202664,114.6,114.8,-0.2,97.3,136.8,-39.4,39.3,175.3,175.9,45.2,42.4,351.2,3,31.8,11.300000000000002,1.7,13.699999999999998,4.7,8.3,0.3,1.0,2.7000000000000006,50.0,50.0,CHI,3,22.7,7.7,1.1,6.599999999999999,13.800000000000002,0.6,1.7,4.4,25.2,2.3
2015,Clarissa Dos Santos,204309,110.1,89.8,20.3,111.3,125.4,-14.1,34.4,40.0,39.0,180.6,179.4,78.9,3,7.099999999999999,1.3,2.0,2.0,2.0,0.3,0.6999999999999998,0.6999999999999998,0.6999999999999998,50.0,0.0,CHI,3,14.300000000000002,14.300000000000002,4.8,9.5,2.4,4.8,4.8,4.8,21.6,9.6
2015,Maya Moore,202632,108.6,101.6,7.0,94.3,121.5,-27.2,34.2,615.3,617.1,65.7,65.0,1232.4,10,36.1,19.8,5.3,23.4,7.3,2.6,2.3,1.1,2.8,41.9,34.9,MIN,10,36.0,11.2,4.6,6.6,4.0,3.5,1.7,4.3,40.5,5.2
2015,Noelle Quinn,201049,117.4,82.4,35.0,99.1,98.2,0.9,34.1,145.7,143.2,140.2,145.6,288.8,4,20.2,2.3,0.0,4.3,2.8,0.8,0.5,0.3,0.8,77.8,100.0,PHO,4,11.0,7.1,0.6,6.5,1.9,1.3,0.6,1.9,8.5,1.9
2015,Briann January,201896,109.5,102.2,7.3,94.2,119.2,-25.0,32.3,612.7,609.5,150.8,153.5,1222.2,11,32.2,9.8,2.7,11.3,2.3,5.0,1.4,0.3,2.7,40.7,28.6,IND,11,19.4,3.9,0.6,3.3,8.6,2.4,0.5,4.7,24.6,2.9
2015,Candice Wiggins,201499,117.2,96.5,20.7,97.6,106.6,-9.0,29.7,151.1,153.4,276.8,265.6,304.4,6,14.6,3.7000000000000006,0.3,4.5,1.7,1.5,0.8000000000000002,0.0,1.2,40.9,43.8,NYL,6,16.6,6.099999999999999,1.8,4.3,5.5,3.1,0.0,4.3,20.0,3.1
2015,Tierra Ruffin-Pratt,203437,118.8,113.8,5.0,87.9,111.8,-23.9,28.9,133.0,129.2,79.6,90.3,262.2,3,26.899999999999995,9.0,1.3,8.0,3.7000000000000006,3.7000000000000006,1.7,0.0,0.3,33.3,33.3,WAS,3,17.4,8.0,2.9,5.1,8.0,3.6,0.0,0.6999999999999998,22.3,3.6
2015,Tamera Young,201477,102.9,91.7,11.2,115.0,132.5,-17.5,28.7,71.0,72.0,149.6,146.4,142.9,3,12.800000000000002,2.7000000000000006,0.0,1.3,3.0,1.7,0.3,0.3,1.7,25.0,0.0,CHI,3,5.5,12.300000000000002,5.5,6.8,6.8,1.3999999999999997,1.3999999999999997,6.8,18.6,2.7999999999999994
2015,Tina Charles,202250,106.0,101.8,4.2,88.2,112.6,-24.4,28.6,391.6,378.1,36.3,40.8,769.6,6,38.3,20.3,3.2000000000000006,20.3,8.7,4.0,0.20000000000000004,0.6999999999999998,2.0,43.4,50.0,NYL,6,30.5,13.0,3.0,10.0,6.0,0.3,1.0,3.0,36.3,1.3
2015,Kia Vaughn,201913,121.0,109.8,11.2,98.6,114.9,-16.3,27.4,81.8,82.9,130.8,136.6,164.7,3,16.6,4.3,2.0,6.3,4.3,0.3,0.0,0.0,0.6999999999999998,53.8,0.0,WAS,3,21.1,14.4,4.4,10.0,1.1,0.0,0.0,2.2,21.6,0.0
2015,Erlana Larkins,201503,113.3,104.9,8.4,91.2,107.4,-16.2,24.6,528.8,533.0,234.7,230.0,1061.8,11,28.3,5.3,1.5,7.2,7.2,1.4,1.0,0.5,1.8,56.9,0.0,IND,11,14.0,14.0,6.0,8.0,2.7,2.0,1.1,3.6,16.1,3.1
2015,Anna Cruz,203813,114.4,99.9,14.6,99.0,108.1,-9.1,23.7,361.8,378.5,319.3,303.6,740.3,10,22.1,5.2,1.2,5.2,2.1,2.7,0.9,0.1,1.6,38.5,30.8,MIN,10,12.9,5.2,1.5,3.7,6.7,2.2,0.2,4.0,20.3,2.4000000000000004
2015,Jessica Breland,202638,114.9,115.8,-0.9,102.9,126.6,-23.6,22.8,150.6,151.2,70.0,67.2,301.7,3,28.3,8.3,1.3,10.0,7.7,1.3,1.3,2.3,1.0,52.0,0.0,CHI,3,19.1,14.6,4.5,10.2,2.5,2.5,4.5,1.8999999999999997,19.7,7.0
2015,Tamika Catchings,100646,107.3,102.3,4.9,103.2,120.1,-16.9,21.8,618.1,621.4,145.4,141.6,1239.5,11,32.7,12.2,5.1,16.3,6.9,2.6,2.0,1.0,2.6,43.3,46.9,IND,11,27.6,11.7,2.6,9.1,4.5,3.4,1.7,4.5,30.3,5.1
2015,Odyssey Sims,203824,85.2,118.2,-33.0,51.8,106.3,-54.5,21.4,128.0,130.3,25.1,23.5,258.2,2,33.5,19.5,7.0,20.0,4.0,5.0,2.0,0.0,2.0,33.3,27.3,TUL,2,29.9,6.0,1.5,4.5,7.5,3.0,0.0,3.0,38.4,3.0
2015,Sugar Rodgers,203411,108.9,95.9,13.0,101.2,107.9,-6.6,19.6,180.9,174.2,246.9,244.8,355.1,6,16.9,7.2,2.7000000000000006,8.8,1.7,2.5,1.0,0.3,1.5,37.2,43.8,NYL,6,27.7,5.2,2.6,2.6,7.900000000000001,3.1,1.0,4.7,32.8,4.1
2015,Kiah Stokes,204329,107.5,99.0,8.5,99.3,109.2,-9.9,18.4,269.7,259.6,158.1,159.3,529.3,6,26.2,6.0,1.2,6.7,8.2,0.0,0.8000000000000002,1.3,1.2,47.2,0.0,NYL,6,14.0,17.2,6.3,10.9,0.0,1.8,2.7999999999999994,2.5,17.2,4.6
2015,Alex Harden,204336,111.5,77.5,34.1,108.3,91.1,17.2,16.8,10.8,14.2,275.1,274.5,25.0,2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,PHO,2,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,7.7
2015,Bria Hartley,203829,110.3,101.2,9.1,107.1,113.5,-6.5,15.5,10.9,9.9,201.8,209.6,20.8,1,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,WAS,1,0.0,9.1,0.0,9.1,9.1,0.0,0.0,0.0,18.3,0.0
2015,Cayla George,204297,106.5,77.3,29.1,108.9,93.2,15.6,13.5,50.7,51.7,235.2,237.0,102.4,3,8.8,2.7000000000000006,0.0,2.7000000000000006,2.7000000000000006,1.0,1.7,1.7,1.3,37.5,50.0,PHO,3,15.1,15.1,0.0,15.1,5.7,9.4,9.4,7.5,23.7,18.8
2015,Karima Christmas-Kelly,202640,78.0,112.8,-34.8,86.3,133.8,-47.5,12.7,121.8,127.6,31.3,26.2,249.4,2,32.6,9.5,4.0,7.5,5.0,1.0,1.5,0.5,1.5,21.1,0.0,TUL,2,11.6,7.8,4.7,3.1,1.6,2.3,0.8,2.3,21.0,3.0999999999999996
2015,Brittney Griner,203398,109.6,88.2,21.5,105.1,96.2,8.9,12.6,211.6,207.6,74.2,81.1,419.2,4,29.7,9.0,6.5,16.3,8.0,1.3,0.8,4.5,2.0,58.3,0.0,PHO,4,29.8,14.7,1.4,13.3,2.3,1.4,8.3,3.7,26.2,9.700000000000001
2015,Shenise Johnson,203018,108.7,105.3,3.3,99.8,106.5,-6.7,10.1,575.1,577.2,188.4,185.8,1152.3,11,30.4,10.4,1.4,12.4,4.5,1.5,0.7,0.5,1.2,50.0,28.6,IND,11,22.4,8.2,2.3,5.9,2.6,1.3,0.8,2.1,23.4,2.1
2015,Leilani Mitchell,201507,100.3,77.2,23.1,113.1,98.7,14.4,8.7,104.7,111.4,181.2,177.3,216.1,4,14.8,3.5,0.5,4.0,1.8,3.5,1.5,0.3,0.3,42.9,50.0,PHO,4,13.8,6.0,0.0,6.0,12.1,5.2,0.9,0.9,15.4,6.1000000000000005
2015,Essence Carson,201502,96.7,89.4,7.4,108.8,110.0,-1.2,8.6,152.0,144.4,275.8,274.6,296.4,6,14.1,4.3,0.20000000000000004,4.2,1.0,0.6999999999999998,0.20000000000000004,0.0,0.5,42.3,33.3,NYL,6,15.4,3.7000000000000006,1.2,2.5,2.5,0.6,0.0,1.8999999999999997,19.3,0.6
2015,Stefanie Dolson,203828,106.4,108.4,-2.0,108.1,117.6,-9.5,7.6,109.9,110.7,102.7,108.8,220.6,3,22.0,8.3,1.3,9.0,5.3,1.0,0.3,1.3,0.3,48.0,0.0,WAS,3,23.100000000000005,13.699999999999998,2.6,11.1,2.6,0.9,3.4,0.9,25.0,4.3
2015,Ally Malott,204326,121.5,121.5,0.0,106.5,112.6,-6.0,6.0,9.9,9.9,202.8,209.6,19.8,2,2.3,1.0,0.0,2.5,0.0,0.5,0.0,0.0,0.0,100.0,100.0,WAS,2,50.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.2,0.0
2015,Marissa Coleman,201889,105.5,103.3,2.2,109.3,111.9,-2.6,4.8,565.0,556.7,198.5,206.4,1121.7,11,29.0,10.8,1.8,11.9,2.5,0.9,1.1,0.4,0.9,40.3,41.2,IND,11,22.2,4.6,1.0,3.6,1.7,2.0,0.7,1.7,24.3,2.7
2015,Rebekkah Brunson,100944,107.6,102.8,4.8,106.0,105.5,0.5,4.3,505.6,504.9,175.4,177.2,1010.5,10,29.5,4.6,2.0,5.3,7.2,1.7,1.2,0.5,1.2,43.5,0.0,MIN,10,9.9,13.5,4.1,9.4,3.2,2.3,0.9,2.3,13.2,3.1999999999999997
2015,Seimone Augustus,200671,106.3,102.1,4.3,112.3,112.3,0.0,4.2,582.2,585.0,98.8,97.1,1167.2,10,34.4,14.5,2.1,12.8,3.0,2.5,0.9,0.3,1.3,37.9,14.3,MIN,10,20.7,4.8,1.5,3.4,4.0,1.5,0.5,2.1,28.7,2.0
2015,Nneka Ogwumike,203014,108.7,109.6,-0.9,100.1,104.8,-4.7,3.8,159.2,159.6,52.0,51.5,318.8,3,30.7,8.3,2.0,11.699999999999998,4.3,2.0,1.0,0.3,2.3,60.0,0.0,LAS,3,20.7,7.7,3.6,4.1,3.6,1.8,0.6,4.1,21.6,2.4
2015,Mistie Bass,200691,106.5,87.2,19.3,109.4,92.2,17.2,2.1,97.6,104.4,188.2,184.3,202.0,4,13.5,3.3,1.0,3.3,1.5,0.3,0.3,0.3,1.0,46.2,0.0,PHO,4,11.8,5.5,0.9,4.5,0.9,0.9,0.9,3.6,19.4,1.8
2015,Sylvia Fowles,201480,104.5,100.8,3.7,116.4,112.8,3.6,0.1,527.3,529.6,153.7,152.4,1057.0,10,30.9,8.2,3.2,12.6,9.7,1.2,0.9,1.6,2.5,62.2,0.0,MIN,10,22.5,17.3,4.6,12.7,2.1,1.6,2.9,4.5,23.0,4.5
