SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2018,Amber Harris,202644,288.5,186.2,102.3,106.9,114.4,-7.5,109.8,2.1,3.8,2651.8,2664.5,5.8,1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Adaora Elonu,1628327,138.9,85.4,53.5,106.6,103.5,3.1,50.5,8.6,8.2,2966.1,2998.7,16.8,1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Diana Taurasi,100940,117.3,107.2,10.0,98.6,115.1,-16.5,26.5,2377.0,2361.6,764.7,768.8,4738.6,33,30.0,13.7,5.6,20.7,3.5,5.3,0.9,0.2,2.6,44.6,38.3,PHO,33,34.2,5.8,0.2,5.6,8.8,1.5,0.4,4.3,26.1,1.9
2018,Alexis Prince,1628297,147.1,122.2,24.9,106.6,103.4,3.1,21.8,10.9,10.6,2963.8,2996.3,21.5,2,3.0,2.5,0.0,3.5,1.0,0.0,0.0,0.0,0.0,60.0,100.0,ATL,2,58.3,16.7,8.3,8.3,0.0,0.0,0.0,0.0,45.9,0.0
2018,Natasha Howard,203827,117.8,101.5,16.3,105.0,109.9,-4.9,21.3,2135.1,2150.0,1072.4,1073.3,4285.1,34,25.6,9.4,3.1,13.2,6.4,1.0,1.3,2.0,1.9,54.7,32.7,SEA,34,25.6,12.4,4.5,7.9,1.9,2.5,3.8,3.6,20.2,6.3
2018,Sylvia Fowles,201480,106.4,101.5,4.9,101.7,117.5,-15.8,20.7,2074.2,2093.4,533.0,510.5,4167.6,34,32.0,11.3,5.0,17.7,11.9,2.2,1.4,1.2,3.0,61.9,0.0,MIN,34,28.4,19.1,5.8,13.3,3.5,2.3,2.0,4.9,27.0,4.3
2018,Ariel Atkins,1628878,119.0,107.3,11.7,102.2,110.7,-8.5,20.2,1713.2,1671.8,1458.0,1451.5,3385.0,29,22.5,9.6,1.8,11.3,2.4,2.1,1.3,0.3,1.3,43.2,35.7,WAS,29,25.2,5.3,2.2,3.2,4.6,3.0,0.8,2.9,19.8,3.8
2018,Maya Moore,202632,106.4,102.2,4.3,101.3,114.8,-13.6,17.9,2082.8,2099.8,524.4,504.2,4182.6,34,31.8,15.5,3.5,18.0,5.1,2.6,1.7,0.4,1.8,42.3,36.5,MIN,34,28.7,8.2,2.2,6.0,4.1,2.7,0.6,2.8,30.8,3.3000000000000003
2018,Rebecca Allen,204296,107.9,104.4,3.5,100.1,114.1,-14.0,17.5,541.0,534.3,2051.8,2026.9,1075.3,28,10.4,3.6,0.9,3.8,1.7,0.3,0.3,0.4,0.6,37.6,26.3,NYL,28,18.4,8.3,2.2,6.0,1.4,1.5,1.9,2.8,23.8,3.4
2018,Kristi Toliver,201911,112.9,107.9,5.0,102.4,114.1,-11.8,16.8,2673.0,2643.1,498.2,480.2,5316.1,33,32.9,10.4,2.9,13.9,2.3,4.4,1.2,0.0,2.2,43.3,36.0,WAS,33,21.4,3.5,0.2,3.3,6.8,1.9,0.0,3.4,17.1,1.9
2018,Alyssa Thomas,203826,116.6,102.2,14.4,111.3,111.6,-0.3,14.7,1474.4,1499.3,1202.6,1196.5,2973.7,24,30.600000000000005,8.8,4.0,10.3,8.1,4.2,1.2,0.4000000000000001,2.0,46.4,0.0,CON,24,16.6,13.0,3.1,9.9,6.7,1.8999999999999997,0.6999999999999998,3.2000000000000006,20.4,2.5999999999999996
2018,Elena Delle Donne,203399,114.1,107.7,6.4,104.0,111.9,-8.0,14.4,2284.3,2252.2,886.8,871.1,4536.5,29,32.2,15.6,4.3,20.7,7.2,2.3,0.9,1.4,0.9,48.8,40.5,WAS,29,32.6,11.4,2.3,9.1,3.6,1.4,2.2,1.4,23.3,3.6
2018,Sue Bird,100720,119.3,104.7,14.6,103.9,103.6,0.3,14.3,2000.5,2013.8,1207.0,1209.5,4014.3,31,26.6,8.0,0.9,10.1,1.7,7.1,1.1,0.1,1.9,46.6,44.8,SEA,31,18.9,3.2,0.3,2.9,13.3,2.1,0.1,3.5,16.0,2.2
2018,Stefanie Dolson,203828,109.2,110.2,-1.0,104.4,119.7,-15.3,14.2,1453.9,1458.2,1200.0,1210.0,2912.2,27,27.6,8.5,1.2,9.7,4.6,3.0,0.6,0.9,1.8,46.7,34.6,CHI,27,17.0,8.0,1.3,6.7,5.2,1.0,1.6,3.1,20.1,2.6
2018,Brittney Griner,203398,114.5,108.6,5.9,103.8,112.0,-8.2,14.1,2609.8,2597.2,531.8,533.2,5207.0,34,32.6,14.4,6.0,20.5,7.7,2.1,0.5,2.6,2.4,54.4,25.0,PHO,34,31.3,11.8,2.8,8.9,3.1,0.8,3.9,3.6,25.3,4.7
2018,DeWanna Bonner,201886,114.7,109.1,5.6,101.7,109.6,-8.0,13.6,2659.7,2652.5,482.0,478.0,5312.2,34,32.9,13.5,4.0,17.3,7.2,3.2,1.3,0.4,1.6,45.2,31.3,PHO,34,26.2,10.9,2.1,8.9,4.8,1.9,0.7,2.4,21.6,2.5999999999999996
2018,Breanna Stewart,1627668,116.4,104.7,11.6,100.5,102.4,-1.8,13.5,2631.6,2637.3,575.9,586.0,5268.9,34,31.6,15.0,5.1,21.8,8.4,2.5,1.4,1.4,1.8,52.9,41.5,SEA,34,34.1,13.1,1.7,11.3,4.0,2.1,2.3,2.8,24.6,4.4
2018,Nneka Ogwumike,203014,106.1,100.6,5.5,102.5,110.4,-7.9,13.4,1662.8,1639.0,1026.6,1019.8,3301.8,27,30.8,11.9,3.2,15.5,6.8,2.0,1.6,0.4,1.5,52.5,34.6,LAS,27,25.9,11.4,3.0,8.4,3.3,2.6,0.7,2.5,24.0,3.3
2018,Jewell Loyd,204319,116.3,103.8,12.5,105.0,105.8,-0.8,13.3,2420.8,2417.9,786.7,805.4,4838.7,34,29.7,12.6,3.4,15.5,4.6,3.7,1.3,0.1,1.9,42.3,37.0,SEA,34,25.8,7.6,2.0,5.5,6.1,2.1,0.2,3.2,22.5,2.3000000000000003
2018,LaToya Sanders,201506,114.6,106.8,7.8,107.3,111.3,-4.1,11.9,1722.3,1706.9,1448.8,1416.4,3429.2,28,24.5,6.8,2.2,10.2,6.4,1.6,1.3,1.1,1.1,60.7,0.0,WAS,28,21.3,13.3,4.8,8.5,3.3,2.6,2.3,2.2,14.4,4.9
2018,Karima Christmas-Kelly,202640,108.6,97.3,11.3,112.7,112.8,-0.1,11.4,328.8,325.9,2359.3,2377.8,654.7,6,27.8,4.8,5.3,9.3,5.5,1.5,0.3,0.3,1.5,44.8,44.4,DAL,6,15.9,9.3,3.1,6.2,2.5,0.6,0.6,2.5,15.8,1.2
2018,Saniya Chong,1628267,117.8,105.5,12.3,112.0,111.1,0.9,11.4,78.1,78.7,2610.1,2625.0,156.8,5,8.5,1.2,0.6,0.8,0.6,1.0,0.6,0.0,0.2,16.7,0.0,DAL,5,4.5,3.4,0.0,3.4,5.6,3.4,0.0,1.1,10.7,3.4
2018,Diamond DeShields,1628890,108.8,113.1,-4.3,102.8,117.9,-15.1,10.8,1873.8,1892.2,780.2,776.0,3766.0,34,28.5,11.5,4.1,14.4,4.9,2.2,1.1,0.3,2.1,42.5,32.8,CHI,34,24.4,8.3,1.8,6.5,3.7,1.8,0.5,3.5,28.0,2.3
2018,Hind Ben Abdelkader,1628868,100.8,104.5,-3.7,99.8,113.8,-14.0,10.3,270.0,273.8,2318.6,2306.8,543.8,14,10.2,3.1,0.6,2.1,1.0,0.8,0.3,0.1,0.9,18.6,20.7,IND,14,9.9,4.8,0.3,4.5,3.8,1.4,0.3,4.5,22.1,1.7
2018,Tiffany Hayes,203026,109.2,102.7,6.5,101.3,105.2,-3.9,10.3,2037.3,2051.7,937.4,955.2,4089.0,31,28.9,12.9,5.5,17.2,3.6,2.7,1.2,0.2,1.6,44.1,32.1,ATL,31,28.9,6.1,1.5,4.6,4.5,2.0,0.4,2.7,25.7,2.4
2018,Renee Montgomery,201904,108.6,102.4,6.2,102.3,106.0,-3.8,10.0,2073.0,2091.9,901.7,915.0,4165.0,34,27.5,8.1,2.0,10.3,1.7,3.7,1.3,0.1,1.6,38.9,37.1,ATL,34,18.3,3.0,0.2,2.8,6.5,2.3,0.1,2.8,17.4,2.4
2018,Shavonte Zellous,201919,103.8,108.2,-4.5,100.4,114.5,-14.1,9.7,1010.8,998.7,1582.0,1562.5,2009.5,22,24.1,6.8,2.8,8.2,3.1,3.0,0.6,0.2,1.2,42.3,26.7,NYL,22,17.0,6.5,0.6,5.9,6.1,1.2,0.5,2.5,20.1,1.7
