SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2004,Nikki Teasley,LAS,2.97,0.8,3.77,3846.5,21.2,107.1,97.0,10.1,86.2,99.8,-13.6,23.7,1933.6,1912.9,484.6,490.9,34,32.5,9.9,3.4,6.1,1.2,0.2,3.0,8.2,2.0,38.8,41.2,16.4,5.7,1.4,4.2,10.1,2.0,0.3,5.0,2.3,100724
2004,Mwadi Mabika,LAS,1.52,1.63,3.15,3345.5,28.5,105.5,95.5,10.0,97.1,102.4,-5.3,15.3,1682.0,1663.5,736.2,740.3,31,31.2,14.4,3.9,2.4,1.2,0.1,1.5,12.4,3.5,41.5,40.4,24.8,6.8,2.2,4.6,4.2,2.0,0.2,2.7,2.2,100012
2004,Lauren Jackson,SEA,1.38,1.71,3.09,3615.5,33.0,105.8,96.6,9.3,103.0,107.9,-4.8,14.1,1826.3,1789.2,479.5,488.6,31,34.5,20.5,6.7,1.6,1.0,2.0,2.2,14.8,5.6,47.8,45.2,33.0,10.8,3.3,7.5,2.7,1.6,3.2,3.5,4.800000000000001,100682
2004,DeMya Walker,SAC,1.71,1.31,3.02,2852.6,28.1,106.0,97.2,8.8,97.2,100.1,-2.9,11.7,1419.4,1433.2,817.9,842.1,34,25.9,8.4,4.2,2.5,0.8,0.4,2.5,7.9,3.0,41.6,0.0,18.8,9.4,4.8,4.7,5.7,1.7,0.9,5.7,2.6,100533
2004,Ruth Riley,DET,1.29,1.59,2.88,3556.7,26.3,102.9,96.8,6.1,92.9,108.5,-15.6,21.7,1765.7,1791.0,579.2,586.4,34,30.4,11.1,5.9,1.5,0.9,1.6,2.4,10.1,2.6,44.6,50.0,19.9,10.5,3.6,6.9,2.6,1.6,2.8,4.3,4.4,100656
2004,Elaine Powell,DET,0.25,2.17,2.42,2611.1,16.9,101.4,94.2,7.3,99.2,106.4,-7.3,14.5,1294.4,1316.7,1050.6,1060.6,30,25.3,4.4,2.8,4.5,1.2,0.3,2.0,4.6,1.6,37.7,0.0,9.3,5.9,2.2,3.7,9.5,2.5,0.6,4.3,3.1,100414
2004,Deanna Nolan,DET,1.3,1.09,2.39,3951.2,29.4,102.4,97.7,4.7,90.1,109.5,-19.4,24.1,1961.1,1990.1,383.9,387.2,34,33.5,13.6,3.9,3.3,1.9,0.4,2.6,12.8,3.6,38.2,28.9,22.0,6.4,1.4,5.0,5.3,3.1,0.6,4.3,3.7,100639
2004,Slobodanka Tuvic,PHO,0.57,1.48,2.05,2220.0,13.3,103.1,96.4,6.7,101.3,105.0,-3.7,10.4,1119.3,1100.7,1115.0,1107.6,33,21.0,2.8,3.7,1.0,0.8,1.1,1.2,3.0,0.7,37.4,0.0,7.6,10.3,2.1,8.2,2.7,2.1,3.1,3.4,5.2,100713
2004,Yolanda Griffith,SAC,1.63,0.31,1.94,3360.1,28.9,105.1,99.2,5.9,96.0,95.6,0.3,5.6,1661.0,1699.0,576.3,576.3,34,30.4,14.5,7.2,1.2,2.2,1.2,1.7,10.0,5.5,51.9,0.0,27.6,13.7,6.8,6.9,2.3,4.2,2.3,3.3,6.5,100419
2004,Ruthie Bolton,SAC,1.39,0.51,1.9,1557.6,22.7,106.0,97.9,8.1,101.0,98.5,2.6,5.6,774.2,783.4,1463.1,1491.9,34,13.8,4.7,1.4,0.9,0.7,0.0,0.4,4.5,0.6,37.0,40.5,19.1,5.8,2.0,3.8,3.7,2.7,0.0,1.8,2.7,100016
