SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2025,Mackenzie Holmes,1642307,196.3,88.9,107.4,101.7,117.7,-16.0,123.5,7.6,9.0,217.4,211.6,16.6,1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,1,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Laeticia Amihere,1641656,199.3,116.3,83.0,94.9,119.9,-25.1,108.1,5.5,6.9,142.3,140.1,12.4,1,4.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,GSV,1,0.0,14.3,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0
2025,Kaitlyn Chen,1642822,199.3,116.3,83.0,94.9,119.9,-25.1,108.1,5.5,6.9,142.3,140.1,12.4,1,4.3,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,GSV,1,28.6,14.3,0.0,14.3,14.3,0.0,0.0,0.0,18.2,0.0
2025,Lexie Brown,1628882,173.8,115.4,58.5,101.0,116.6,-15.6,74.1,12.1,13.0,213.0,207.6,25.1,1,6.6,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,66.7,50.0,SEA,1,35.7,7.1,0.0,7.1,0.0,0.0,0.0,0.0,24.8,0.0
2025,Bree Hall,1642788,159.6,87.4,72.2,106.1,106.4,-0.3,72.6,11.3,14.9,595.0,608.0,26.2,4,2.0,0.8,1.0,1.5,0.8,0.0,0.0,0.0,0.0,66.7,0.0,IND,4,40.0,20.0,6.7,13.3,0.0,0.0,0.0,0.0,43.9,0.0
2025,Zia Cooke,1641660,149.1,114.2,34.9,101.9,116.7,-14.8,49.7,14.1,15.8,211.0,204.8,29.8,1,7.5,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,33.3,0.0,SEA,1,18.8,0.0,0.0,0.0,6.3,0.0,0.0,6.3,34.6,0.0
2025,DiJonai Carrington,1630096,132.1,82.7,49.5,104.0,104.0,0.0,49.4,46.2,46.0,420.2,418.4,92.1,2,12.7,6.0,1.0,8.5,1.0,1.0,0.5,0.5,0.5,50.0,57.1,MIN,2,34.7,4.1,2.0,2.0,4.1,2.0,2.0,2.0,30.0,4.0
2025,Isabelle Harrison,204330,116.1,91.7,24.4,88.5,99.4,-11.0,35.4,11.2,12.0,221.6,224.2,23.2,1,6.9,2.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,100.0,0.0,NYL,1,30.8,15.4,7.7,7.7,0.0,15.4,0.0,0.0,25.7,15.4
2025,Dominique Malonga,1642798,114.7,112.6,2.2,91.6,121.9,-30.3,32.5,129.0,127.9,96.0,92.7,256.9,3,22.8,7.7,2.3,8.7,8.7,1.3,0.6999999999999998,1.7,1.0,39.1,100.0,SEA,3,18.8,18.8,5.8,13.0,2.9,1.3999999999999997,3.6,2.2,22.6,5.0
2025,Rebekah Gardner,203822,118.0,99.3,18.8,86.6,99.0,-12.4,31.2,23.7,28.2,209.0,208.0,51.9,3,5.0,1.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,33.3,50.0,NYL,3,10.0,3.2999999999999994,0.0,3.2999999999999994,0.0,0.0,0.0,0.0,12.7,0.0
2025,Brittney Griner,203398,105.5,90.1,15.4,94.8,108.5,-13.7,29.0,64.5,66.6,164.6,158.6,131.1,3,10.6,5.0,1.0,4.7,1.0,1.3,0.0,0.3,0.6999999999999998,40.0,0.0,ATL,3,20.0,4.3,1.3999999999999997,2.9,5.7,0.0,1.3999999999999997,2.9,28.6,1.3999999999999997
2025,Jonquel Jones,1627673,93.8,96.4,-2.6,77.9,106.1,-28.2,25.6,173.7,172.2,59.0,64.1,345.9,3,29.899999999999995,8.7,0.6999999999999998,5.7,11.0,2.3,0.0,2.0,1.3,26.9,18.2,NYL,3,9.3,18.0,2.2,15.800000000000002,3.7999999999999994,0.0,3.2999999999999994,2.2,17.8,3.2999999999999994
2025,A'ja Wilson,1628932,117.4,107.6,9.9,95.0,110.2,-15.2,25.1,818.4,820.9,103.2,96.2,1639.3,12,36.0,20.6,8.5,26.8,10.0,3.2999999999999994,2.1,2.5,2.3,47.8,40.0,LVA,12,37.5,14.0,1.8999999999999997,12.1,4.7,2.9,3.5,3.2999999999999994,39.1,6.4
2025,Maya Caldwell,1630471,102.6,91.0,11.6,95.4,108.5,-13.1,24.7,77.0,70.3,152.0,154.8,147.3,3,13.4,2.3,0.0,2.3,2.0,0.6999999999999998,0.3,0.3,1.3,42.9,33.3,ATL,3,8.3,7.099999999999999,2.4,4.8,2.4,1.2,1.2,4.8,14.0,2.4
