SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2014,Aaryn Ellenberg,203876,340.9,106.4,234.5,101.7,106.4,-4.8,239.3,0.9,1.9,3211.9,3186.1,2.8,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Diana Taurasi,100940,115.3,94.0,21.3,100.7,110.5,-9.7,31.0,2387.0,2368.6,770.3,784.7,4755.6,33,31.0,11.4,4.6,16.2,3.8,5.6,0.7,0.3,2.6,45.4,36.5,PHO,33,27.0,6.3,0.5,5.8,9.3,1.1,0.5,4.4,22.2,1.6
2014,Inga Orekhova,203840,90.5,58.1,32.3,103.9,100.8,3.1,29.2,29.8,31.0,2841.4,2862.6,60.8,2,6.9,2.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,ATL,2,0.0,3.1,0.0,3.1,0.0,0.0,6.3,0.0,16.8,6.3
2014,Maya Moore,202632,111.7,102.3,9.5,97.3,115.6,-18.3,27.7,2501.3,2533.9,396.6,398.8,5035.2,34,34.7,18.0,5.3,23.9,8.1,3.4,1.9,0.8,2.4,48.1,33.5,MIN,34,35.4,12.0,3.1,8.9,5.1,2.8,1.2,3.5,30.9,4.0
2014,Brittney Griner,203398,113.2,93.1,20.0,107.6,111.8,-4.2,24.2,2348.5,2310.5,808.8,842.8,4659.0,34,30.9,11.1,3.4,15.6,8.0,1.6,0.6,3.8,1.9,57.8,0.0,PHO,34,26.2,13.4,3.1,10.3,2.8,1.1,6.4,3.2,21.0,7.5
2014,Kara Braxton,101025,103.9,87.3,16.6,98.1,102.4,-4.3,20.9,60.6,55.0,2431.8,2441.0,115.6,4,7.8,2.0,0.5,2.5,1.0,0.8,0.3,0.3,1.0,50.0,0.0,NYL,4,16.4,6.6,1.6,4.9,4.9,1.6,1.6,6.6,21.3,3.2
2014,Candice Dupree,200676,114.3,96.7,17.6,102.0,103.4,-1.5,19.0,2505.2,2488.1,652.1,665.2,4993.4,34,31.4,11.6,2.5,14.5,7.6,2.4,0.9,0.5,1.4,53.3,0.0,PHO,34,23.8,12.4,2.0,10.4,3.9,1.4,0.9,2.3,19.1,2.3
2014,Waltiea Rolle,203432,98.9,89.3,9.6,100.2,107.2,-7.0,16.6,120.4,118.8,2281.1,2288.0,239.1,6,11.1,1.7,0.3,2.7000000000000006,3.2000000000000006,0.3,0.3,0.0,0.3,70.0,0.0,SEA,6,12.699999999999998,15.1,4.0,11.1,1.6000000000000003,1.6000000000000003,0.0,1.6000000000000003,10.6,1.6000000000000003
2014,Skylar Diggins,203400,110.1,110.1,-0.1,100.0,116.0,-16.0,16.0,2197.1,2209.3,337.2,337.1,4406.4,34,35.2,16.1,6.5,20.1,2.5,5.0,1.5,0.6,2.9,42.3,28.2,TUL,34,29.2,3.7,1.1,2.6,7.3,2.2,0.9,4.2,33.8,3.1
2014,Monique Currie,200673,105.7,99.8,5.9,93.6,103.6,-10.1,15.9,1510.6,1501.4,1142.3,1118.3,3011.9,34,23.6,7.7,4.1,9.9,4.6,1.5,1.1,0.1,1.4,39.3,22.9,WAS,34,22.3,10.4,1.9,8.5,3.4,2.4,0.3,3.2,24.5,2.6999999999999997
2014,Danielle Adams,202634,109.0,104.8,4.2,102.4,113.1,-10.6,14.8,1395.1,1388.9,1266.0,1257.8,2784.0,34,20.6,9.8,2.3,10.9,4.1,0.9,0.6,0.7,1.3,40.7,30.7,SAN,34,26.8,10.2,3.0,7.1,2.3,1.6,1.7,3.1,29.5,3.3
2014,Tiffany Hayes,203026,107.7,99.8,7.9,95.0,101.7,-6.7,14.6,1995.1,2009.2,876.2,884.4,4004.3,34,28.4,9.1,4.3,12.9,3.0,2.5,1.0,0.3,1.2,46.4,35.7,ATL,34,22.5,5.2,1.6,3.6,4.4,1.7,0.5,2.1,20.8,2.2
2014,Kalana Greene,202253,108.2,96.5,11.7,100.0,101.8,-1.8,13.5,167.4,161.7,2485.5,2457.9,329.1,20,3.9,0.8,0.2,0.8,0.6,0.1,0.4,0.0,0.0,40.0,0.0,WAS,20,9.9,7.3,0.0,7.3,0.7,4.6,0.0,0.0,10.6,4.6
2014,Armintie Herrington,201048,103.6,99.0,4.5,97.9,106.8,-8.9,13.4,1520.0,1514.0,1216.5,1221.3,3034.0,34,23.2,3.6,1.0,3.9,2.8,1.9,1.5,0.2,1.0,48.0,0.0,LAS,34,8.7,6.1,2.7,3.4,4.3,3.3,0.4,2.1,11.3,3.6999999999999997
2014,Candace Parker,201496,104.5,102.3,2.2,91.8,102.8,-11.0,13.2,1989.4,1987.3,747.2,748.0,3976.7,30,33.2,15.4,5.2,19.4,7.1,4.3,1.8,1.4,2.6,46.9,30.6,LAS,30,29.9,11.0,1.5,9.5,6.6,2.8,2.1,4.0,30.6,4.9
