SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2017,Maya Moore,MIN,3.59,2.0,5.59,4003.4,29.2,117.5,98.0,19.4,96.2,98.1,-1.9,21.4,2003.9,1999.5,557.1,567.5,34,31.3,17.3,5.0,3.5,1.9,0.4,1.8,13.8,3.7,44.2,41.1,28.1,8.2,2.4,5.7,5.7,3.1,0.7,2.9,3.8,202632
2017,Alyssa Thomas,CON,2.52,2.13,4.65,3842.7,29.2,114.2,101.5,12.7,102.1,112.2,-10.2,22.8,1906.2,1936.5,727.0,720.0,33,29.8,14.8,6.8,4.5,1.6,0.4,3.0,11.2,6.1,50.9,0.0,24.2,11.1,2.3,8.8,7.3,2.6,0.6,4.8,3.2,203826
2017,Sylvia Fowles,MIN,1.62,2.52,4.14,3937.7,27.8,114.9,97.5,17.4,106.1,99.9,6.1,11.3,1966.0,1971.7,595.0,595.3,34,30.8,18.9,10.4,1.5,1.3,2.0,2.4,11.4,5.2,65.5,0.0,31.2,17.2,6.0,11.2,2.5,2.1,3.2,4.0,5.300000000000001,201480
2017,Brittney Griner,PHO,2.08,1.92,4.0,3033.8,33.4,111.2,103.4,7.8,101.9,112.4,-10.5,18.3,1518.1,1515.7,1061.7,1068.1,26,31.5,21.9,7.6,1.9,0.7,2.5,2.5,13.8,7.3,57.7,0.0,35.4,12.3,2.8,9.5,3.0,1.1,4.0,4.0,5.1,203398
2017,Chelsea Gray,LAS,2.04,1.7,3.74,4177.9,22.5,112.8,100.5,12.3,101.5,100.2,1.3,11.0,2098.0,2079.9,461.9,465.0,34,33.3,14.8,3.3,4.4,1.1,0.2,1.9,10.7,2.9,50.7,48.2,22.9,5.2,1.0,4.2,6.9,1.6,0.4,3.0,2.0,203833
2017,Jonquel Jones,CON,2.17,1.55,3.72,3762.1,25.3,113.8,102.3,11.5,103.6,109.6,-6.0,17.5,1864.7,1897.4,768.5,759.1,34,28.5,15.4,11.9,1.5,0.9,1.5,1.7,10.0,4.9,53.4,44.6,26.4,20.4,6.2,14.1,2.5,1.5,2.5,2.9,4.0,1627673
2017,Seimone Augustus,MIN,1.85,1.59,3.44,3312.3,21.5,116.2,98.2,18.0,106.7,97.7,9.0,9.0,1658.4,1654.0,902.6,913.0,32,27.7,10.9,2.9,4.0,0.6,0.1,1.4,9.2,1.2,50.2,43.2,20.0,5.4,0.7,4.7,7.3,1.0,0.2,2.6,1.2,200671
2017,Elena Delle Donne,WAS,1.93,1.19,3.12,2825.5,29.9,112.3,106.5,5.8,105.3,109.9,-4.6,10.4,1425.0,1400.5,1112.6,1139.2,25,30.3,19.7,6.8,1.6,0.8,1.4,1.5,12.9,6.0,49.4,38.8,33.2,11.4,2.6,8.8,2.8,1.4,2.4,2.6,3.8,203399
2017,Renee Montgomery,MIN,1.2,1.92,3.12,2829.6,21.4,113.8,96.4,17.5,111.6,100.2,11.5,6.0,1404.7,1424.9,1156.3,1142.1,34,21.8,8.0,1.6,3.4,0.7,0.1,1.7,6.4,1.7,42.4,35.8,18.1,3.6,1.0,2.6,7.8,1.6,0.1,3.9,1.7000000000000002,201904
2017,Tina Charles,NYL,0.68,2.24,2.92,4031.6,36.7,108.1,101.0,7.1,105.2,107.1,-1.8,8.9,2015.4,2016.2,497.9,525.8,34,32.2,19.7,9.4,2.6,0.8,0.7,2.4,17.4,4.5,44.2,34.8,31.6,15.0,3.3,11.7,4.1,1.3,1.1,3.8,2.4000000000000004,202250
