SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2020,Alysha Clark,SEA,2.5,2.1,4.6,2474.7,14.3,116.5,96.3,20.2,101.4,103.3,-1.8,22.1,1240.9,1233.8,470.2,468.7,22,28.8,10.0,4.2,2.7,1.5,0.5,0.9,6.7,1.1,55.8,52.2,16.9,7.2,1.5,5.7,4.5,2.5,0.8,1.5,3.3,202252
2020,Natasha Howard,SEA,1.09,2.44,3.53,1777.0,25.5,114.9,93.4,21.5,109.7,103.4,6.2,15.2,889.5,887.5,821.6,815.1,22,21.0,9.5,7.1,1.0,1.7,0.6,2.1,7.5,1.6,53.0,35.0,22.3,16.6,5.5,11.1,2.3,4.1,1.5,4.9,5.6,203827
2020,Angel McCoughtry,LVA,2.28,1.14,3.42,1763.8,34.2,117.7,100.0,17.8,108.7,100.9,7.8,10.0,871.4,892.4,849.3,861.3,22,20.0,14.4,5.1,2.5,1.3,0.3,1.7,10.3,3.5,51.8,47.1,34.0,12.0,4.0,8.0,5.8,3.1,0.6,4.1,3.7,201881
2020,Danielle Robinson,LVA,2.12,1.22,3.34,1927.4,17.7,117.2,99.0,18.2,108.4,102.2,6.3,11.9,947.9,979.5,772.8,774.2,22,22.4,7.4,2.4,3.3,0.9,0.1,1.3,5.5,1.9,51.2,38.5,15.8,5.1,0.5,4.7,7.0,1.8,0.2,2.7,2.0,202658
2020,Breanna Stewart,SEA,1.62,1.35,2.97,2391.2,33.0,115.3,97.5,17.8,105.8,99.8,6.0,11.8,1188.4,1202.8,522.7,499.8,20,30.4,19.7,8.3,3.6,1.7,1.3,2.5,14.8,5.2,45.1,36.8,31.6,13.2,1.6,11.6,5.8,2.6,2.1,4.0,4.7,1627668
2020,Courtney Vandersloot,CHI,2.65,0.21,2.86,2737.7,21.8,114.1,107.3,6.8,92.1,108.7,-16.6,23.4,1380.7,1357.0,357.2,358.8,22,31.5,13.6,3.5,10.0,1.2,0.4,2.5,9.9,2.9,49.1,39.5,20.8,5.3,0.8,4.6,15.3,1.8,0.6,3.7,2.4,202664
2020,Brittney Sykes,LAS,1.48,1.15,2.63,1995.4,21.4,111.8,101.4,10.5,104.3,105.0,-0.7,11.2,995.2,1000.2,724.0,715.2,21,24.4,10.1,2.6,2.1,1.5,0.3,1.7,7.1,3.0,48.7,32.7,20.3,5.2,1.5,3.6,4.3,3.0,0.6,3.4,3.6,1628279
2020,Myisha Hines-Allen,WAS,1.86,0.71,2.57,2497.1,29.5,109.7,105.2,4.5,86.9,110.0,-23.1,27.6,1250.6,1246.6,444.0,439.0,22,29.9,17.0,8.9,2.6,1.5,0.2,2.2,13.4,2.6,51.0,42.6,28.8,15.0,2.7,12.3,4.4,2.5,0.4,3.7,2.9,1628899
2020,A'ja Wilson,LVA,1.46,1.0,2.46,2752.2,32.9,114.1,100.8,13.3,110.3,99.1,11.2,2.1,1359.8,1392.4,360.9,361.3,22,31.7,20.5,8.5,2.0,1.2,2.0,1.6,15.7,6.9,48.0,0.0,31.1,13.0,2.3,10.6,3.1,1.9,3.0,2.4,4.9,1628932
2020,Napheesa Collier,MIN,2.44,0.01,2.45,2845.4,24.7,114.4,107.1,7.2,92.6,102.2,-9.6,16.8,1428.7,1416.7,239.8,239.8,22,34.2,16.1,9.0,3.3,1.8,1.3,2.7,11.8,3.5,52.3,40.8,23.7,13.3,4.1,9.2,4.9,2.7,1.9,3.9,4.6,1629483
2020,Dearica Hamby,LVA,1.09,1.31,2.4,2434.5,23.0,114.1,99.5,14.6,111.4,102.6,8.8,5.8,1205.2,1229.2,515.4,524.5,22,28.3,13.0,7.1,2.7,1.7,0.2,2.0,9.3,3.0,53.9,47.4,22.3,12.3,2.2,10.1,4.7,2.9,0.3,3.5,3.1999999999999997,204324
2020,Briann January,CON,0.58,1.66,2.24,1147.7,16.7,109.5,94.8,14.7,103.5,108.2,-4.7,19.4,574.7,573.0,1097.9,1120.0,13,23.3,5.0,1.2,3.4,0.6,0.2,1.2,5.8,0.9,29.3,36.7,10.8,2.7,0.7,2.0,7.3,1.3,0.3,2.5,1.6,201896
2020,Jewell Loyd,SEA,0.14,1.91,2.05,2401.5,27.8,111.5,96.5,14.9,114.5,102.3,12.3,2.7,1197.6,1203.8,513.4,498.7,22,27.8,15.5,2.4,3.2,1.5,0.3,1.9,11.5,4.0,44.3,39.0,26.9,4.1,1.1,3.0,5.5,2.5,0.5,3.3,3.0,204319
2020,Allisha Gray,DAL,2.37,-0.33,2.04,1999.3,24.5,114.1,111.8,2.3,98.6,112.3,-13.7,15.9,1006.5,992.8,690.7,709.0,20,26.2,13.1,4.2,1.3,1.1,0.3,1.1,9.8,3.3,46.4,35.2,24.7,8.0,2.6,5.4,2.5,2.1,0.6,2.1,2.7,1628277
2020,Sophie Cunningham,PHO,0.54,1.48,2.02,1565.3,14.7,108.8,101.5,7.3,107.7,111.3,-3.7,11.0,789.7,775.6,959.5,954.9,21,18.8,5.0,1.0,0.8,0.5,0.1,0.7,4.3,1.2,38.5,23.5,12.5,2.6,1.1,1.6,1.9,1.3,0.4,1.8,1.7000000000000002,1629482
2020,Alanna Smith,PHO,0.94,1.05,1.99,1168.0,22.4,112.6,102.0,10.6,105.9,109.4,-3.5,14.1,590.5,577.4,1158.7,1153.0,19,15.6,6.1,3.6,1.2,0.3,0.8,0.9,5.4,1.5,42.2,23.3,18.7,11.1,3.4,7.8,3.7,0.8,2.4,2.9,3.2,1629501
2020,Sue Bird,SEA,1.95,-0.07,1.88,992.6,20.3,121.6,100.2,21.4,108.6,97.4,11.2,10.2,501.7,491.0,1209.4,1211.6,11,23.4,9.8,1.7,5.2,0.6,0.2,1.6,7.5,0.4,49.4,46.9,20.7,3.6,0.2,3.4,10.9,1.3,0.4,3.4,1.7000000000000002,100720
2020,Candace Parker,LAS,-0.22,2.1,1.88,2558.9,26.4,107.0,100.0,7.0,113.5,111.1,2.4,4.6,1286.4,1272.5,432.8,442.9,22,30.0,14.7,9.7,4.6,1.2,1.2,2.9,11.0,3.5,51.0,39.6,24.2,16.0,2.8,13.2,7.5,1.9,2.0,4.8,3.9,201496
2020,Jasmine Thomas,CON,0.4,1.37,1.77,1859.2,26.4,107.7,100.1,7.5,102.9,108.0,-5.1,12.7,923.3,935.8,749.2,757.2,19,25.5,10.2,1.7,4.0,1.3,0.3,2.4,9.9,1.2,40.4,33.3,19.8,3.4,0.4,3.0,7.8,2.4,0.5,4.7,2.9,202662
2020,Brionna Jones,CON,0.68,1.08,1.76,2084.9,21.2,108.2,100.5,7.7,101.2,108.8,-7.6,15.4,1033.2,1051.7,639.4,641.4,21,26.1,11.2,5.6,1.0,1.7,0.7,1.6,7.7,2.6,60.5,100.0,21.4,10.7,5.4,5.4,1.9,3.2,1.3,3.1,4.5,1628280
2020,DeWanna Bonner,CON,0.14,1.61,1.75,2794.4,33.2,106.5,100.7,5.8,101.0,118.7,-17.7,23.5,1382.6,1411.8,290.0,281.3,22,33.3,19.7,7.8,3.0,1.7,0.5,2.4,16.0,5.6,42.2,25.2,29.7,11.8,2.3,9.4,4.4,2.5,0.8,3.6,3.3,201886
2020,Ariel Atkins,WAS,0.86,0.81,1.67,2608.9,24.6,107.3,105.2,2.1,91.3,110.4,-19.1,21.2,1314.6,1294.3,380.0,391.2,22,31.0,14.8,2.9,2.4,1.8,0.3,1.9,11.4,3.2,43.8,41.1,24.0,4.7,1.3,3.4,3.9,2.9,0.4,3.1,3.3,1628878
2020,Brianna Turner,PHO,0.78,0.74,1.52,2407.6,13.5,108.8,106.0,2.8,106.7,109.0,-2.3,5.1,1209.4,1198.3,539.9,532.2,22,27.9,7.2,9.0,1.8,1.1,2.0,1.4,5.2,1.9,57.9,0.0,12.6,15.7,4.5,11.2,3.1,1.9,3.4,2.5,5.3,1629488
