SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS
1998,Ticha Penicheiro,100234,91.8,98.7,-6.9,88.7,102.6,-14.0,7.1,1769.1,1793.9,229.0,225.1,3563.0
1998,Andrea Stinson,100059,101.1,96.5,4.7,93.9,96.0,-2.2,6.8,1989.3,2011.2,267.4,271.8,4000.5
1998,Carla Boyd,100269,98.7,97.0,1.7,93.2,97.2,-4.0,5.7,1481.1,1464.3,654.8,661.8,2945.4
1998,Rhonda Mapp,100060,106.7,99.5,7.2,95.9,94.3,1.6,5.6,913.8,929.0,1343.0,1354.1,1842.8
1998,Teresa Weatherspoon,100101,98.5,93.3,5.2,98.1,98.4,-0.3,5.5,1709.6,1715.2,369.1,361.9,3424.8
1998,Heidi Burge,100156,88.4,106.2,-17.9,86.9,110.0,-23.1,5.3,894.2,882.2,1238.6,1262.6,1776.4
1998,Umeki Webb,100035,101.5,91.5,10.0,104.6,99.8,4.7,5.2,1743.4,1739.0,798.4,816.3,3482.5
1998,Tina Thompson,100076,107.9,90.0,17.8,106.5,93.7,12.8,5.0,1812.5,1815.1,640.2,630.6,3627.6
1998,Michelle Reed,100286,100.8,98.2,2.6,97.3,99.7,-2.3,5.0,95.2,103.8,2100.2,2050.8,199.0
1998,Kelly Boucher,100177,88.0,79.3,8.7,100.8,97.1,3.7,5.0,98.9,93.3,2157.8,2189.8,192.2
1998,Yolanda Moore,100085,108.8,89.7,19.1,106.6,91.9,14.7,4.4,1030.1,1025.1,1422.6,1420.6,2055.2
1998,Aneta Kausaite,100251,106.6,102.5,4.1,96.5,96.8,-0.3,4.3,102.3,109.3,2033.6,2016.9,211.6
1998,Kim Williams,100050,94.0,101.5,-7.4,95.3,106.8,-11.5,4.1,992.2,968.7,1202.9,1212.4,1961.0
1998,Janice Braxton,100087,101.2,97.0,4.2,100.4,100.3,0.1,4.1,1635.6,1629.3,717.8,724.6,3264.9
1998,Isabelle Fijalkowski,100089,103.2,99.0,4.2,96.2,96.1,0.2,4.1,1607.4,1612.8,746.0,741.1,3220.2
1998,Sandra VanEmbricqs,100176,98.2,97.9,0.3,97.0,100.7,-3.7,4.0,834.7,836.5,1360.6,1318.1,1671.2
1998,"Penny McCray, Nikki (",100069,86.4,105.9,-19.5,89.3,112.6,-23.3,3.8,1328.7,1334.8,804.1,810.0,2663.5
1998,Pauline Jordan,100223,96.9,100.7,-3.8,90.7,98.3,-7.6,3.8,452.1,446.9,1606.1,1634.6,899.0
1998,Adia Barnes,100231,94.0,100.0,-5.9,88.7,98.2,-9.5,3.5,1020.8,1032.2,977.3,986.8,2053.0
1998,Latasha Byears,100027,91.7,98.4,-6.6,90.8,100.7,-9.9,3.3,1354.0,1379.5,644.1,639.4,2733.5
1998,Lady Grooms,100044,90.8,97.4,-6.6,92.6,102.4,-9.7,3.1,1296.4,1318.5,701.6,700.4,2615.0
1998,Monica Lamb,100207,108.3,90.4,17.9,106.6,91.6,15.0,2.9,1284.8,1279.2,1167.9,1166.5,2564.0
1998,Tammi Reiss,100047,96.4,104.5,-8.1,93.6,104.4,-10.8,2.6,858.1,852.6,1337.1,1328.5,1710.6
1998,Tracy Reid,100182,102.0,97.6,4.3,93.2,91.2,2.0,2.4,1826.2,1849.9,430.5,433.2,3676.2
1998,Rushia Brown,100097,99.6,95.2,4.3,102.0,100.0,2.0,2.3,949.1,952.4,1404.3,1401.4,1901.6
1998,Mwadi Mabika,100012,98.5,99.8,-1.3,96.0,99.4,-3.4,2.1,1291.3,1251.0,904.1,903.6,2542.3
1998,Kym Hampton,100102,97.7,92.8,4.9,99.6,96.5,3.2,1.8,1281.8,1293.5,797.0,783.6,2575.2
1998,Suzie McConnell Serio,100187,101.4,98.1,3.4,99.8,98.0,1.7,1.7,1749.0,1751.0,604.5,602.8,3500.0
1998,Tamecka Dixon,100008,100.8,102.3,-1.5,92.8,95.9,-3.1,1.6,1289.0,1247.6,906.4,907.0,2536.6
1998,Keri Chaconas,100194,90.2,110.6,-20.4,86.1,107.4,-21.3,0.9,724.0,725.3,1408.8,1419.5,1449.3
1998,Pam McGee,100020,98.5,100.2,-1.7,96.5,99.0,-2.5,0.7,1059.9,1048.4,1135.5,1106.2,2108.3
1998,Adrienne Shuler,100202,86.0,106.5,-20.6,88.1,109.2,-21.1,0.5,623.5,617.6,1509.3,1527.2,1241.1
1998,LaTonya Johnson,100242,97.9,107.4,-9.5,92.5,102.4,-9.9,0.4,894.6,903.2,1300.6,1277.8,1797.8
1998,Coquese Washington,100217,99.0,94.5,4.5,98.3,94.1,4.2,0.3,402.1,396.8,1676.6,1680.3,798.9
1998,Kim Perrot,100083,108.3,91.7,16.6,104.0,87.6,16.4,0.1,2008.6,2006.1,444.1,439.6,4014.7
1998,Bridget Pettis,100031,103.8,95.5,8.3,99.3,91.0,8.3,-0.0,1800.4,1796.9,741.4,758.4,3597.3
1998,Eugenia Rycraw,100174,92.2,94.5,-2.3,98.7,100.8,-2.1,-0.2,410.0,403.2,1785.4,1751.4,813.1
1998,Franthea Price,100235,87.6,95.7,-8.1,93.4,100.8,-7.4,-0.7,663.4,659.4,1334.7,1359.6,1322.8
1998,Tajama Abraham,100023,110.7,111.6,-0.9,96.4,96.5,-0.0,-0.9,84.9,85.1,2050.9,2041.0,170.0
1998,Linda Burgess,100011,91.6,99.7,-8.1,91.3,98.3,-7.0,-1.1,1154.4,1173.7,843.7,845.2,2328.1
1998,Tangela Smith,100236,89.7,97.9,-8.2,93.8,100.8,-7.0,-1.2,1156.8,1171.4,841.2,847.5,2328.3
1998,Pollyanna Johns Kimbrough,100180,96.3,93.5,2.8,100.9,96.9,4.1,-1.3,320.8,316.5,1935.9,1966.6,637.3
1998,Nikki McCray,100198,89.4,110.6,-21.1,79.6,99.5,-19.9,-1.3,1709.6,1734.7,423.2,410.1,3444.2
1998,Kristi Harrower,100222,99.4,92.5,7.0,103.7,94.9,8.8,-1.8,752.2,770.0,1789.6,1785.3,1522.2
1998,Ruthie Bolton,100016,93.2,102.5,-9.3,91.2,98.7,-7.5,-1.9,222.1,225.3,1776.0,1793.6,447.4
1998,Sonia Chase,100178,98.7,96.7,2.1,100.5,96.4,4.1,-2.1,286.7,293.8,1970.0,1989.2,580.6
1998,Penny Toler,100004,96.9,99.5,-2.6,99.7,100.1,-0.3,-2.3,1734.2,1697.9,461.2,456.7,3432.0
1998,Elisabeth Cebrian,100213,100.6,98.3,2.3,98.0,93.4,4.6,-2.3,309.1,310.1,1769.6,1767.0,619.2
1998,Sue Wicks,100104,98.7,96.1,2.7,98.3,93.1,5.1,-2.5,754.6,744.3,1324.1,1332.8,1498.9
1998,Angela Hamblin,100270,100.1,102.7,-2.6,96.9,96.9,0.0,-2.6,62.9,61.3,2072.9,2064.8,124.2
1998,Deborah Carter,100052,87.9,110.5,-22.6,87.3,107.3,-20.0,-2.6,787.6,775.7,1345.2,1369.1,1563.3
1998,Jennifer Gillom,100030,101.9,94.2,7.7,104.6,93.8,10.9,-3.2,2056.3,2057.3,485.5,498.0,4113.6
1998,Quacy Barnes,100230,91.2,101.9,-10.8,91.5,98.9,-7.4,-3.3,161.2,153.0,1836.8,1865.9,314.3
1998,Fran Harris,100084,90.1,102.2,-12.2,96.6,105.3,-8.7,-3.4,639.4,617.2,1555.8,1563.9,1256.6
1998,Rita Williams,100204,85.5,107.9,-22.5,90.4,109.2,-18.8,-3.7,1253.3,1271.2,879.5,873.6,2524.5
1998,Tora Suber,100062,97.7,95.4,2.3,103.8,97.8,6.1,-3.8,1312.0,1325.7,944.7,957.4,2637.7
1998,Octavia Blue,100169,95.5,100.7,-5.2,98.2,99.2,-1.0,-4.2,589.4,592.8,1606.0,1561.8,1182.2
1998,Toni Foster,100033,101.9,97.0,4.9,102.6,93.5,9.0,-4.2,453.5,459.8,2088.3,2095.6,913.2
1998,Dena Head,100045,95.5,107.8,-12.3,94.2,102.4,-8.1,-4.2,822.9,831.0,1372.3,1350.1,1653.8
1998,Cindy Blodgett,100183,104.7,105.5,-0.8,100.4,96.8,3.6,-4.3,344.8,337.6,2008.6,2016.3,682.4
1998,Nadine Domond,100214,99.2,111.2,-12.0,90.7,98.0,-7.3,-4.7,175.4,168.2,1822.6,1850.8,343.6
1998,Wanda Guyton,100074,76.4,64.7,11.7,107.8,91.2,16.6,-4.9,24.9,23.2,2427.8,2422.5,48.1
1998,Andrea Congreaves,100065,96.4,96.0,0.4,102.0,96.6,5.5,-5.1,702.6,711.6,1554.2,1571.5,1414.1
1998,Janeth Arcain,100075,105.3,91.3,14.0,110.0,90.6,19.3,-5.4,1278.7,1261.8,1174.0,1183.9,2540.5
1998,Andrea Kuklova,100224,100.1,96.0,4.1,103.2,93.5,9.7,-5.6,656.1,665.6,1885.7,1889.7,1321.7
1998,Adrienne Johnson,100100,100.4,102.0,-1.6,101.2,96.7,4.5,-6.1,598.6,604.1,1754.8,1749.8,1202.7
1998,Kisha Ford,100107,95.4,95.1,0.3,100.2,93.6,6.6,-6.4,776.8,780.0,1301.9,1297.1,1556.8
1998,Michelle Edwards,100088,97.4,98.2,-0.8,104.0,97.9,6.1,-6.9,1078.8,1073.4,1274.6,1280.5,2152.2
1998,Katrina Colleton,100009,93.0,98.8,-5.8,101.6,100.4,1.2,-7.0,1048.5,1037.8,1146.8,1116.8,2086.4
1998,Lynette Woodard,100090,94.8,99.8,-5.0,98.0,95.9,2.1,-7.1,648.9,655.5,1487.0,1470.6,1304.4
1998,Olympia Scott,100243,93.0,107.8,-14.7,95.8,102.3,-6.6,-8.2,846.0,846.4,1349.1,1334.7,1692.4
1998,Michele Timms,100029,101.9,95.5,6.4,104.4,89.6,14.9,-8.4,1984.4,1982.6,557.4,572.8,3967.0
1998,Christy Smith,100181,99.3,101.1,-1.9,100.9,93.6,7.2,-9.1,832.0,841.4,1424.7,1441.6,1673.4
1998,Bridgette Gordon,100017,89.2,104.5,-15.3,92.0,97.6,-5.6,-9.7,424.8,431.4,1573.2,1587.5,856.3
1998,Tammy Jackson,100077,101.9,95.3,6.6,108.1,90.6,17.5,-10.9,330.6,327.4,2150.1,2144.0,658.0
1998,Tully Bevilaqua,100284,99.1,106.2,-7.2,101.2,97.3,3.9,-11.1,202.9,204.3,2150.6,2149.6,407.2
1998,Vicky Bullett,100058,99.9,98.3,1.5,101.8,89.2,12.7,-11.2,1783.4,1799.7,473.3,483.4,3583.2
1998,Rachael Sporn,100255,94.2,100.4,-6.2,99.3,94.3,5.0,-11.2,975.2,957.7,1160.6,1168.4,1933.0
1998,Michelle Brogan,100221,99.8,95.4,4.3,107.5,91.9,15.6,-11.3,1655.9,1648.5,885.9,906.8,3304.4
1998,Murriel Page,100199,86.1,109.6,-23.5,92.6,103.7,-11.2,-12.3,1685.6,1709.1,447.2,435.7,3394.7
1998,Raegan Scott,100049,90.1,97.6,-7.5,102.9,98.1,4.7,-12.3,342.9,338.0,2010.5,2015.9,680.9
1998,Tricia Bader Binford,100237,85.5,105.3,-19.9,96.8,104.2,-7.5,-12.4,397.9,391.1,1797.3,1790.0,789.0
1998,Angela Jackson,100197,89.4,123.4,-34.0,87.4,108.0,-20.6,-13.4,70.4,65.6,2062.4,2079.1,136.1
1998,Wendy Palmer,100046,91.8,106.9,-15.2,99.5,100.3,-0.7,-14.4,1359.0,1371.1,836.2,810.0,2730.1
1998,Mfon Udoka,100257,93.5,108.4,-14.9,97.1,96.8,0.3,-15.2,43.8,48.0,2092.0,2078.2,91.8
1998,Albena Branzova,100212,94.9,104.8,-9.9,98.7,93.3,5.5,-15.4,162.2,162.2,1916.5,1914.9,324.4
1998,Rehema Stephens,100175,85.4,108.3,-22.9,91.9,98.4,-6.5,-16.4,141.7,140.3,1856.4,1878.6,282.0
1998,Rhonda Blades,100108,84.7,96.8,-12.1,101.6,97.2,4.5,-16.6,584.4,587.8,1551.4,1538.3,1172.2
1998,La'Shawn Brown,100193,80.3,114.7,-34.4,89.4,106.9,-17.5,-16.9,439.6,431.5,1693.2,1713.3,871.0
1998,Tiffany Woosley,100086,98.5,97.7,0.8,108.3,90.4,17.9,-17.1,196.0,196.6,2256.7,2249.1,392.6
1998,Haixia Zheng,100006,97.9,115.9,-18.0,97.4,98.1,-0.7,-17.3,187.0,177.8,2008.4,1976.8,364.8
1998,Margo Graham,100289,86.8,125.2,-38.4,87.5,107.6,-20.1,-18.2,100.2,99.9,2032.6,2044.9,200.1
1998,Erin Alexander,100168,86.9,113.8,-26.9,95.3,103.9,-8.7,-18.2,256.5,254.8,2068.0,2051.4,511.4
1998,Gergana Branzova,100246,85.9,101.8,-15.9,99.4,96.1,3.4,-19.3,381.7,377.2,1754.1,1749.0,758.9
1998,Amaya Valdemoro,100211,104.5,108.1,-3.6,107.7,90.0,17.7,-21.3,137.8,136.0,2314.8,2309.7,273.8
1998,Allison Feaster,100170,86.8,112.4,-25.6,97.9,99.2,-1.3,-24.3,80.6,70.3,2114.8,2084.3,150.9
1998,Tanja Kostic,100186,105.3,127.6,-22.3,100.9,97.3,3.6,-25.9,55.1,58.0,2298.4,2295.9,113.1
1998,Alicia Thompson,100216,86.5,111.0,-24.5,99.8,92.1,7.7,-32.3,220.8,224.2,1857.9,1852.8,445.0
1998,Nyree Roberts,100208,88.3,106.9,-18.7,108.6,90.1,18.4,-37.1,126.9,121.6,2325.8,2324.1,248.4
1998,Leslie Johnson,100290,85.6,146.2,-60.6,87.5,107.9,-20.3,-40.2,28.0,32.8,2104.8,2111.9,60.9
1998,Trena Trice-Hill,100106,75.8,113.8,-38.0,100.0,92.8,7.2,-45.2,135.9,136.2,1942.8,1940.9,272.1
1998,Karen Booker,100053,22.5,158.2,-135.7,107.7,90.8,16.9,-152.6,4.4,6.3,2448.2,2439.4,10.8
