SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2024,Napheesa Collier,MIN,2.03,2.87,4.9,4507.3,30.3,109.7,96.2,13.5,99.5,106.0,-6.5,20.0,2258.3,2249.0,801.2,810.6,34,34.7,20.4,9.7,3.4,1.9,1.4,2.1,16.0,4.6,49.2,31.0,29.4,14.0,3.2,10.8,4.9,2.8,2.0,3.0,4.8,1629483
2024,Brionna Jones,CON,2.08,1.9,3.98,4009.8,26.2,110.0,97.4,12.6,103.6,101.0,2.5,10.1,1994.7,2015.1,961.7,963.2,40,27.2,13.7,5.5,1.5,1.2,0.6,1.3,10.2,3.6,53.8,14.3,25.9,10.4,4.1,6.4,2.8,2.2,1.1,2.4,3.3000000000000003,1628280
2024,Leonie Fiebich,NYL,1.39,2.53,3.92,3198.5,15.9,111.8,96.7,15.1,110.1,102.1,8.0,7.1,1597.0,1601.5,1474.8,1467.6,40,20.9,6.7,3.0,1.8,1.0,0.2,1.0,5.1,0.6,47.8,43.3,15.8,7.2,2.3,4.9,4.2,2.3,0.4,2.4,2.6999999999999997,1630142
2024,Jonquel Jones,NYL,1.74,1.8,3.54,4456.3,23.5,112.2,98.9,13.3,107.9,100.5,7.4,6.0,2219.9,2236.4,851.8,832.8,39,29.9,14.2,9.0,3.2,0.8,1.3,2.4,9.8,2.7,53.8,38.8,23.7,15.0,2.9,12.1,5.4,1.3,2.1,3.9,3.4000000000000004,1627673
2024,Nneka Ogwumike,SEA,1.92,1.19,3.11,4573.6,25.3,108.5,100.5,8.0,98.1,102.5,-4.5,12.5,2298.6,2275.1,845.3,836.9,37,31.8,16.7,7.6,2.3,1.9,0.5,1.3,13.3,2.6,51.1,40.5,25.9,11.7,2.9,8.8,3.6,2.9,0.8,2.0,3.7,203014
2024,Kayla McBride,MIN,0.61,2.49,3.1,4731.8,23.5,107.9,96.3,11.6,104.0,107.2,-3.3,14.9,2371.6,2360.2,687.8,699.5,39,31.7,15.0,2.6,3.2,1.3,0.1,2.0,10.6,3.8,42.0,40.7,23.6,4.0,0.6,3.5,5.1,2.0,0.1,3.2,2.1,203825
2024,Betnijah Laney-Hamilton,NYL,1.75,1.33,3.08,3274.0,21.7,113.2,98.7,14.5,108.5,100.0,8.5,6.0,1632.4,1641.6,1439.3,1427.6,28,30.3,11.8,4.2,3.3,1.1,0.0,2.4,9.4,1.9,45.6,40.2,19.3,6.9,1.8,5.1,5.4,1.9,0.1,3.9,2.0,204335
2024,Chelsea Gray,LVA,0.25,2.79,3.04,2711.4,21.4,109.0,97.9,11.0,111.6,108.0,3.6,7.4,1359.2,1352.2,1762.8,1761.5,27,26.0,8.6,2.9,4.9,1.3,0.7,2.4,7.6,1.8,40.8,33.8,16.2,5.5,0.3,5.1,9.2,2.4,1.3,4.4,3.7,203833
2024,Angel Reese,CHI,1.01,1.96,2.97,4194.6,27.3,105.3,103.7,1.6,95.2,117.4,-22.2,23.8,2087.4,2107.2,936.8,938.3,34,32.5,13.6,13.1,1.9,1.3,0.5,2.2,12.3,5.2,39.1,18.8,20.9,20.1,7.8,12.4,2.8,2.0,0.7,3.4,2.7,1642291
2024,DeWanna Bonner,CON,0.33,2.56,2.89,4697.9,27.0,107.5,97.1,10.5,109.5,104.3,5.2,5.3,2338.0,2360.0,618.5,618.4,40,31.8,15.0,6.0,2.0,1.2,0.7,1.4,12.8,3.6,41.5,29.4,24.2,9.6,0.9,8.7,3.2,1.9,1.1,2.3,3.0,201886
2024,Skylar Diggins,SEA,0.53,2.36,2.89,4875.7,28.1,106.6,99.1,7.4,102.5,107.6,-5.1,12.5,2458.0,2417.6,685.8,694.3,40,31.6,15.1,2.6,6.4,1.7,0.9,2.8,12.8,3.8,42.7,29.1,23.6,4.1,1.1,3.0,10.0,2.6,1.4,4.3,4.0,203400
2024,Veronica Burton,CON,2.26,0.58,2.84,1430.7,14.4,116.1,98.4,17.7,105.3,98.7,6.7,11.0,716.9,713.8,2239.5,2264.6,31,12.7,3.1,1.4,1.9,0.5,0.2,0.5,2.3,1.2,36.1,35.1,12.3,5.6,1.7,4.0,7.4,1.8,0.9,1.9,2.7,1631007
