SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2019,Kayla Alexander,203405,135.3,87.8,47.4,105.9,104.2,1.6,45.8,44.4,49.0,2842.5,2830.2,93.3,3,6.599999999999999,1.3,1.3,3.0,2.3,0.3,0.0,0.0,0.3,75.0,0.0,CHI,3,20.5,15.9,4.5,11.4,2.3,0.0,0.0,2.3,14.7,0.0
2019,Natasha Howard,203827,103.7,97.1,6.6,87.3,118.2,-30.8,37.4,2104.4,2084.0,582.7,585.6,4188.4,34,31.3,15.2,4.6,18.1,8.2,2.1,2.2,1.7,2.9,43.9,30.8,SEA,34,29.4,13.4,4.4,9.0,3.5,3.5,2.8,4.7,32.5,6.3
2019,Alysha Clark,202252,105.0,97.9,7.0,91.4,108.7,-17.4,24.4,1740.6,1731.7,946.5,938.0,3472.3,31,28.4,7.6,0.7,9.6,4.7,2.5,1.1,0.5,1.5,48.1,48.1,SEA,31,17.3,8.4,2.2,6.3,4.6,1.9,1.0,2.8,16.8,2.9
2019,Jonquel Jones,1627673,110.1,99.3,10.8,101.0,110.2,-9.3,20.1,2350.0,2370.3,832.8,855.5,4720.3,34,28.8,11.4,3.9,14.6,9.7,1.5,1.3,2.0,1.9,44.8,30.9,CON,34,25.3,16.8,5.8,11.0,2.6,2.2,3.5,3.4,21.7,5.7
2019,Napheesa Collier,1629483,104.2,97.4,6.8,98.1,111.0,-12.9,19.7,2210.7,2206.1,441.6,456.8,4416.8,34,33.3,10.0,3.0,13.1,6.6,2.6,1.9,0.9,1.9,49.0,36.1,MIN,34,19.9,10.0,2.7,7.3,3.9,2.9,1.4,2.9,20.3,4.3
2019,Han Xu,1629566,106.3,102.4,3.9,98.7,111.7,-13.0,16.9,283.1,284.1,2358.7,2314.8,567.2,18,7.900000000000001,3.2,0.1,3.0,0.8,0.1,0.2,0.2,0.1,41.4,50.0,NYL,18,17.9,5.0,0.7,4.3,0.7,1.0,1.3,0.7,21.3,2.3
2019,Victoria Macaulay,203887,107.3,90.1,17.2,106.3,104.1,2.2,15.0,42.9,36.6,2844.0,2842.6,79.5,5,4.4,1.0,0.4,1.2,0.8,0.0,0.4,0.2,0.0,40.0,0.0,CHI,5,13.3,8.9,2.2,6.7,0.0,4.4,2.2,0.0,13.7,6.6000000000000005
2019,Jessica Shepard,1629491,105.6,88.5,17.1,102.9,100.7,2.2,14.9,213.0,214.6,2439.3,2448.3,427.6,6,18.7,4.8,1.3,4.8,5.7,3.5,0.3,0.20000000000000004,2.5,37.9,14.3,MIN,6,12.9,15.199999999999998,4.0,11.199999999999998,9.4,0.9,0.4000000000000001,6.7,22.2,1.3
2019,Maite Cazorla,1629569,97.4,97.9,-0.5,92.9,107.6,-14.7,14.2,890.8,895.6,1662.7,1670.4,1786.4,31,15.4,3.0,0.8,3.0,0.7,1.6,0.6,0.0,0.9,31.2,23.6,ATL,31,9.6,2.2,0.2,2.0,5.1,1.9,0.1,3.0,14.8,2.0
2019,Dearica Hamby,204324,111.1,101.2,9.9,96.6,100.9,-4.3,14.2,1926.0,1939.7,1148.2,1161.4,3865.7,34,24.8,8.5,3.0,11.0,7.6,1.9,1.0,0.4,1.8,48.8,32.1,LVA,34,21.3,14.7,4.3,10.4,3.7,1.9,0.7,3.5,20.5,2.5999999999999996
2019,Courtney Vandersloot,202664,109.0,102.9,6.1,98.7,106.7,-7.9,14.0,2121.2,2097.2,765.6,782.0,4218.4,33,30.0,9.1,2.4,11.2,4.3,9.1,1.4,0.5,2.9,45.2,29.0,CHI,33,17.9,6.9,1.0,6.0,14.5,2.2,0.7,4.7,20.3,2.9000000000000004
2019,Alyssa Thomas,203826,109.2,100.7,8.4,102.2,107.4,-5.2,13.6,2511.8,2529.1,671.1,696.6,5040.9,34,30.2,9.8,3.6,11.6,7.8,3.1,1.9,0.4,2.0,50.5,0.0,CON,34,19.1,12.7,4.0,8.7,5.1,3.2,0.6,3.3,18.1,3.8000000000000003
2019,Shekinna Stricklen,203015,110.6,100.0,10.6,103.1,105.5,-2.4,13.0,1953.2,1957.6,1229.6,1268.2,3910.8,34,23.7,7.5,0.8,9.0,1.9,1.1,1.0,0.2,0.8,40.8,38.2,CON,34,18.9,4.0,0.6,3.5,2.4,2.1,0.4,1.7,15.1,2.5
2019,Camille Smith,201067,105.6,99.6,6.0,100.4,106.8,-6.4,12.4,813.4,818.2,1803.9,1803.4,1631.6,29,14.7,3.2,1.1,3.9,2.4,0.8,0.4,0.3,0.9,43.5,33.3,PHO,29,13.6,8.4,2.3,6.1,2.8,1.3,1.0,3.0,16.3,2.3
2019,Stefanie Dolson,203828,106.3,99.5,6.8,106.3,111.1,-4.9,11.7,1795.2,1781.3,1091.6,1097.9,3576.5,34,25.0,6.9,1.4,9.3,5.6,2.2,0.6,1.0,1.9,51.9,36.1,CHI,34,18.1,10.8,2.3,8.5,4.3,1.2,1.9,3.8,17.8,3.0999999999999996
2019,Jordin Canada,1628886,103.1,100.7,2.4,94.7,103.7,-9.0,11.4,1748.6,1739.2,938.5,930.4,3487.8,30,28.8,9.6,2.7,9.8,2.4,5.2,2.3,0.2,2.6,38.8,18.6,SEA,30,17.3,4.2,0.8,3.4,9.1,4.0,0.4,4.6,23.0,4.4
2019,Ariel Atkins,1628878,118.2,100.5,17.8,116.5,110.0,6.5,11.2,1842.0,1840.3,1426.6,1429.7,3682.3,33,24.3,9.0,1.6,10.3,2.8,1.9,1.5,0.5,1.0,41.6,35.7,WAS,33,21.6,5.9,1.5,4.4,4.1,3.0,1.1,2.2,19.2,4.1
2019,Odyssey Sims,203824,105.0,99.3,5.7,96.4,101.4,-5.0,10.8,2079.6,2104.8,572.7,558.1,4184.4,34,31.9,13.4,3.3,14.5,3.4,5.4,1.4,0.1,3.3,41.5,26.9,MIN,34,22.8,5.3,1.1,4.2,8.6,2.1,0.2,5.2,29.7,2.3000000000000003
2019,Elena Delle Donne,203399,119.6,103.4,16.3,113.1,107.2,5.8,10.4,2195.9,2207.0,1072.7,1063.0,4402.9,31,29.1,13.8,3.8,19.5,8.3,2.2,0.6,1.3,1.0,51.5,43.0,WAS,31,34.5,14.6,2.7,11.8,3.9,1.0,2.3,1.7,23.3,3.3
2019,Rebecca Allen,204296,101.1,105.6,-4.4,98.8,112.9,-14.1,9.7,806.8,790.1,1835.0,1808.8,1596.9,24,17.2,6.5,0.6999999999999998,7.2,2.5,0.6999999999999998,0.5,0.8000000000000002,0.6999999999999998,41.7,42.6,NYL,24,19.9,7.099999999999999,1.3999999999999997,5.7,2.0,1.3999999999999997,2.1,2.0,22.3,3.5
2019,Teaira McCowan,1629479,106.2,105.4,0.8,98.5,107.3,-8.8,9.6,1397.7,1404.6,1163.8,1161.6,2802.2,34,22.1,6.8,4.4,10.0,9.0,0.2,0.6,1.3,1.3,51.7,0.0,IND,34,22.9,20.5,7.3,13.2,0.5,1.3,3.0,2.9,24.4,4.3
2019,Nneka Ogwumike,203014,104.3,99.6,4.7,98.2,103.1,-4.9,9.5,1936.7,1905.8,1001.8,1007.8,3842.5,32,27.9,12.7,2.9,16.1,8.8,1.8,1.9,0.5,1.8,51.0,33.8,LAS,32,28.7,15.8,4.1,11.7,3.2,3.4,0.8,3.2,26.1,4.2
2019,Jasmine Thomas,202662,108.7,100.9,7.8,104.5,106.1,-1.6,9.4,2428.9,2454.2,754.0,771.6,4883.0,34,29.7,10.4,2.1,11.1,2.9,5.1,1.4,0.1,2.7,39.2,36.6,CON,34,18.8,4.8,0.9,3.9,8.7,2.4,0.2,4.6,19.6,2.6
2019,Brittney Sykes,1628279,95.8,102.3,-6.5,92.1,107.8,-15.7,9.2,1650.0,1665.4,903.4,900.6,3315.4,34,25.9,10.3,2.7,10.2,4.4,2.5,0.6,0.5,2.0,36.5,25.9,ATL,34,19.8,8.6,1.4,7.2,4.8,1.1,0.9,3.9,27.8,2.0
2019,Shenise Johnson,203018,103.1,99.3,3.9,102.6,107.6,-5.0,8.9,413.0,413.0,2148.5,2153.1,826.0,17,12.9,5.3,0.9,4.9,2.1,1.1,0.7,0.1,0.7,33.3,24.2,IND,17,18.4,7.7,2.4,5.3,4.0,2.7,0.4,2.7,26.3,3.1
2019,Jewell Loyd,204319,100.7,98.0,2.7,99.6,105.7,-6.1,8.8,1386.0,1376.1,1301.2,1293.6,2762.0,27,25.4,11.1,2.6,12.3,2.7,2.0,1.3,0.1,1.9,39.1,33.7,SEA,27,24.5,5.5,0.8,4.7,4.0,2.6,0.2,3.8,27.6,2.8000000000000003
2019,Nayo Raincock-Ekunwe,1628248,99.7,104.7,-4.9,99.4,112.8,-13.4,8.5,700.8,694.6,1941.0,1904.3,1395.4,28,13.1,2.8,0.9,3.7,2.8,0.4,0.3,0.1,0.8,54.4,33.3,NYL,28,13.5,10.1,5.1,5.0,1.6,1.1,0.5,2.9,16.0,1.6
2019,Allisha Gray,1628277,100.3,106.3,-6.0,90.2,104.5,-14.3,8.3,1882.8,1881.0,595.4,586.8,3763.8,34,30.5,7.5,3.3,10.6,4.1,2.3,1.2,0.4,1.5,45.7,38.4,DAL,34,18.1,7.0,2.2,4.8,3.9,2.1,0.7,2.5,18.9,2.8
2019,Diamond DeShields,1628890,105.8,101.6,4.2,107.9,111.6,-3.7,7.9,2215.9,2202.5,670.9,676.7,4418.4,34,30.2,14.1,4.1,16.2,5.5,2.4,1.3,0.4,2.2,39.9,31.6,CHI,34,25.5,8.7,1.3,7.3,3.8,2.0,0.6,3.4,27.8,2.6
