SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2010,Monique Currie,WAS,2.21,1.97,4.18,3261.6,30.8,109.1,98.0,11.1,98.8,104.1,-5.3,16.4,1622.2,1639.4,841.4,839.6,34,26.2,14.1,4.8,1.6,1.4,0.4,2.6,9.9,5.0,43.6,44.6,27.6,9.4,2.5,6.9,3.2,2.8,0.8,5.1,3.5999999999999996,200673
2010,Tamika Catchings,IND,1.91,2.13,4.04,3899.9,30.9,108.2,98.2,10.0,96.3,105.2,-9.0,19.0,1946.2,1953.7,568.2,558.8,34,31.4,18.2,7.1,4.0,2.3,0.9,2.7,12.6,5.4,48.4,44.8,30.1,11.8,2.8,9.0,6.6,3.7,1.5,4.5,5.2,100646
2010,Lauren Jackson,SEA,2.99,0.74,3.73,3579.0,33.5,116.2,100.4,15.7,97.4,102.1,-4.8,20.5,1792.8,1786.2,703.4,699.1,32,31.0,20.5,8.3,1.2,0.9,1.2,1.4,14.9,5.6,46.2,34.6,34.5,13.9,4.7,9.2,2.0,1.6,2.0,2.4,3.6,100682
2010,Alison Bales,ATL,1.16,2.23,3.39,2099.4,14.0,109.1,97.0,12.1,104.9,107.0,-2.1,14.2,1042.4,1057.0,1668.0,1676.9,34,15.6,3.9,3.8,0.8,0.7,1.1,0.7,2.9,1.6,43.3,41.7,11.5,11.2,2.8,8.4,2.4,2.1,3.4,2.0,5.5,201054
2010,Sue Bird,SEA,1.59,1.78,3.37,3623.7,21.5,113.8,99.4,14.4,103.3,105.1,-1.8,16.2,1808.0,1815.7,688.2,669.6,33,30.5,11.1,2.7,5.8,1.5,0.2,1.8,9.4,1.3,43.4,39.9,18.9,4.6,0.4,4.2,9.8,2.6,0.3,3.1,2.9,100720
2010,Katie Douglas,IND,0.42,2.57,2.99,3741.2,25.6,106.2,97.4,8.7,103.7,106.5,-2.8,11.5,1865.3,1875.9,649.1,636.6,34,29.8,13.7,3.4,3.3,1.4,0.4,2.0,11.1,2.1,44.9,39.1,23.6,5.9,1.3,4.6,5.6,2.3,0.7,3.4,3.0,100666
2010,Marion Jones,TUL,2.68,0.28,2.96,1247.0,19.6,114.4,108.4,6.0,94.1,114.5,-20.4,26.4,617.1,629.9,2066.5,2064.2,33,9.4,3.4,1.6,0.6,0.5,0.2,0.7,2.4,1.3,52.5,25.0,16.1,7.7,4.2,3.5,2.8,2.6,1.0,3.3,3.6,100887
2010,Tan White,CON,1.8,1.11,2.91,3256.0,23.0,108.2,102.6,5.7,99.6,106.2,-6.6,12.3,1617.6,1638.4,997.5,969.0,34,25.2,10.1,2.7,2.3,1.6,0.1,1.6,8.5,1.9,42.0,36.6,19.7,5.2,0.5,4.8,4.5,3.1,0.2,3.0,3.3000000000000003,101020
2010,Camille Smith,SEA,0.35,2.5,2.85,3048.2,23.9,112.1,96.9,15.2,109.0,107.2,1.8,13.4,1533.0,1515.3,963.2,970.0,34,24.7,10.1,5.2,1.4,1.6,0.6,1.8,7.5,3.4,50.0,34.8,21.2,10.8,4.4,6.4,2.9,3.4,1.3,3.7,4.7,201067
2010,Tamera Young,CHI,0.8,1.88,2.68,2096.5,28.3,107.7,99.7,8.1,103.5,108.9,-5.4,13.5,1035.0,1061.5,1418.7,1414.0,32,18.6,6.8,3.1,1.6,0.8,0.2,1.5,6.6,2.4,36.2,27.7,19.1,8.6,2.9,5.7,4.4,2.2,0.6,4.3,2.8000000000000003,201477
2010,Leilani Mitchell,NYL,1.77,0.87,2.64,3489.2,17.6,110.6,103.1,7.5,100.6,106.2,-5.6,13.1,1749.6,1739.6,744.2,735.4,34,28.8,9.3,2.6,3.8,1.6,0.2,1.5,7.0,1.3,44.1,48.6,17.1,4.7,1.3,3.4,7.0,3.0,0.3,2.7,3.3,201507
2010,Armintie Herrington,ATL,0.41,2.15,2.56,2185.8,20.2,106.9,97.9,9.0,106.2,106.7,-0.4,9.5,1079.3,1106.5,1631.1,1627.4,34,16.5,4.9,3.0,1.8,0.9,0.1,1.1,4.0,3.0,38.7,0.0,14.0,8.6,3.6,5.1,5.2,2.5,0.2,3.0,2.7,201048
2010,Plenette Pierson,NYL,2.25,0.29,2.54,2070.6,34.5,113.4,104.8,8.6,103.8,103.2,0.6,8.0,1032.2,1038.4,1724.2,1696.2,33,16.5,9.7,3.5,1.2,0.8,0.3,1.8,7.9,2.5,47.9,36.4,28.6,10.2,2.8,7.4,3.4,2.4,1.0,5.3,3.4,100888
2010,Penny Taylor,PHO,2.02,0.33,2.35,3865.6,24.1,113.8,111.7,2.1,108.3,119.0,-10.7,12.8,1963.4,1902.2,877.8,884.6,32,30.0,15.9,4.4,5.0,1.5,0.3,2.4,10.6,4.1,50.9,44.2,24.8,6.9,1.6,5.3,7.8,2.3,0.4,3.7,2.6999999999999997,100634
2010,Cappie Pondexter,NYL,2.49,-0.15,2.34,4202.3,32.5,110.4,104.7,5.7,92.3,100.4,-8.1,13.9,2112.5,2089.8,381.3,385.3,34,34.3,21.4,4.5,4.9,0.9,0.1,2.4,15.5,5.2,48.3,43.0,32.8,6.9,0.9,5.9,7.4,1.4,0.2,3.6,1.5999999999999999,200665
2010,Lindsey Harding,WAS,1.23,1.03,2.26,4043.1,24.5,106.9,100.0,6.9,99.5,100.4,-0.8,7.7,2020.5,2022.6,443.2,456.4,34,33.2,12.1,3.0,4.0,1.4,0.2,2.8,10.4,3.1,44.5,28.8,19.1,4.8,0.8,4.0,6.4,2.2,0.3,4.4,2.5,201046
2010,Nakia Sanford,WAS,-1.02,3.25,2.23,2154.2,24.3,102.4,92.6,9.9,108.0,105.9,2.1,7.8,1073.9,1080.4,1389.8,1398.6,34,17.9,6.0,4.2,0.7,0.7,0.2,2.0,4.7,2.2,47.8,0.0,17.5,12.2,4.3,7.8,2.1,2.1,0.7,5.8,2.8,100556
2010,Kelsey Griffin,CON,0.35,1.63,1.98,2599.2,15.6,105.3,100.4,4.9,104.6,107.4,-2.8,7.7,1307.6,1291.6,1307.4,1315.8,34,20.0,4.4,4.7,1.1,0.7,0.5,1.3,4.0,1.6,35.0,27.1,10.9,11.6,3.1,8.5,2.6,1.7,1.2,3.1,2.9,202254
2010,Taj McWilliams-Franklin,NYL,1.93,-0.18,1.75,3544.6,20.6,110.6,104.6,6.0,100.1,102.5,-2.5,8.5,1784.4,1760.2,709.4,714.8,34,29.2,10.6,5.4,2.0,1.4,0.9,1.5,8.1,2.7,51.1,26.1,19.2,9.8,3.9,5.8,3.7,2.5,1.6,2.8,4.1,100412
2010,Shalee Lehning,ATL,0.63,1.07,1.7,3094.3,11.6,108.2,103.6,4.6,104.3,102.5,1.8,2.8,1541.4,1553.0,1169.0,1180.9,33,23.5,3.7,2.7,4.8,0.8,0.2,1.8,3.2,0.9,45.3,36.1,7.4,5.4,1.7,3.7,9.6,1.5,0.4,3.7,1.9,201898
2010,Jia Perkins,CHI,0.42,1.22,1.64,3338.8,25.7,106.1,102.7,3.4,103.6,109.7,-6.1,9.5,1661.9,1676.8,791.8,798.7,34,27.5,10.7,2.9,2.4,1.6,0.2,1.2,10.8,1.3,39.6,34.9,20.4,5.5,2.0,3.5,4.7,3.1,0.3,2.2,3.4,100952
2010,Janel McCarville,NYL,-0.97,2.51,1.54,3459.1,22.0,105.7,100.4,5.3,112.0,112.2,-0.2,5.5,1741.0,1718.1,752.8,757.0,34,28.4,8.8,5.9,2.2,1.4,0.7,2.5,8.1,1.5,46.2,27.3,16.3,10.9,3.6,7.3,4.0,2.5,1.3,4.7,3.8,101019
2010,Jessica Davenport,IND,0.98,0.55,1.53,1720.0,27.7,108.6,101.8,6.8,103.9,98.7,5.2,1.6,862.0,858.0,1652.4,1654.5,33,14.2,7.4,2.8,0.5,0.4,0.8,1.2,5.1,2.1,57.1,14.3,26.3,10.1,2.9,7.1,1.6,1.5,2.9,4.3,4.4,201047
2010,Dominique Canty,CHI,0.83,0.69,1.52,3144.7,24.2,107.0,103.4,3.6,102.3,107.7,-5.4,9.0,1565.1,1579.6,888.6,895.9,34,26.0,9.0,2.6,3.4,1.0,0.2,2.2,7.2,4.0,43.0,18.2,18.4,5.2,2.0,3.2,6.9,2.0,0.4,4.6,2.4,100384
2010,Sylvia Fowles,CHI,0.91,0.49,1.4,3897.7,28.9,106.5,104.2,2.4,100.5,107.9,-7.4,9.8,1936.4,1961.3,517.3,514.2,34,32.0,17.8,9.9,1.5,1.1,2.6,2.4,11.5,5.8,58.2,100.0,29.3,16.3,3.6,12.8,2.5,1.9,4.3,4.0,6.199999999999999,201480
