SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2008,Wanisha Smith,201504,227.3,0.0,227.3,105.5,97.9,7.6,219.7,0.9,1.0,3142.2,3176.2,1.9,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,Valeriya Berezhynska,1962936173,80.0,26.6,53.4,101.4,98.3,3.1,50.3,5.0,3.8,3124.8,3148.6,8.8,,,,,,,,,,,,,,,,,,,,,,,,
2008,Ashley Battle,101047,112.7,92.7,20.0,98.4,102.8,-4.4,24.4,752.3,772.4,2145.2,2136.4,1524.7,34.0,9.9,2.9,1.5,3.6,1.6,0.7,0.4,0.0,0.8,37.8,36.7,NYL,34.0,18.2,8.0,2.7,5.3,3.6,2.3,0.2,4.2,19.7,2.5
2008,Willnett Crockett,200692,110.7,91.7,18.9,109.6,112.5,-2.9,21.8,82.2,81.8,2658.8,2604.2,164.0,5.0,8.3,1.6,1.0,1.8,2.2,0.0,0.8,0.2,0.2,37.5,0.0,PHO,5.0,10.1,12.4,4.5,7.9,0.0,4.5,1.1,1.1,13.6,5.6
2008,Taj McWilliams-Franklin,100412,100.3,98.7,1.6,93.1,111.8,-18.7,20.4,2369.5,2391.2,931.3,903.9,4760.8,33.0,31.699999999999996,10.4,2.6,12.8,7.2,1.6,1.4,0.9,2.5,50.6,30.8,DET,33.0,21.1,11.9,3.8,8.1,2.7,2.3,1.5,4.2,19.6,3.8
2008,Nakia Sanford,100556,97.9,99.6,-1.7,91.0,113.0,-22.0,20.2,1402.6,1406.4,1075.5,1053.3,2809.1,34.0,23.4,5.9,3.6,6.7,5.7,1.2,0.6,0.3,2.4,45.2,0.0,WAS,34.0,15.0,12.6,5.0,7.6,2.6,1.4,0.7,5.4,24.0,2.0999999999999996
2008,Sue Bird,100720,103.3,97.1,6.2,92.4,103.9,-11.5,17.7,2186.1,2201.7,453.4,440.9,4387.8,33.0,33.7,11.8,2.6,14.1,2.5,5.1,1.2,0.1,2.7,44.1,34.3,SEA,33.0,21.9,3.8999999999999995,0.7,3.3,7.8999999999999995,1.8,0.1,4.1,23.6,1.9000000000000001
2008,Kendra Wecker,101022,102.0,96.1,5.9,94.6,105.7,-11.1,16.9,95.1,92.6,2383.0,2367.1,187.7,9.0,5.3,1.8999999999999997,0.0,0.6,1.2,0.8,0.3,0.0,0.8,11.8,14.3,WAS,9.0,4.8,10.6,3.7999999999999994,6.7,6.7,2.9,0.0,6.7,25.6,2.9
2008,Kara Lawson,100874,108.4,102.2,6.2,90.0,100.4,-10.3,16.5,1681.5,1686.0,1048.4,1071.8,3367.6,32.0,25.9,10.7,1.8,12.2,2.6,2.1,0.9,0.1,1.5,40.5,43.2,SAC,32.0,23.5,4.9,1.0,4.0,4.0,1.7,0.1,2.9,24.7,1.8
2008,Leilani Mitchell,201507,108.5,95.9,12.6,98.7,102.4,-3.7,16.3,1018.8,1027.4,1878.7,1881.4,2046.1,34.0,15.2,3.1,1.2,3.9,1.7,2.9,0.5,0.1,1.1,37.1,40.4,NYL,34.0,13.0,5.6,1.4,4.3,9.6,1.7,0.3,3.9,15.8,2.0
