SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2005,Becky Hammon,100342,106.8,103.5,3.4,88.2,109.7,-21.5,24.9,1987.2,1974.8,328.8,316.4,3962.0,34,34.7,9.9,3.9,13.9,3.4,4.3,1.8,0.1,3.1,43.2,36.5,NYL,34,23.9,5.8,1.0,4.8,7.4,3.0,0.1,5.4,25.2,3.1
2005,Jacqueline Batteast,101035,105.0,86.3,18.7,97.3,101.1,-3.8,22.5,71.4,76.5,2183.1,2190.5,147.9,8,5.7,0.8,0.0,0.0,0.6,0.4,0.0,0.1,0.4,0.0,0.0,MIN,8,0.0,6.3,0.0,6.3,3.8,0.0,1.3,3.8,13.4,1.3
2005,Mactabene Amachree,100527,159.6,139.8,19.8,100.7,102.3,-1.6,21.4,5.6,6.4,2218.9,2237.7,12.1,3,0.9,0.3,0.6999999999999998,0.6999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0
2005,Sui Fei Fei,100998,132.5,100.6,31.9,103.9,92.7,11.1,20.8,36.2,35.8,2731.2,2776.4,72.0,5,5.0,1.2,0.8,1.4,0.2,0.6,0.0,0.0,0.4,16.7,100.0,SAC,5,15.9,2.3,0.0,2.3,6.8,0.0,0.0,4.5,27.0,0.0
2005,Kamila Vodichkova,100544,104.2,97.1,7.1,99.0,111.8,-12.8,19.9,1401.8,1401.2,897.8,873.7,2803.0,28,29.3,9.2,2.6,10.9,7.0,2.3,1.0,0.8,2.1,49.4,42.9,PHO,28,20.5,13.2,4.0,9.2,4.2,1.9,1.5,3.9,24.9,3.4
2005,Lisa Leslie,100003,101.3,100.4,0.9,94.4,113.2,-18.8,19.6,1976.2,1970.8,473.6,449.0,3947.1,34,32.2,13.6,5.1,15.2,7.3,2.6,2.0,2.1,2.9,44.0,20.6,LAS,34,26.2,12.6,3.5,9.0,4.4,3.4,3.6,5.1,32.2,7.0
2005,Felicia Ragland,100748,134.6,112.7,21.9,103.7,101.4,2.4,19.5,10.4,15.1,2527.6,2544.7,25.5,4,1.7,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,HOU,4,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,11.5,0.0
2005,Susan King-Borchardt,101078,86.2,70.2,16.0,97.7,101.0,-3.3,19.3,27.8,25.6,2226.7,2241.3,53.5,3,5.3,0.3,1.3,1.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,MIN,3,10.3,3.4,0.0,3.4,3.4,0.0,3.4,0.0,9.4,3.4
2005,Deanna Nolan,100639,96.5,96.1,0.4,88.6,107.3,-18.8,19.1,2184.7,2198.8,290.2,292.6,4383.5,33,36.7,14.0,4.8,15.900000000000002,4.7,3.7,1.7,0.4,3.0,39.8,31.1,DET,33,24.0,7.1,1.4,5.7,5.5,2.5,0.6,4.6,28.9,3.1
2005,Cheryl Ford,100843,98.3,93.9,4.4,90.2,104.3,-14.1,18.5,1646.6,1641.8,828.3,849.6,3288.4,33,28.2,8.5,4.5,9.5,9.8,0.8,1.0,1.4,2.1,43.0,0.0,DET,33,18.8,19.3,6.8,12.5,1.6,2.0,2.8,4.1,25.2,4.8
