SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
2007,Tamika Catchings,IND,3.51,1.81,5.32,2490.2,30.3,108.3,92.3,16.0,87.9,96.5,-8.6,24.6,1251.1,1239.2,1267.0,1266.3,21,32.3,16.6,9.0,4.7,3.1,1.0,3.0,12.3,6.3,41.7,31.1,26.2,14.3,4.1,10.2,7.4,5.0,1.7,4.7,6.7,100646
2007,Lauren Jackson,SEA,2.38,2.2,4.58,3840.7,33.2,109.5,98.7,10.8,97.8,116.6,-18.8,29.7,1927.0,1913.7,624.7,643.8,31,32.9,23.8,9.7,1.3,1.0,2.0,1.8,16.0,6.4,51.9,40.2,36.7,14.9,4.0,10.9,2.0,1.5,3.1,2.8,4.6,100682
2007,Plenette Pierson,DET,3.79,0.63,4.42,3229.3,27.7,110.1,96.6,13.4,92.4,98.5,-6.1,19.5,1618.2,1611.1,973.3,983.8,34,25.2,11.6,5.8,1.7,0.8,0.9,2.3,9.2,3.8,47.8,0.0,23.0,11.4,4.1,7.4,3.4,1.5,1.7,4.6,3.2,100888
2007,Penny Taylor,PHO,3.39,1.0,4.39,4088.7,27.4,111.0,102.1,9.0,100.1,110.3,-10.3,19.2,2055.2,2033.6,738.4,742.2,34,29.7,17.8,6.3,2.9,1.5,0.6,2.3,11.7,5.8,49.9,37.8,28.2,10.0,3.4,6.6,4.6,2.4,1.0,3.6,3.4,100634
2007,Ruth Riley,SAN,-0.1,3.9,3.8,2757.0,20.0,101.3,91.8,9.5,99.7,108.6,-8.8,18.4,1382.9,1374.2,1115.1,1109.0,30,25.8,5.9,4.9,1.2,0.9,2.0,2.3,6.5,1.0,37.1,18.5,12.1,10.2,2.2,8.0,2.5,1.9,4.1,4.7,6.0,100656
2007,Yolanda Griffith,SAC,0.6,2.87,3.47,2639.7,24.1,103.8,92.7,11.1,98.4,104.7,-6.2,17.3,1316.6,1323.1,1168.4,1185.8,32,22.1,8.6,4.5,1.4,1.0,0.4,2.0,6.4,3.4,49.5,0.0,20.2,10.5,4.6,5.9,3.3,2.3,0.9,4.6,3.1999999999999997,100419
2007,Iziane Castro Marques,SEA,2.8,0.48,3.28,3622.2,24.3,110.7,101.1,9.5,96.8,108.2,-11.3,20.9,1808.0,1814.2,743.7,743.3,34,28.3,12.3,2.8,2.8,1.0,0.1,1.9,9.7,3.0,42.0,38.5,21.9,5.0,1.0,4.0,5.0,1.8,0.2,3.4,2.0,100796
2007,Tammy Sutton-Brown,IND,1.03,1.65,2.68,3161.9,29.1,101.2,94.0,7.1,92.8,95.1,-2.3,9.4,1578.6,1583.3,939.6,922.1,34,25.3,12.0,5.4,0.9,1.0,1.4,2.5,9.0,4.6,48.5,0.0,24.4,11.0,3.9,7.0,1.8,2.1,2.8,5.1,4.9,100628
2007,Monique Currie,WAS,1.17,1.47,2.64,3088.4,23.6,102.8,97.6,5.2,94.2,108.6,-14.4,19.5,1533.8,1554.6,1148.7,1133.1,33,25.2,10.7,4.0,1.8,0.7,0.2,1.5,7.3,4.9,44.0,34.1,21.5,8.1,2.7,5.3,3.5,1.5,0.4,3.1,1.9,200673
2007,Katie Smith,DET,0.61,2.01,2.62,4387.8,21.9,103.6,95.3,8.3,102.4,108.5,-6.2,14.5,2191.0,2196.9,400.5,398.0,34,34.3,13.2,3.8,3.6,1.2,0.1,1.7,10.4,4.6,36.1,31.1,19.4,5.5,0.8,4.7,5.3,1.8,0.1,2.5,1.9000000000000001,100404
2007,Sancho Lyttle,HOU,0.72,1.73,2.45,1872.0,23.0,101.6,96.5,5.1,98.1,106.8,-8.7,13.9,928.9,943.1,1591.0,1596.8,31,15.7,5.8,5.2,0.9,1.2,0.6,1.3,4.9,1.6,49.0,0.0,18.6,16.6,6.7,9.9,2.9,3.7,2.1,4.1,5.800000000000001,101023
2007,Cheryl Ford,DET,1.25,1.18,2.43,1730.6,25.4,107.1,93.5,13.6,101.6,99.3,2.3,11.2,867.6,863.0,1723.8,1731.9,15,30.7,13.0,11.2,1.5,1.9,0.7,2.8,9.5,5.5,49.7,0.0,21.3,18.3,5.2,13.1,2.4,3.1,1.2,4.6,4.3,100843
2007,Deanna Nolan,DET,0.81,1.58,2.39,4435.0,26.9,103.6,95.8,7.8,102.0,106.4,-4.3,12.2,2216.1,2218.8,375.4,376.1,34,34.5,16.3,4.4,3.9,1.4,0.4,2.4,14.1,2.3,46.0,39.3,23.5,6.3,1.5,4.8,5.6,2.1,0.5,3.5,2.6,100639
2007,Tan White,IND,-1.21,3.46,2.25,3065.0,31.1,95.9,89.7,6.3,101.4,101.8,-0.4,6.6,1544.9,1520.1,973.2,985.4,34,24.7,10.8,2.6,1.9,1.1,0.3,2.9,10.4,1.9,38.6,33.9,22.6,5.5,1.5,4.0,4.0,2.2,0.6,6.1,2.8000000000000003,101020
2007,Vickie Johnson,SAN,1.1,1.07,2.17,3098.2,17.1,103.6,97.9,5.6,95.7,101.4,-5.7,11.3,1557.6,1540.6,940.4,942.5,30,28.4,8.1,4.8,3.5,1.1,0.3,1.2,7.1,1.3,44.4,42.9,14.9,8.8,3.1,5.7,6.4,2.1,0.5,2.2,2.6,100103
2007,Evanthia Maltsi,CON,1.85,0.19,2.04,1781.2,19.3,107.6,99.7,7.9,99.7,98.5,1.2,6.7,890.5,890.8,1719.3,1716.6,26,18.5,5.7,2.5,1.5,0.8,0.1,1.0,5.4,0.5,37.9,41.6,15.4,6.9,1.7,5.2,4.1,2.1,0.2,2.7,2.3000000000000003,201140
2007,Rebekkah Brunson,SAC,0.45,1.58,2.03,3308.2,24.2,102.6,96.4,6.2,98.7,102.2,-3.5,9.7,1639.8,1668.4,845.2,840.5,33,26.8,11.0,8.6,0.6,1.2,0.8,1.6,8.6,4.2,47.2,0.0,21.8,17.0,7.7,9.3,1.3,2.5,1.7,3.2,4.2,100944
