SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2004,Jennifer Derevjanik,100975,227.3,0.0,227.3,100.4,95.8,4.5,222.7,0.9,1.0,521.1,523.8,1.9,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,Candace Futrell,100918,217.4,61.5,155.9,100.0,96.0,4.0,151.9,2.8,4.9,519.2,519.9,7.6,2,1.2,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,CON,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0
2004,Tamika Raymond,100725,93.5,97.9,-4.4,42.9,144.1,-101.2,96.8,113.3,114.4,14.0,13.9,227.7,2,35.7,8.0,2.0,12.0,8.5,3.0,0.5,0.0,0.5,62.5,0.0,MIN,2,20.0,14.2,4.2,10.0,5.0,0.8,0.0,0.8,16.6,0.8
2004,Lisa Leslie,100003,90.5,94.8,-4.4,63.6,147.1,-83.5,79.1,186.8,181.4,18.9,19.7,368.2,3,36.5,10.3,2.7000000000000006,11.300000000000002,8.7,0.6999999999999998,0.3,2.7000000000000006,2.7000000000000006,45.2,0.0,LAS,3,17.7,13.5,2.1,11.5,1.0,0.5,4.2,4.2,22.8,4.7
2004,Chasity Melvin,100433,97.2,100.1,-2.8,101.7,159.4,-57.7,54.8,167.6,172.9,27.5,23.8,340.5,3,34.7,10.3,7.0,13.699999999999998,8.3,2.0,0.3,1.3,0.6999999999999998,41.9,0.0,WAS,3,23.0,14.0,3.9,10.1,3.4,0.6,2.2,1.1,25.2,2.8000000000000003
2004,Amanda Lassiter,100642,119.0,106.7,12.3,71.3,100.7,-29.5,41.8,44.5,46.8,82.8,81.4,91.4,2,14.9,3.5,0.0,4.5,2.0,0.5,1.0,1.5,2.0,42.9,50.0,MIN,2,18.8,8.3,0.0,8.3,2.1,4.2,6.3,8.3,24.7,10.5
2004,Yolanda Griffith,100419,101.0,94.1,6.9,81.3,115.6,-34.4,41.3,331.6,340.0,68.9,66.6,671.7,6,34.0,10.5,4.0,13.699999999999998,8.2,1.3,2.0,1.0,2.0,49.2,0.0,SAC,6,23.399999999999995,14.0,5.7,8.3,2.3,3.4,1.7,3.4,25.8,5.1
2004,Doneeka Lewis,100931,97.8,80.0,17.7,84.7,106.3,-21.7,39.4,52.2,48.7,153.6,152.4,100.9,3,9.7,1.7,0.0,1.7,1.3,1.3,0.3,0.0,1.0,40.0,100.0,LAS,3,9.4,7.5,0.0,7.5,7.5,1.8999999999999997,0.0,5.7,15.5,1.8999999999999997
2004,Ayana Walker,100740,100.0,58.1,41.9,106.4,103.3,3.1,38.8,8.0,6.9,180.4,189.7,14.9,2,1.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,DET,2,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,12.5,0.0
2004,Barbara Farris,100494,115.0,99.0,15.9,88.3,107.2,-19.0,34.9,126.1,131.3,62.3,65.3,257.4,3,26.3,5.7,2.7000000000000006,6.0,5.0,0.6999999999999998,0.3,0.0,1.7,35.3,0.0,DET,3,12.9,10.800000000000002,5.8,5.0,1.3999999999999997,0.6999999999999998,0.0,3.6,20.4,0.6999999999999998
2004,Lauren Jackson,100682,106.2,92.7,13.4,72.9,93.6,-20.7,34.1,476.7,473.4,61.7,59.8,950.0,8,36.0,14.1,4.9,19.6,7.5,1.4,1.0,1.1,2.0,46.9,72.7,SEA,8,31.3,12.0,4.0,8.0,2.2,1.6,1.8,3.2,30.6,3.4000000000000004
2004,K.B. Sharp,100834,133.0,112.6,20.4,93.5,103.6,-10.1,30.5,29.3,27.5,287.6,279.8,56.8,5,4.2,1.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,40.0,100.0,NYL,5,14.7,2.9,0.0,2.9,14.7,0.0,0.0,0.0,17.1,0.0
2004,Coco Miller,100690,105.5,96.9,8.6,93.0,113.9,-20.9,29.5,75.8,77.4,119.4,119.4,153.2,3,16.7,6.3,0.6999999999999998,5.3,2.3,0.6999999999999998,1.7,0.0,0.6999999999999998,36.8,0.0,WAS,3,20.8,9.1,3.9,5.2,2.6,6.5,0.0,2.6,28.9,6.5
2004,Betty Lennox,100484,102.5,87.0,15.5,101.8,114.2,-12.4,27.9,422.4,418.4,116.0,114.7,840.9,8,31.2,12.1,3.0,14.6,3.6,2.6,1.0,0.1,2.9,45.4,44.4,SEA,8,26.1,6.5,0.9,5.6,4.7,1.8,0.2,5.1,30.9,2.0
2004,Kara Lawson,100874,107.3,97.1,10.1,82.1,98.4,-16.3,26.4,247.1,250.2,153.5,156.5,497.2,6,25.600000000000005,9.0,1.5,9.7,2.5,1.8,1.3,0.20000000000000004,0.8000000000000002,37.0,41.7,SAC,6,21.8,5.599999999999999,1.1,4.5,4.1,3.0,0.4000000000000001,1.8999999999999997,25.4,3.4
2004,Teresa Edwards,100838,89.1,92.3,-3.2,86.6,115.8,-29.3,26.0,70.7,70.4,56.6,57.8,141.1,2,21.6,3.0,2.0,3.0,2.5,1.0,1.5,0.5,2.0,16.7,20.0,MIN,2,8.0,6.7,1.3,5.3,2.7,4.0,1.3,5.3,16.6,5.3
2004,Mwadi Mabika,100012,89.3,98.7,-9.4,77.6,110.3,-32.7,23.3,182.5,179.3,23.2,21.8,361.8,3,35.7,15.300000000000002,5.3,18.7,2.7000000000000006,3.2999999999999994,2.3,0.0,2.0,37.0,35.0,LAS,3,29.3,4.2,1.6000000000000003,2.6,5.2,3.7000000000000006,0.0,3.1,32.3,3.7000000000000006
2004,Aiysha Smith,100860,104.4,100.9,3.5,93.2,112.0,-18.8,22.4,81.4,84.2,113.8,112.5,165.6,3,17.7,5.0,1.7,5.0,2.7000000000000006,0.3,0.3,0.0,1.3,33.3,25.0,WAS,3,17.6,9.4,5.900000000000001,3.5,1.2,1.2,0.0,4.7,26.0,1.2
