SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2005,Erin Thorn,100835,127.3,72.0,55.2,83.8,116.8,-33.0,88.2,11.0,13.9,103.8,95.0,24.9,2,4.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,NYL,2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0
2005,Lisa Leslie,100003,99.6,112.0,-12.3,95.3,171.5,-76.2,63.9,113.4,105.4,23.1,22.2,218.8,2,33.3,7.0,6.5,9.0,6.5,3.5,2.5,1.5,1.0,35.7,0.0,LAS,2,15.7,11.3,3.5,7.8,6.1,4.3,2.6,1.7,19.2,6.9
2005,Natalia Vodopyanova,101062,103.1,51.5,51.5,95.9,103.8,-7.9,59.4,3.9,3.9,200.1,199.4,7.8,1,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0
2005,Betty Lennox,100484,105.4,101.1,4.3,65.2,108.6,-43.4,47.7,156.5,157.2,47.5,46.0,313.7,3,30.899999999999995,12.699999999999998,4.7,15.300000000000002,4.7,2.7000000000000006,1.0,0.0,2.0,39.5,25.0,SEA,3,27.7,8.4,0.6,7.8,4.8,1.8,0.0,3.6,32.1,1.8
2005,La'Keshia Frett,100393,94.8,100.4,-5.5,77.5,128.9,-51.4,45.9,69.6,67.8,45.2,41.1,137.4,2,24.0,6.0,3.0,7.5,2.0,0.5,0.0,0.0,1.0,41.7,0.0,NYL,2,20.8,5.6,2.8,2.8,1.4,0.0,0.0,2.8,23.9,0.0
2005,Raffaella Masciadri,100988,108.2,114.1,-5.9,85.2,133.2,-48.0,42.1,81.3,72.8,55.2,54.8,154.1,2,23.6,8.5,2.0,12.0,1.5,2.0,0.5,0.0,0.5,47.1,40.0,LAS,2,28.9,3.6,2.4,1.2,4.8,1.2,0.0,1.2,24.3,1.2
2005,Katie Smith,100404,103.5,115.1,-11.6,54.4,107.8,-53.3,41.7,112.1,106.9,23.9,23.2,219.0,2,32.9,13.0,2.5,10.5,3.0,0.5,1.0,0.0,1.0,26.9,20.0,DET,2,17.9,5.1,1.7,3.4,0.9,1.7,0.0,1.7,26.9,1.7
2005,Jurgita Streimikyte,101006,107.6,90.2,17.4,108.6,130.4,-21.8,39.2,138.4,138.5,98.5,96.6,277.0,4,24.3,5.8,1.5,4.5,4.5,1.3,1.3,0.3,1.5,26.1,0.0,IND,4,12.3,12.3,6.8,5.5,3.4,3.4,0.7,4.1,23.0,4.1
2005,Christi Thomas,100930,121.4,124.8,-3.5,79.4,119.9,-40.5,37.0,63.4,61.7,73.0,65.9,125.1,2,19.4,2.0,0.5,4.0,1.0,1.0,0.0,1.0,1.0,75.0,100.0,LAS,2,11.4,2.9,1.4,1.4,2.9,0.0,2.9,2.9,10.2,2.9
2005,Nikki Teasley,100724,101.9,116.7,-14.8,88.5,139.8,-51.3,36.5,106.0,96.8,30.5,30.8,202.8,2,30.5,10.5,4.5,11.0,2.5,7.0,1.5,0.0,1.5,33.3,18.2,LAS,2,19.8,4.5,1.8,2.7,12.6,2.7,0.0,2.7,26.4,2.7
