SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2014,Farhiya Abdi,203025,192.3,80.6,111.7,91.1,113.4,-22.3,134.0,3.6,7.4,143.8,142.8,11.1,1,4.1,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,LAS,1,28.6,0.0,0.0,0.0,0.0,0.0,14.3,0.0,52.2,14.3
2014,Matee Ajavon,201492,154.0,69.2,84.7,109.0,109.3,-0.4,85.1,13.6,13.0,209.2,214.9,26.6,2,3.4,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,ATL,2,0.0,13.3,0.0,13.3,6.7,0.0,0.0,6.7,22.1,0.0
2014,Danielle Adams,202634,135.0,119.8,15.2,64.1,128.7,-64.6,79.8,111.1,111.0,35.9,38.1,222.1,2,30.2,11.5,4.0,17.5,8.5,1.5,0.0,2.0,1.5,56.5,33.3,SAN,2,30.4,14.8,7.0,7.8,2.6,0.0,3.5,2.6,26.6,3.5
2014,Nikki Greene,203423,108.7,62.1,46.6,93.3,114.0,-20.7,67.3,2.8,6.4,144.7,143.8,9.2,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LAS,1,0.0,16.7,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0
2014,Tayler Hill,203401,137.5,90.2,47.3,95.9,109.0,-13.0,60.3,8.0,7.8,143.8,138.6,15.8,1,4.2,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,WAS,1,0.0,10.0,0.0,10.0,20.0,0.0,0.0,0.0,25.0,0.0
2014,Diana Taurasi,100940,120.9,92.0,28.9,93.3,117.0,-23.7,52.6,485.7,482.8,113.6,115.4,968.4,8,32.4,15.8,4.3,21.9,4.3,5.8,1.0,0.5,3.9,49.2,38.6,PHO,8,34.8,6.8,1.0,5.8,9.1,1.6,0.8,6.2,35.6,2.4000000000000004
2014,Kalana Greene,202253,143.8,112.1,31.7,89.1,107.2,-18.1,49.8,25.0,23.2,126.8,123.1,48.2,2,7.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,50.0,100.0,WAS,2,16.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,11.5,0.0
2014,Becky Hammon,100342,124.9,114.7,10.2,99.8,138.5,-38.7,48.9,104.9,102.9,42.1,46.2,207.8,2,28.4,9.5,3.0,14.5,3.5,4.5,1.5,0.0,2.5,52.6,50.0,SAN,2,26.9,6.5,0.0,6.5,8.3,2.8,0.0,4.6,25.4,2.8
2014,Asia Taylor,203859,232.0,195.0,36.9,108.5,113.6,-5.2,42.1,3.9,5.6,372.5,369.6,9.5,2,1.2,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,MIN,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0
2014,Nadirah McKenith,203414,232.0,195.0,36.9,108.5,113.6,-5.2,42.1,3.9,5.6,372.5,369.6,9.5,2,1.2,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,MIN,2,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,48.2,0.0
