SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2010,Jessica Adair,201882,165.7,107.2,58.5,102.2,105.7,-3.4,61.9,21.7,17.7,2571.2,2614.2,39.4,1,13.6,1.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,MIN,1,22.7,36.4,18.2,18.2,0.0,0.0,0.0,0.0,12.7,0.0
2010,Allie Quigley,201516,117.6,95.6,22.0,104.2,110.4,-6.2,28.2,74.8,76.4,2596.1,2595.0,151.2,7,6.1,1.7,1.1,2.9,0.3,0.1,0.3,0.1,0.4,50.0,50.0,SAN,7,24.4,2.4,0.0,2.4,1.2,2.4,1.2,3.7,24.2,3.5999999999999996
2010,Marion Jones,100887,114.4,108.4,6.0,94.1,114.5,-20.4,26.4,617.1,629.9,2066.5,2064.2,1247.0,33,9.4,2.4,1.3,3.4,1.6,0.6,0.5,0.2,0.7,52.5,25.0,TUL,33,16.1,7.7,4.2,3.5,2.8,2.6,1.0,3.3,19.6,3.6
2010,Abi Olajuwon,202278,109.3,86.7,22.6,105.2,105.3,-0.2,22.8,56.7,53.0,2397.0,2422.5,109.8,6,5.0,1.0,0.0,1.0,0.6999999999999998,0.0,0.20000000000000004,0.0,0.3,50.0,0.0,CHI,6,9.8,6.599999999999999,4.9,1.6000000000000003,0.0,1.6000000000000003,0.0,3.2999999999999994,13.8,1.6000000000000003
2010,Belinda Snell,100696,104.8,91.0,13.8,104.7,110.7,-6.0,19.8,65.8,72.5,2573.6,2566.5,138.4,2,18.9,4.5,1.0,4.5,2.0,2.5,0.0,0.0,1.0,33.3,20.0,SAN,2,11.4,5.1,1.3,3.8,6.3,0.0,0.0,2.5,18.1,0.0
2010,Tamika Catchings,100646,108.2,98.8,9.4,96.7,106.0,-9.2,18.6,2130.6,2146.1,589.2,579.4,4276.7,34,31.4,12.6,5.4,18.2,7.1,4.0,2.3,0.9,2.7,48.4,44.8,IND,34,30.1,11.8,2.8,9.0,6.6,3.7,1.5,4.5,28.2,5.2
2010,Lauren Jackson,100682,115.6,101.2,14.4,98.3,101.9,-3.6,18.1,2262.0,2258.6,751.8,746.5,4520.6,32,31.0,14.9,5.6,20.5,8.3,1.2,0.9,1.2,1.4,46.2,34.6,SEA,32,34.5,13.9,4.7,9.2,2.0,1.6,2.0,2.4,26.5,3.6
2010,Monique Currie,200673,109.1,99.4,9.7,98.4,106.1,-7.6,17.3,1733.6,1749.8,889.9,883.4,3483.5,34,26.2,9.9,5.0,14.1,4.8,1.6,1.4,0.4,2.6,43.6,44.6,WAS,34,27.6,9.4,2.5,6.9,3.2,2.8,0.8,5.1,28.8,3.5999999999999996
2010,Lindsay Whalen,100915,104.0,103.4,0.6,98.1,114.4,-16.3,16.9,2067.1,2089.2,525.8,542.7,4156.3,33,33.6,9.9,4.5,12.6,4.0,5.6,1.4,0.2,2.3,41.0,22.7,MIN,33,18.8,5.9,1.4,4.5,8.3,2.1,0.2,3.4,22.6,2.3000000000000003
2010,Sue Bird,100720,113.7,99.8,13.9,103.6,106.5,-2.9,16.8,2288.2,2302.9,725.7,702.2,4591.0,33,30.5,9.4,1.3,11.1,2.7,5.8,1.5,0.2,1.8,43.4,39.9,SEA,33,18.9,4.6,0.4,4.2,9.8,2.6,0.3,3.1,17.0,2.9
2010,Alison Bales,201054,111.2,96.3,14.8,106.6,108.0,-1.5,16.3,1133.5,1155.2,2113.0,2123.5,2288.8,34,15.6,2.9,1.6,3.9,3.8,0.8,0.7,1.1,0.7,43.3,41.7,ATL,34,11.5,11.2,2.8,8.4,2.4,2.1,3.4,2.0,12.9,5.5
