SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2013,Jessica Moore,101042,136.1,76.0,60.0,100.2,100.6,-0.5,60.5,11.8,10.5,2728.9,2724.6,22.3,2.0,3.8,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,WAS,2.0,0.0,15.4,0.0,15.4,0.0,0.0,0.0,7.7,16.9,0.0
2013,Joslyn Tinkle,203555,118.8,73.8,45.1,99.5,104.4,-4.9,50.0,22.7,25.8,2504.0,2493.8,48.5,6.0,1.8999999999999997,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,SEA,6.0,0.0,13.6,4.5,9.1,0.0,0.0,0.0,0.0,13.2,0.0
2013,Becky Hammon,100342,97.2,66.7,30.5,97.6,105.9,-8.3,38.8,22.6,24.0,2479.5,2481.1,46.6,1.0,12.5,3.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,33.3,0.0,SAN,1.0,8.0,4.0,0.0,4.0,4.0,0.0,0.0,12.0,26.5,0.0
2013,Maya Moore,202632,114.2,92.8,21.4,99.4,111.5,-12.1,33.5,2409.0,2404.2,620.5,635.7,4813.2,34.0,31.4,13.5,3.0,18.5,6.2,3.0,1.7,1.0,1.7,50.9,45.3,MIN,34.0,30.3,10.1,2.8,7.3,4.9,2.8,1.6,2.7,23.3,4.4
2013,Natasha Lacy,201490,109.2,84.9,24.3,95.1,103.8,-8.7,32.9,92.5,95.4,2425.0,2432.6,187.8,3.0,16.5,6.0,1.0,2.3,5.0,2.0,1.3,0.0,1.3,11.1,0.0,CON,3.0,7.0,15.0,3.0,12.0,6.0,4.0,0.0,4.0,25.1,4.0
2013,Janel McCarville,101019,115.5,89.6,25.9,106.2,104.5,1.7,24.2,1616.1,1592.8,1413.4,1447.2,3208.8,32.0,21.9,5.1,1.4,6.3,4.3,2.9,1.0,0.7,1.3,48.8,42.9,MIN,32.0,14.6,9.9,2.8,7.2,6.7,2.3,1.5,3.0,13.9,3.8
2013,Elena Delle Donne,203399,110.7,97.2,13.5,98.9,106.6,-7.6,21.1,1832.4,1849.0,797.6,801.4,3681.4,30.0,31.4,13.5,5.6,18.1,5.6,1.8,0.7,1.8,1.3,42.6,43.8,CHI,30.0,29.6,9.1,2.3,6.8,2.9,1.1,2.9,2.1,28.3,4.0
2013,Tamika Catchings,100646,104.7,97.3,7.4,93.3,106.1,-12.8,20.2,1878.0,1871.3,780.3,798.4,3749.3,30.0,31.4,15.1,5.3,17.7,7.1,2.4,2.8,1.0,1.7,39.6,32.1,IND,30.0,30.3,12.2,2.6,9.6,4.1,4.9,1.8,2.9,30.6,6.7
2013,Sylvia Fowles,201480,111.1,98.8,12.3,95.9,103.6,-7.7,20.0,1944.0,1959.5,686.0,690.9,3903.4,32.0,31.3,10.6,5.7,16.3,11.5,0.4,0.9,2.4,2.1,58.6,0.0,CHI,32.0,26.8,19.0,6.0,13.0,0.6,1.5,4.0,3.4,25.0,5.5
2013,Angel McCoughtry,201881,101.8,97.1,4.7,89.9,103.4,-13.5,18.1,2455.4,2443.7,727.4,733.2,4899.1,33.0,31.400000000000002,18.1,7.2,21.5,5.3,4.4,2.7,0.7,4.1,41.3,20.4,ATL,33.0,33.6,8.3,2.7,5.6,6.9,4.2,1.1,6.3,34.1,5.300000000000001
2013,Epiphanny Prince,202259,112.2,99.4,12.7,96.2,101.5,-5.3,18.0,1805.6,1810.8,824.4,839.6,3616.4,31.0,30.0,12.7,3.9,15.0,2.7,3.0,1.6,0.4,1.4,37.6,39.6,CHI,31.0,25.6,4.6,1.0,3.6,5.1,2.8,0.7,2.4,27.2,3.5
2013,Diana Taurasi,100940,105.9,104.7,1.1,95.8,110.6,-14.8,15.9,2318.0,2298.3,642.1,632.3,4616.4,32.0,32.3,13.7,6.7,20.3,4.2,6.2,0.7,0.5,3.6,45.6,34.7,PHO,32.0,31.6,6.5,0.9,5.6,9.6,1.1,0.7,5.6,28.0,1.8
