SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS
2000,Helen Darling,100457,99.1,89.4,9.7,102.5,102.9,-0.4,10.1,1074.0,1082.1,1352.8,1366.8,2156.1
2000,Nikki McCray,100198,103.3,104.3,-0.9,100.0,111.1,-11.0,10.1,1836.6,1838.7,390.9,401.6,3675.3
2000,Joy Holmes,100351,104.8,100.8,3.9,100.8,106.6,-5.8,9.7,486.7,493.8,1794.9,1795.5,980.6
2000,Charlotte Smith,100371,100.0,106.8,-6.8,99.5,115.8,-16.3,9.6,1079.5,1070.2,1105.4,1098.2,2149.6
2000,Kedra Holland-Corn,100421,107.9,97.1,10.8,109.4,107.9,1.5,9.3,1687.8,1717.4,595.0,596.8,3405.2
2000,Yolanda Griffith,100419,107.9,97.7,10.2,109.9,108.8,1.1,9.0,1846.1,1865.7,436.6,448.6,3711.8
2000,Rushia Brown,100097,103.2,95.1,8.1,98.2,99.1,-0.9,9.0,1346.5,1350.4,1080.3,1098.4,2696.9
2000,Margo Dydek,100239,103.8,101.6,2.2,108.4,115.0,-6.7,8.9,1383.0,1354.7,893.3,891.1,2737.6
2000,Olympia Scott,100243,103.1,100.5,2.5,101.1,107.4,-6.3,8.8,647.2,681.6,1634.4,1607.8,1328.8
2000,Sheri Sam,100416,91.1,95.5,-4.3,88.6,101.4,-12.8,8.5,1384.7,1416.2,631.2,633.1,2800.9
2000,Charisse Sampson,100542,91.4,100.4,-9.0,87.1,104.3,-17.3,8.3,438.9,451.3,1623.1,1634.0,890.2
2000,Shanele Stires,100490,109.6,103.1,6.4,99.7,101.5,-1.8,8.3,193.4,192.0,1977.1,1948.8,385.4
2000,Jennifer Azzi,100382,111.1,107.8,3.3,101.5,106.3,-4.8,8.1,975.2,963.0,1301.1,1282.8,1938.2
2000,Adrienne Johnson,100100,101.9,103.0,-1.1,94.9,104.0,-9.1,8.0,1929.0,1912.9,340.4,353.0,3841.9
2000,Ann Wauters,100445,97.3,89.1,8.2,104.0,103.5,0.5,7.8,1098.4,1120.2,1328.4,1328.6,2218.6
2000,Vicky Bullett,100058,102.7,104.4,-1.7,103.2,112.2,-9.0,7.3,1903.8,1922.0,323.7,318.2,3825.8
2000,Andrea Garner,100503,90.2,101.7,-11.5,86.3,104.8,-18.5,6.9,879.5,888.9,1182.5,1196.4,1768.4
2000,Betty Lennox,100484,100.2,99.7,0.5,102.0,108.1,-6.2,6.7,1671.4,1642.4,499.2,498.4,3313.7
2000,Tully Bevilaqua,100284,98.8,102.3,-3.5,93.7,103.6,-10.0,6.4,1327.2,1327.2,887.2,892.5,2654.4
2000,Cynthia Cooper,100073,113.2,94.8,18.4,106.7,94.3,12.4,6.0,2191.5,2199.8,395.3,381.8,4391.2
2000,Pollyanna Johns Kimbrough,100180,117.1,107.7,9.4,100.2,96.3,3.8,5.5,111.0,120.7,2315.8,2328.2,231.7
2000,Tiffani Johnson,100233,109.4,89.3,20.1,115.4,100.8,14.6,5.5,1370.9,1362.0,1215.9,1219.5,2733.0
2000,Korie Hlede,100250,105.3,104.9,0.3,106.2,111.1,-4.8,5.2,1550.5,1514.6,725.8,731.1,3065.1
2000,Amy Herrig,100549,109.6,107.3,2.3,104.1,106.8,-2.6,5.0,592.2,597.6,1684.1,1648.1,1189.8
2000,Marla Brumfield,100481,104.5,103.2,1.3,96.8,100.2,-3.3,4.7,1058.2,1050.6,1112.3,1090.2,2108.8
2000,Vickie Johnson,100103,100.5,95.7,4.9,104.6,104.3,0.2,4.7,2037.3,2011.5,516.4,503.2,4048.8
2000,Michelle Cleary,100594,109.0,101.0,7.9,104.5,101.1,3.4,4.6,827.8,840.3,1411.1,1415.8,1668.1
2000,Stacey Thomas,100532,94.6,99.1,-4.5,100.9,109.9,-9.1,4.6,1453.0,1443.7,761.4,776.0,2896.6
2000,Kara Wolters,100340,102.9,105.8,-2.9,97.6,104.7,-7.1,4.2,1356.9,1347.4,817.4,817.3,2704.3
2000,Sonja Tate,100406,103.4,100.6,2.8,100.4,101.7,-1.4,4.2,152.8,157.1,2017.7,1983.7,309.9
2000,Ticha Penicheiro,100234,108.6,99.3,9.3,107.4,101.5,5.8,3.5,1691.3,1710.5,591.4,603.8,3401.8
2000,Sophia Witherspoon,100105,97.6,103.0,-5.5,93.0,102.0,-9.0,3.5,1813.3,1816.8,401.1,402.9,3630.1
2000,Michelle Brogan,100221,106.2,99.7,6.6,106.1,103.0,3.1,3.5,1291.7,1297.4,947.1,958.8,2589.1
2000,Astou Ndiaye-Diatta,100387,101.1,103.6,-2.5,102.8,108.8,-6.0,3.5,1520.0,1525.4,761.7,764.0,3045.4
2000,Tonya Edwards,100398,107.1,101.1,6.0,103.8,101.2,2.6,3.4,1610.8,1622.7,628.0,633.4,3233.5
2000,Tracy Reid,100182,100.8,110.8,-9.9,98.8,112.0,-13.1,3.2,1048.5,1059.1,1136.4,1109.3,2107.6
2000,Keisha Anderson,100553,106.6,107.4,-0.8,100.8,104.5,-3.7,2.8,743.0,753.2,1484.5,1487.1,1496.1
2000,Texlin Quinney,100472,94.0,96.0,-2.0,101.6,106.3,-4.7,2.7,201.1,200.0,1973.2,1964.7,401.1
2000,Dominique Canty,100384,103.0,105.6,-2.7,99.8,105.0,-5.2,2.5,1371.4,1378.5,910.2,910.8,2750.0
2000,Katrina Colleton,100009,88.9,95.1,-6.2,93.2,101.8,-8.6,2.4,1347.5,1376.6,668.4,672.7,2724.1
2000,Andrea Nagy,100353,100.5,102.0,-1.5,105.2,109.1,-3.9,2.4,1153.1,1150.4,1074.4,1089.8,2303.6
2000,DeMya Walker,100533,98.3,102.8,-4.5,96.2,102.9,-6.6,2.2,528.9,532.2,1685.5,1687.5,1061.1
2000,Donna Harrington,100096,100.6,103.1,-2.5,100.9,105.5,-4.6,2.0,115.4,121.2,2059.0,2043.4,236.6
2000,Kisha Ford,100107,91.0,96.6,-5.7,90.0,97.6,-7.6,2.0,658.4,672.6,1357.5,1376.6,1331.0
2000,Edwina Brown,100492,99.2,101.9,-2.7,104.0,108.5,-4.6,1.9,1098.6,1101.8,1183.0,1187.5,2200.5
2000,Crystal Robinson,100345,100.0,95.3,4.7,103.0,99.9,3.0,1.7,1401.8,1376.9,1152.0,1137.7,2778.7
2000,Summer Erb,100446,94.9,105.2,-10.2,101.1,113.1,-12.0,1.7,464.5,463.1,1720.4,1705.3,927.6
2000,Adrienne Goodson,100363,106.0,106.9,-0.9,104.5,106.9,-2.4,1.4,1643.0,1620.1,633.2,625.7,3263.1
2000,Latasha Byears,100027,112.6,103.3,9.2,105.6,97.7,8.0,1.3,876.8,894.1,1405.9,1420.2,1770.9
2000,Tamicha Jackson,100496,107.1,109.8,-2.7,100.2,104.2,-4.0,1.3,495.0,491.0,1786.7,1798.3,986.0
2000,Ruthie Bolton,100016,107.6,98.8,8.8,109.9,102.3,7.6,1.2,1588.4,1611.3,694.3,703.0,3199.7
2000,Natalie Williams,100366,106.4,107.6,-1.2,101.8,103.9,-2.1,0.9,1855.8,1817.3,420.5,428.5,3673.1
2000,Edna Campbell,100375,87.2,102.3,-15.1,88.5,104.3,-15.8,0.7,815.2,828.1,1246.8,1257.2,1643.3
2000,Jurgita Streimikyte,101006,99.7,103.7,-4.0,101.5,106.2,-4.7,0.7,692.0,688.5,1482.3,1476.2,1380.6
2000,Alicia Thompson,100216,102.2,106.7,-4.5,98.7,103.2,-4.6,0.1,1356.5,1332.5,817.9,832.2,2689.0
2000,Stacy Clinesmith,100534,110.3,101.8,8.5,107.7,99.3,8.4,0.1,504.0,504.0,1778.7,1810.3,1008.0
2000,Quacy Barnes,100230,85.3,100.8,-15.5,91.2,106.7,-15.5,-0.0,1120.8,1133.7,941.2,951.6,2254.5
2000,Brandy Reed,100225,106.1,101.1,5.1,106.3,101.2,5.1,-0.1,1905.9,1915.2,333.0,340.9,3821.1
2000,Michelle Edwards,100088,89.1,104.9,-15.8,87.3,102.9,-15.6,-0.2,766.5,759.6,1320.6,1349.2,1526.2
2000,Rhonda Banchero,100535,119.3,111.2,8.1,108.1,99.6,8.4,-0.3,41.1,42.3,2241.6,2272.0,83.4
2000,Alisa Burras,100429,96.7,103.1,-6.4,96.7,102.8,-6.0,-0.3,524.2,531.5,1690.2,1688.2,1055.7
2000,Elaine Powell,100414,98.2,100.9,-2.6,101.7,103.9,-2.3,-0.4,534.4,542.4,1735.1,1723.5,1076.7
2000,Tiffany McCain,100521,101.5,104.3,-2.8,100.7,103.0,-2.2,-0.6,369.4,375.7,1900.1,1890.2,745.1
2000,Bridget Pettis,100031,105.6,100.9,4.7,106.7,101.3,5.4,-0.7,1005.0,1014.0,1233.9,1242.1,2019.0
2000,Sharon Manning,100063,88.0,95.6,-7.6,91.3,98.1,-6.7,-0.9,612.5,628.8,1403.4,1420.5,1241.3
2000,Oksana Zakaluzhnaya,100390,102.2,106.6,-4.4,101.5,105.0,-3.5,-0.9,475.3,456.8,1806.3,1832.6,932.1
2000,Stacey Lovelace,100470,89.6,106.0,-16.4,87.4,102.7,-15.2,-1.2,524.7,519.9,1537.3,1565.4,1044.6
2000,Anna DeForge,100493,103.1,107.7,-4.5,100.9,104.2,-3.3,-1.3,791.1,776.5,1490.5,1512.9,1567.6
2000,Nykesha Sales,100415,100.7,103.4,-2.7,101.3,102.5,-1.2,-1.5,1756.2,1752.6,513.3,513.2,3508.8
2000,Simone Edwards,100111,88.1,104.4,-16.3,87.8,102.6,-14.8,-1.5,1020.0,1022.7,1042.0,1062.6,2042.7
2000,Kamila Vodichkova,100544,88.0,104.3,-16.4,88.0,102.9,-14.9,-1.5,795.9,822.2,1266.1,1263.0,1618.1
2000,LaTonya Johnson,100242,106.6,109.2,-2.5,104.9,105.6,-0.7,-1.9,851.5,836.4,1424.8,1409.3,1687.9
2000,Becky Hammon,100342,104.2,100.9,3.3,95.8,90.4,5.4,-2.1,1691.5,1674.2,862.2,840.4,3365.7
2000,Keitha Dickerson,100483,99.3,101.1,-1.9,102.7,102.5,0.2,-2.1,1348.6,1328.8,821.9,812.0,2677.4
2000,Robin Threatt-Elliott,100543,90.3,107.4,-17.1,87.0,101.9,-14.9,-2.2,606.6,602.3,1455.4,1483.0,1208.9
2000,Lisa Harrison,100378,108.2,104.1,4.1,103.0,96.5,6.5,-2.4,1350.8,1367.0,888.0,889.1,2717.8
2000,Lynn Pride,100530,96.9,104.7,-7.8,96.7,101.9,-5.2,-2.6,770.2,778.6,1444.2,1441.0,1548.8
2000,Tari Phillips,100413,100.3,97.1,3.2,104.5,98.4,6.1,-2.9,1927.0,1900.7,626.7,613.9,3827.8
2000,Katryna Gaither,100548,110.3,114.4,-4.1,105.6,106.4,-0.8,-3.3,144.2,149.5,2174.0,2140.6,293.7
2000,Amaya Valdemoro,100211,111.8,97.3,14.6,112.3,94.3,17.9,-3.4,322.8,324.9,2264.0,2256.6,647.6
2000,Michele Van Gorp,100346,95.0,104.0,-9.0,97.0,102.6,-5.6,-3.4,334.7,342.3,1879.7,1877.4,677.0
2000,Rita Williams,100204,99.6,104.8,-5.2,105.8,107.7,-1.8,-3.4,1719.0,1719.8,455.4,444.9,3438.8
2000,Umeki Webb,100035,98.2,108.3,-10.1,88.9,95.3,-6.5,-3.6,316.6,312.2,1699.2,1737.1,628.8
2000,Shalonda Enis,100350,106.1,120.5,-14.4,97.7,108.3,-10.7,-3.7,544.5,539.3,1640.4,1629.1,1083.8
2000,Tricia Bader Binford,100237,103.1,102.4,0.7,100.6,95.9,4.6,-3.9,359.9,362.4,2066.9,2086.5,722.2
2000,Maylana Martin,100485,97.6,101.1,-3.5,102.4,102.0,0.4,-3.9,807.6,780.5,1362.9,1360.3,1588.1
2000,Tangela Smith,100236,106.4,99.1,7.3,113.2,101.8,11.4,-4.1,1658.2,1683.9,624.5,630.4,3342.1
2000,Carla McGhee,100411,96.9,102.1,-5.2,102.6,103.7,-1.1,-4.1,689.3,690.5,1580.2,1575.3,1379.8
2000,Rankica Sarenac,100525,111.2,110.0,1.3,105.6,100.1,5.5,-4.2,220.2,231.0,2018.6,2025.1,451.2
2000,Katy Steding,100536,110.6,105.5,5.1,107.6,98.2,9.4,-4.3,524.4,535.6,1758.4,1778.7,1059.9
2000,Tammy Jackson,100077,112.2,97.9,14.3,112.2,93.5,18.8,-4.4,726.4,726.4,1860.4,1855.2,1452.7
2000,Angie Braziel,100368,92.4,107.8,-15.4,101.1,112.0,-10.9,-4.5,339.8,336.7,1845.0,1831.7,676.5
2000,Sonja Henning,100336,85.5,102.2,-16.7,95.3,107.3,-12.0,-4.7,1541.4,1567.2,520.6,518.0,3108.7
2000,Kristin Folkl,100400,99.4,102.1,-2.7,102.8,100.8,2.0,-4.7,1412.5,1389.6,758.0,751.2,2802.1
2000,Alessandra Santos de Olive,100201,117.7,126.9,-9.2,100.8,105.2,-4.4,-4.8,17.8,21.3,2156.5,2143.4,39.1
2000,Venus Lacy,100425,73.0,74.0,-1.0,101.6,97.7,4.0,-5.0,27.4,31.1,2526.4,2483.6,58.5
2000,Jennifer Gillom,100030,106.2,102.9,3.3,106.1,97.8,8.3,-5.0,1450.3,1452.7,788.5,803.4,2903.0
2000,Dalma Ivanyi,100364,98.7,103.3,-4.6,109.8,109.1,0.7,-5.2,865.4,848.3,1410.8,1397.4,1713.8
2000,Barbara Farris,100494,95.3,104.1,-8.8,102.4,105.5,-3.1,-5.7,223.4,227.6,2058.2,2061.8,451.0
2000,Grace Daley,100482,101.4,105.7,-4.3,99.9,98.4,1.5,-5.8,957.4,955.6,1213.1,1185.2,1913.0
2000,Larecha Jones,100454,101.0,118.3,-17.4,99.7,111.1,-11.4,-6.0,92.1,85.4,2092.8,2083.0,177.5
2000,Jamie Redd,100541,86.3,106.0,-19.7,88.7,102.4,-13.7,-6.0,626.6,625.2,1435.4,1460.0,1251.8
2000,Coquese Washington,100217,112.4,99.6,12.8,112.2,93.4,18.8,-6.0,558.5,556.0,2028.3,2025.5,1114.5
2000,Kate Starbird,100422,103.7,109.7,-6.0,106.3,105.8,0.4,-6.4,618.9,625.2,1657.4,1620.6,1244.1
2000,Lady Grooms,100044,109.2,105.3,4.0,107.9,97.6,10.3,-6.4,683.0,692.6,1599.8,1621.7,1375.6
2000,Tara Williams,100038,105.3,117.2,-11.8,95.4,100.6,-5.2,-6.6,295.2,298.7,1919.2,1921.0,593.9
2000,Tamika Whitmore,100347,99.1,98.1,1.0,104.2,96.5,7.7,-6.7,1437.0,1403.1,1116.8,1111.6,2840.0
2000,Claudia Neves,100386,101.2,108.3,-7.1,102.2,102.5,-0.3,-6.8,1131.6,1142.6,1150.0,1146.8,2274.2
2000,Danielle McCulley,100471,94.5,103.6,-9.1,104.4,106.4,-2.0,-7.1,768.2,773.1,1406.2,1391.6,1541.3
2000,Stacy Frese,100547,109.8,116.9,-7.1,104.6,104.6,0.0,-7.1,416.0,419.8,1860.2,1825.9,835.9
2000,Michelle Marciniak,100570,95.3,105.5,-10.3,97.8,100.9,-3.1,-7.2,940.4,943.8,1274.0,1275.8,1884.3
2000,Wendy Palmer,100046,101.7,107.5,-5.8,101.5,100.1,1.4,-7.2,1613.9,1615.3,667.7,674.1,3229.2
2000,Olga Firsova,100510,108.4,111.8,-3.4,101.2,97.0,4.1,-7.6,60.0,58.1,2493.8,2456.5,118.1
2000,Tausha Mills,100555,99.2,107.8,-8.7,103.9,104.8,-0.9,-7.8,525.4,520.2,1702.1,1720.0,1045.6
2000,Elena Shakirova,100500,108.5,98.1,10.4,112.7,94.3,18.3,-7.9,270.2,269.2,2316.6,2312.3,539.4
2000,Markita Aldridge,100348,97.5,106.4,-8.9,104.3,105.2,-0.9,-8.0,507.9,508.6,1719.6,1731.6,1016.5
2000,Elena Tornikidou,100388,99.5,105.8,-6.3,106.1,104.4,1.7,-8.0,1541.0,1543.3,740.6,746.1,3084.3
2000,Tiffany Travis,100447,99.2,115.4,-16.2,100.3,108.3,-8.0,-8.1,983.0,944.8,1201.9,1223.6,1927.8
2000,Eva Nemcova,100091,99.4,101.1,-1.7,101.7,95.1,6.6,-8.3,750.5,749.9,1676.3,1699.0,1500.4
2000,Vicki Hall,100458,98.5,99.2,-0.8,102.8,95.2,7.6,-8.4,1020.6,1036.8,1406.2,1412.1,2057.4
2000,Cass Bauer-Bilodeau,100294,94.9,112.3,-17.4,102.0,110.9,-9.0,-8.5,676.5,680.0,1508.4,1488.4,1356.5
2000,Cindy Blodgett,100183,103.1,102.9,0.2,108.9,99.5,9.4,-9.1,233.8,232.4,2048.9,2081.9,466.2
2000,Chasity Melvin,100433,101.5,100.2,1.3,99.6,89.3,10.4,-9.1,1689.2,1710.6,737.6,738.3,3399.8
2000,Adrian Williams-Strong,100526,102.9,104.5,-1.6,107.5,99.8,7.7,-9.3,626.1,635.5,1612.8,1620.6,1261.6
2000,Michele Timms,100029,94.5,97.5,-2.9,108.0,101.7,6.3,-9.3,305.8,302.7,1933.1,1953.4,608.4
2000,Vanessa Nygaard,100215,95.2,104.6,-9.4,99.7,99.6,0.1,-9.5,1445.8,1441.4,768.6,778.3,2887.1
2000,Jennifer Rizzotti,100338,107.9,97.2,10.7,114.0,93.7,20.3,-9.6,749.1,727.4,1837.7,1854.2,1476.5
2000,Monica Maxwell,100357,100.9,107.4,-6.5,100.8,97.1,3.7,-10.2,1755.6,1730.1,418.8,434.6,3485.7
2000,Naomi Mulitauaopele,100551,100.2,110.5,-10.4,107.1,105.9,1.3,-11.6,505.2,505.7,1771.1,1740.0,1010.9
2000,Gordana Grubin,100394,99.6,109.4,-9.8,102.5,100.2,2.3,-12.1,1209.6,1219.5,964.8,945.2,2429.1
2000,Milena Flores,100559,91.1,105.8,-14.7,89.9,92.1,-2.2,-12.5,770.9,780.1,1245.0,1269.2,1551.0
2000,Suzie McConnell Serio,100187,101.3,103.0,-1.7,100.6,89.5,11.1,-12.8,1327.4,1343.0,1099.4,1105.8,2670.4
2000,Niesa Johnson,100369,84.7,109.8,-25.1,100.8,111.5,-10.7,-14.4,135.8,133.9,2049.0,2034.5,269.8
2000,Beth Cunningham,100554,101.0,116.1,-15.1,103.1,103.4,-0.3,-14.8,366.2,364.2,1861.3,1876.0,730.4
2000,Marina Ferragut,100509,104.5,113.9,-9.4,100.9,95.3,5.6,-15.0,290.0,278.2,2263.8,2236.4,568.2
2000,Shea Mahoney,100512,94.0,103.4,-9.4,102.2,96.6,5.6,-15.0,277.6,280.5,2276.2,2234.1,558.1
2000,Jameka Jones,100558,84.3,104.2,-19.9,91.7,95.7,-4.0,-15.9,381.9,386.8,1634.0,1662.5,768.7
2000,Clarisse Machanguana,100395,101.6,103.4,-1.7,108.6,94.2,14.5,-16.2,804.8,815.5,1744.4,1714.8,1620.3
2000,Allison Feaster,100170,103.6,104.9,-1.3,107.9,93.0,15.0,-16.3,882.5,884.5,1666.7,1645.8,1767.0
2000,Kate Paye,100487,93.7,106.7,-13.0,103.7,99.4,4.3,-17.4,679.9,661.5,1490.6,1479.3,1341.4
2000,Katrina Hibbert,100538,82.3,112.1,-29.9,89.3,101.5,-12.1,-17.8,391.5,396.8,1670.5,1688.5,788.3
2000,Merlakia Jones,100092,99.0,99.7,-0.7,106.5,88.9,17.6,-18.3,1791.2,1805.8,635.6,643.1,3597.0
2000,Shantia Owens,100560,84.9,101.9,-17.1,95.2,93.3,1.9,-19.0,950.9,951.8,1065.0,1097.5,1902.7
2000,Nicky McCrimmon,100478,100.3,103.6,-3.3,110.1,93.3,16.8,-20.1,955.3,948.3,1593.9,1581.9,1903.6
2000,Linda Burgess,100011,97.8,109.0,-11.2,108.7,99.5,9.1,-20.3,78.8,81.7,2204.0,2232.6,160.4
2000,Jamie Cassidy,100451,90.5,115.0,-24.6,90.3,94.2,-3.9,-20.6,306.1,302.5,1709.8,1746.8,608.6
2000,E.C. Hill,100452,90.0,119.3,-29.3,101.7,109.9,-8.3,-21.0,352.4,335.4,1832.5,1833.0,687.8
2000,Kym Hope,100408,90.3,112.7,-22.5,105.6,106.9,-1.2,-21.2,11.1,9.8,2265.2,2236.0,20.8
2000,Kelley Gibson,100504,100.6,105.2,-4.6,112.9,94.1,18.8,-23.4,150.1,142.6,2436.7,2439.0,292.6
2000,Jamila Wideman,100007,79.3,108.6,-29.3,97.2,102.7,-5.5,-23.8,55.5,58.9,2158.9,2160.8,114.4
2000,Jessica Bibby,100508,100.7,119.1,-18.5,101.4,96.1,5.3,-23.8,151.0,144.4,2402.8,2370.3,295.3
2000,Paige Sauer,100479,100.9,114.8,-13.9,106.7,96.2,10.5,-24.5,132.8,128.0,2416.4,2402.2,260.8
2000,Monica Lamb,100207,100.0,104.9,-4.9,113.5,93.7,19.8,-24.7,240.0,240.3,2346.8,2341.2,480.3
2000,Vedrana Grgin Fonseca,100476,97.0,109.3,-12.3,107.9,95.3,12.6,-25.0,344.4,336.7,2204.7,2193.6,681.1
2000,Nicole Kubik,100477,108.5,128.3,-19.8,106.1,100.5,5.6,-25.3,44.2,46.0,2194.6,2210.1,90.2
2000,Jessie Hicks,100048,89.9,115.1,-25.2,102.3,101.6,0.7,-25.9,263.5,266.7,2006.0,1999.1,530.2
2000,Tonya Massaline,100557,91.0,118.7,-27.7,103.8,104.4,-0.7,-27.0,174.7,167.7,2052.8,2072.6,342.4
2000,Jannon Roland,100519,93.9,119.2,-25.3,102.1,100.2,1.9,-27.2,350.4,353.2,1919.0,1912.7,703.6
2000,Tanja Kostic,100186,85.3,121.7,-36.4,90.5,96.4,-5.8,-30.5,77.4,75.6,1938.5,1973.7,153.0
2000,Usha Gilmore,100468,89.3,126.4,-37.2,101.1,105.0,-3.9,-33.2,34.7,34.8,2139.6,2129.9,69.5
2000,Heather Owen,100354,76.1,111.3,-35.2,104.0,105.2,-1.2,-33.9,98.6,93.5,2128.9,2146.8,192.0
2000,La'Keshia Frett,100393,93.7,116.6,-22.9,108.5,94.2,14.3,-37.2,356.6,332.8,2192.5,2197.4,689.5
2000,Michelle Campbell,100360,98.7,141.0,-42.3,102.8,104.9,-2.1,-40.2,42.6,34.0,2184.9,2206.2,76.6
2000,Romana Hamzova,100517,82.3,123.8,-41.5,101.5,102.4,-0.9,-40.5,74.1,80.0,2195.4,2185.8,154.1
2000,Renee Robinson,100506,135.5,182.7,-47.2,102.6,105.1,-2.6,-44.6,13.3,10.4,2214.2,2229.8,23.7
2000,Angie Potthoff,100403,75.8,123.0,-47.2,100.7,101.5,-0.8,-46.4,11.9,9.8,2158.6,2131.0,21.6
2000,Cornelia Gayden,100515,111.5,164.6,-53.1,100.8,102.8,-2.0,-51.0,10.8,12.8,2258.7,2253.1,23.5
