SEASON,PLAYER_NAME,TEAM_ABBREVIATION,ORAPM,DRAPM,RAPM,POSS,USG_PCT,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,GP_PG,MIN_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FGA_PG,FTA_PG,FG_PCT_PG,FG3_PCT_PG,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,STOCKS_100,PLAYER_ID
1999,Tina Thompson,HOU,2.25,1.87,4.12,3604.6,24.8,109.3,93.9,15.4,100.8,104.6,-3.8,19.2,1815.6,1789.0,376.0,371.0,32,33.5,12.2,6.4,0.9,1.0,1.0,2.3,10.6,2.7,41.9,35.1,20.7,10.9,3.6,7.4,1.5,1.6,1.6,3.8,3.2,100076
1999,Kedra Holland-Corn,SAC,2.76,1.35,4.11,3682.5,24.3,108.9,96.3,12.6,93.0,102.5,-9.5,22.2,1816.6,1865.9,426.0,444.9,32,32.3,11.8,2.1,1.6,1.9,0.3,2.3,10.0,3.4,38.3,34.1,19.3,3.5,1.2,2.2,2.6,3.2,0.5,3.7,3.7,100421
1999,Yolanda Griffith,SAC,1.5,2.5,4.0,3418.8,32.3,107.4,94.0,13.4,101.4,108.2,-6.8,20.3,1678.3,1740.6,564.2,570.2,29,33.7,18.8,11.3,1.6,2.5,1.9,2.3,12.8,8.1,54.1,0.0,29.7,17.9,7.7,10.2,2.4,4.0,2.9,3.6,6.9,100419
1999,Cynthia Cooper,HOU,2.85,1.12,3.97,3692.8,35.8,110.0,94.8,15.3,95.4,100.8,-5.4,20.7,1859.2,1833.6,332.4,326.3,31,35.5,22.1,2.8,5.2,1.4,0.4,3.4,14.8,7.4,46.3,33.5,35.5,4.5,0.9,3.6,8.4,2.2,0.6,5.4,2.8000000000000003,100073
1999,Mwadi Mabika,LAS,1.97,1.44,3.41,3304.1,25.7,107.7,98.0,9.7,99.6,109.4,-9.8,19.5,1664.1,1640.0,652.8,641.8,32,29.2,10.8,4.8,3.5,1.4,0.5,1.8,10.5,2.4,37.2,28.1,19.9,8.8,2.4,6.4,6.4,2.5,0.9,3.3,3.4,100012
1999,Janeth Arcain,HOU,1.68,1.45,3.13,2484.7,17.5,109.7,93.5,16.2,105.4,98.6,6.8,9.4,1255.8,1228.9,935.7,931.0,32,23.0,5.8,2.8,1.2,0.9,0.1,1.2,5.1,1.3,43.3,25.0,14.4,7.0,2.5,4.5,2.9,2.3,0.2,3.0,2.5,100075
1999,Lisa Leslie,LAS,1.77,1.25,3.02,3273.9,33.1,107.3,98.3,9.0,100.7,108.3,-7.6,16.6,1653.4,1620.5,663.5,661.4,32,28.9,15.6,7.7,1.8,1.1,1.5,2.9,12.1,4.8,46.9,42.3,28.7,14.1,4.1,10.0,3.2,2.1,2.8,5.4,4.9,100003
1999,Margo Dydek,UTA,1.37,1.49,2.86,2593.9,33.0,104.4,100.6,3.8,97.8,114.6,-16.8,20.6,1302.6,1291.3,1020.6,1010.4,32,23.0,12.6,6.4,1.8,0.4,2.4,2.8,8.8,4.2,49.8,35.0,29.0,14.7,2.7,11.9,4.2,0.9,5.5,6.5,6.4,100239
1999,Sheryl Swoopes,HOU,1.26,1.57,2.83,3700.4,33.6,107.7,94.4,13.3,108.3,103.0,5.4,8.0,1864.8,1835.6,326.8,324.3,32,34.4,18.3,6.3,4.0,2.4,1.4,2.6,15.3,3.8,46.2,33.7,30.2,10.4,2.5,7.9,6.5,3.9,2.4,4.3,6.3,100072
1999,Maria Stepanova,PHO,0.11,2.61,2.72,1843.4,30.3,100.3,91.9,8.4,100.7,106.3,-5.6,14.0,918.2,925.2,1229.4,1236.9,32,17.2,7.8,5.1,0.8,0.4,1.9,1.3,6.2,2.7,48.5,50.0,25.5,16.9,6.4,10.5,2.5,1.3,6.2,4.4,7.5,100227
1999,Crystal Robinson,NYL,1.53,0.97,2.5,2896.4,23.5,103.2,96.1,7.1,92.7,98.6,-5.9,13.1,1458.2,1438.2,646.2,640.7,31,28.1,11.9,2.8,1.5,1.4,0.3,1.4,8.8,1.9,45.2,45.5,23.9,5.6,2.3,3.3,3.0,2.8,0.5,2.8,3.3,100345
1999,Lisa Harrison,PHO,0.25,2.19,2.44,2676.8,16.8,100.0,95.8,4.2,101.4,107.3,-5.9,10.1,1328.2,1348.6,819.4,813.5,32,25.5,6.0,4.0,1.7,0.7,0.2,1.1,5.3,1.3,47.4,10.0,13.6,9.2,3.3,5.8,3.8,1.6,0.4,2.5,2.0,100378
1999,Jennifer Rizzotti,HOU,1.69,0.57,2.26,866.2,14.0,115.9,93.3,22.5,105.8,96.3,9.6,13.0,433.3,432.9,1758.2,1727.0,25,9.7,1.7,1.1,0.8,0.7,0.0,0.6,1.6,0.5,35.0,26.9,9.2,5.9,0.4,5.5,4.2,3.9,0.2,3.5,4.1,100338
1999,Sue Wicks,NYL,0.02,1.88,1.9,2966.0,20.4,100.2,94.2,6.1,99.3,103.4,-4.1,10.2,1493.3,1472.8,611.1,606.2,31,29.2,6.9,6.9,1.4,1.3,1.3,2.0,7.1,1.7,40.7,14.3,13.6,13.7,4.5,9.1,2.7,2.5,2.6,3.9,5.1,100104
1999,Jennifer Azzi,DET,0.97,0.84,1.81,2857.1,19.8,101.6,99.1,2.5,92.8,103.5,-10.7,13.1,1421.4,1435.7,835.0,822.3,28,29.7,10.8,2.1,3.7,0.9,0.1,2.0,6.4,3.7,51.7,51.7,19.6,3.9,0.3,3.6,6.7,1.6,0.3,3.6,1.9000000000000001,100382
1999,DeLisha Milton-Jones,LAS,0.9,0.9,1.8,2936.4,23.4,105.9,98.7,7.2,104.4,105.5,-1.1,8.3,1478.2,1458.3,838.8,823.6,32,26.1,9.9,5.5,1.6,1.5,0.5,2.2,7.4,2.7,53.0,0.0,20.4,11.3,3.8,7.4,3.2,3.0,1.1,4.6,4.1,100396
1999,Gordana Grubin,LAS,1.61,0.16,1.77,2516.8,25.4,108.5,99.7,8.8,101.7,103.0,-1.3,10.0,1265.0,1251.8,1051.9,1030.1,32,22.2,8.9,2.2,2.8,0.8,0.1,1.7,7.4,2.1,40.5,43.0,21.2,5.3,1.3,4.0,6.7,1.8,0.1,4.0,1.9000000000000001,100394
1999,Taj McWilliams-Franklin,ORL,0.64,1.0,1.64,3511.4,26.4,102.9,99.9,3.0,96.2,109.2,-13.0,16.0,1750.1,1761.2,416.8,409.3,32,32.6,13.1,7.5,1.6,1.8,1.2,2.5,10.0,4.4,48.0,44.4,22.3,12.7,4.3,8.4,2.7,3.0,2.0,4.2,5.0,100412
1999,Dominique Canty,DET,0.86,0.75,1.61,2202.4,30.1,101.5,99.4,2.1,95.3,101.9,-6.6,8.7,1106.4,1096.0,1150.0,1162.0,26,24.6,9.6,3.0,1.5,1.0,0.0,1.7,8.8,5.2,33.2,17.6,20.9,6.6,2.9,3.7,3.2,2.2,0.1,3.8,2.3000000000000003,100384
1999,Janice Braxton,CLE,-0.36,1.9,1.54,1509.7,23.2,92.9,94.6,-1.7,91.1,106.2,-15.0,13.3,739.2,770.5,1364.9,1340.5,26,17.4,5.6,4.1,1.2,0.7,0.4,1.3,4.2,2.5,46.3,0.0,17.9,13.1,3.3,9.8,3.8,2.2,1.3,4.0,3.5,100087
1999,La'Keshia Frett,LAS,1.26,0.14,1.4,2321.3,17.5,107.8,99.7,8.1,102.9,102.7,0.2,7.9,1171.6,1149.8,1145.4,1132.1,31,21.3,6.1,3.0,2.1,0.3,0.2,0.8,5.2,1.4,47.8,0.0,15.3,7.7,3.9,3.7,5.2,0.7,0.4,2.1,1.1,100393
1999,Teresa Weatherspoon,NYL,0.55,0.83,1.38,3451.9,16.6,101.1,96.5,4.6,94.7,98.7,-3.9,8.5,1729.7,1722.2,374.7,356.7,32,32.9,6.9,3.1,6.3,2.4,0.0,2.4,5.8,1.8,41.4,37.0,12.1,5.4,1.0,4.4,10.9,4.1,0.1,4.2,4.199999999999999,100101
1999,Bridget Pettis,PHO,0.29,1.05,1.34,1827.1,28.9,101.2,97.0,4.2,100.0,102.4,-2.4,6.6,914.8,912.3,1232.8,1249.8,32,16.8,5.7,1.8,1.4,0.8,0.1,0.9,6.7,1.5,30.4,22.4,18.6,6.1,3.0,3.1,4.6,2.7,0.2,3.0,2.9000000000000004,100031
1999,Charlotte Smith,CHA,1.06,0.24,1.3,2410.8,22.2,102.9,99.7,3.2,95.6,101.4,-5.8,9.0,1196.5,1214.3,905.0,911.3,32,23.4,5.4,3.6,1.8,0.3,0.2,1.6,5.9,1.8,33.0,14.3,13.5,9.0,3.6,5.4,4.5,0.8,0.5,3.9,1.3,100371
1999,Ruthie Bolton,SAC,1.13,0.13,1.26,3415.5,28.4,106.7,98.1,8.6,103.6,95.7,7.9,0.6,1685.7,1729.8,556.8,581.0,31,31.4,13.6,4.3,2.4,1.0,0.0,1.4,12.7,3.0,36.4,32.1,23.1,7.3,2.5,4.7,4.0,1.7,0.0,2.4,1.7,100016
1999,Kristi Harrower,PHO,1.42,-0.19,1.23,2222.7,15.6,103.6,100.6,3.0,97.3,99.6,-2.3,5.4,1098.3,1124.4,1049.3,1037.7,32,20.7,4.3,2.0,3.0,0.8,0.1,1.4,3.0,2.2,36.1,28.6,11.7,5.3,0.8,4.5,8.1,2.1,0.3,3.8,2.4,100222
1999,Adrienne Goodson,UTA,1.89,-0.76,1.13,3789.0,30.6,103.8,105.8,-2.0,91.0,111.1,-20.1,18.2,1901.2,1887.8,422.0,413.9,32,33.4,14.9,4.3,2.7,0.8,0.3,3.1,13.3,4.0,42.6,24.5,23.7,6.9,3.5,3.3,4.3,1.3,0.4,4.9,1.7000000000000002,100363
1999,Val Whiting,DET,-0.25,1.37,1.12,2587.2,23.1,98.9,97.8,1.1,97.6,104.6,-7.0,8.1,1280.0,1307.1,976.4,950.9,31,24.6,6.5,6.7,1.5,1.3,1.0,1.5,6.5,3.5,38.0,0.0,14.4,14.7,4.7,10.0,3.4,2.8,2.2,3.3,5.0,100389
1999,Sonja Tate,MIN,0.44,0.66,1.1,2618.1,17.0,99.1,100.3,-1.2,93.9,102.0,-8.1,6.9,1314.5,1303.6,769.8,768.3,32,25.8,4.5,4.0,3.1,1.1,0.1,2.0,4.6,0.9,35.4,23.9,10.3,9.2,3.5,5.7,7.2,2.6,0.2,4.7,2.8000000000000003,100406
1999,Rita Williams,WAS,-0.25,1.27,1.02,1034.3,20.0,97.1,94.4,2.7,96.5,106.0,-9.5,12.2,515.1,519.2,1648.6,1651.7,31,10.2,3.4,1.2,1.0,0.7,0.0,0.8,2.0,1.2,50.0,55.9,18.3,6.5,1.2,5.3,5.3,3.7,0.2,4.6,3.9000000000000004,100204
1999,Andrea Lloyd-Curry,MIN,0.27,0.75,1.02,2859.1,19.7,98.5,99.8,-1.3,94.3,103.5,-9.2,7.9,1429.9,1429.2,654.4,642.6,32,28.2,6.7,4.3,2.8,0.9,0.4,1.9,6.3,1.4,37.5,33.3,14.0,9.0,2.5,6.6,6.0,2.0,0.8,4.1,2.8,100402
1999,Charmin Smith,MIN,0.07,0.95,1.02,194.5,19.9,101.4,79.2,22.2,97.0,102.1,-5.1,27.2,94.7,99.8,1989.6,1972.1,13,4.2,0.8,0.7,0.2,0.1,0.0,0.4,0.7,0.8,11.1,0.0,8.8,8.0,1.8,6.2,1.8,0.9,0.0,4.4,0.9,100179
1999,Vicky Bullett,CHA,0.5,0.5,1.0,3316.6,24.0,101.3,99.6,1.7,94.1,103.4,-9.3,11.0,1642.6,1674.1,459.0,451.6,32,31.5,11.5,6.8,1.6,1.9,1.4,1.9,9.1,3.0,48.6,37.0,21.1,12.5,3.4,9.1,2.9,3.6,2.6,3.4,6.2,100058
1999,Sheri Sam,ORL,1.21,-0.21,1.0,3679.8,24.2,103.6,101.8,1.8,90.3,100.9,-10.6,12.4,1840.3,1839.5,326.7,331.1,32,34.1,11.4,4.6,2.4,1.3,0.3,2.0,10.8,2.5,38.8,32.8,18.4,7.4,2.0,5.4,3.9,2.1,0.5,3.2,2.6,100416
1999,Angela Aycock,PHO,0.69,0.28,0.97,107.2,22.9,130.0,90.5,39.5,99.8,100.4,-0.6,40.1,53.1,54.2,2094.6,2107.9,8,3.6,0.5,0.1,0.4,0.3,0.0,0.8,0.5,0.5,0.0,0.0,6.7,1.7,0.0,1.7,5.0,3.3,0.0,10.0,3.3,100441
1999,Latasha Byears,SAC,1.4,-0.44,0.96,2506.8,26.7,108.5,99.0,9.5,102.6,95.7,7.0,2.6,1239.1,1267.7,1003.4,1043.1,32,22.1,9.2,5.3,1.0,1.1,0.2,1.9,7.6,1.9,53.7,0.0,22.0,12.7,5.7,7.0,2.3,2.7,0.4,4.5,3.1,100027
