SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS,GP_PG,MIN_PG,FGA_PG,FTA_PG,PTS_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,FG_PCT_PG,FG3_PCT_PG,TEAM_ABBREVIATION,GP,PTS_100,REB_100,OREB_100,DREB_100,AST_100,STL_100,BLK_100,TOV_100,USG_PCT,STOCKS_100
2010,Jene Morris,202265,210.8,66.7,144.2,106.4,108.1,-1.7,145.9,3.3,3.0,202.2,210.0,6.3,1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Ashley Houts,202262,135.1,94.0,41.2,102.9,129.5,-26.6,67.7,7.4,10.6,152.5,143.6,18.0,1,3.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,1,0.0,9.1,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0
2010,Diana Taurasi,100940,120.5,102.9,17.6,102.1,132.9,-30.8,48.4,243.1,241.9,65.6,65.4,485.0,4,31.2,13.8,2.8,18.5,5.3,3.8,1.8,0.8,4.0,47.3,54.2,PHO,4,29.2,8.3,1.2,7.1,5.9,2.8,1.2,6.3,31.3,4.0
2010,Alison Bales,201054,134.9,89.6,45.4,112.8,112.0,0.9,44.5,91.2,98.2,445.0,446.6,189.4,7,7.3,1.1,0.6,1.4,1.7,0.4,0.3,1.0,0.3,62.5,0.0,ATL,7,9.5,11.4,2.9,8.6,2.9,1.9,6.7,1.9,12.8,8.6
2010,Jayne Appel Marinelli,202251,129.7,118.8,10.8,90.9,123.2,-32.3,43.1,50.1,48.0,107.8,114.5,98.1,2,11.9,4.0,2.0,5.5,3.5,1.0,0.0,0.0,0.0,50.0,0.0,SAN,2,20.8,13.2,3.8,9.4,3.8,0.0,0.0,0.0,19.5,0.0
2010,Monique Currie,200673,109.5,120.4,-10.9,92.8,143.8,-51.0,40.1,111.4,110.5,48.5,43.8,221.9,2,28.2,9.0,8.5,10.0,9.0,1.0,1.0,0.0,1.5,16.7,20.0,WAS,2,15.9,14.3,5.6,8.7,1.6,1.6,0.0,2.4,25.6,1.6
2010,Sue Bird,100720,113.5,101.4,12.1,109.3,135.0,-25.7,37.8,480.1,487.2,37.5,32.6,967.3,7,37.0,11.9,1.9,12.1,4.1,7.7,1.7,0.4,2.0,38.6,33.3,SEA,7,16.7,5.7,0.4,5.3,10.6,2.4,0.6,2.7,21.5,3.0
2010,Crystal Langhorne,201518,106.9,124.0,-17.1,90.2,144.1,-53.9,36.7,136.6,130.7,23.3,23.6,267.3,2,34.7,12.0,2.5,13.5,8.0,1.5,0.0,2.0,2.5,45.8,0.0,WAS,2,18.6,11.0,5.5,5.5,2.1,0.0,2.8,3.4,22.8,2.8
2010,Jacinta Monroe,202261,116.7,106.5,10.2,103.6,129.1,-25.5,35.7,10.3,14.1,149.6,140.2,24.4,2,2.6,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,WAS,2,0.0,6.7,0.0,6.7,0.0,6.7,0.0,0.0,0.0,6.7
2010,Ashley Battle,101047,117.0,116.2,0.7,93.4,126.1,-32.7,33.4,65.8,68.8,92.1,93.6,134.7,2,16.8,2.5,2.0,3.0,3.0,2.0,0.5,0.0,0.5,20.0,50.0,SAN,2,8.6,8.6,1.4,7.1,5.7,1.4,0.0,1.4,11.8,1.4
2010,Nakia Sanford,100556,110.6,112.9,-2.2,101.1,133.4,-32.3,30.1,56.0,47.8,103.9,106.4,103.9,2,13.8,3.5,1.0,5.5,3.0,0.5,0.5,0.5,1.0,71.4,0.0,WAS,2,19.3,10.5,5.3,5.3,1.8,1.8,1.8,3.5,17.6,3.6
2010,Taj McWilliams-Franklin,100412,110.3,111.2,-0.8,102.1,130.9,-28.8,27.9,280.0,270.7,86.2,81.0,550.8,5,30.4,7.6,2.2,8.4,8.6,2.6,0.6,1.0,3.0,44.7,0.0,NYL,5,14.4,14.7,5.5,9.2,4.5,1.0,1.7,5.1,20.7,2.7
2010,Lindsey Harding,201046,105.3,123.6,-18.3,99.3,143.0,-43.7,25.3,136.8,127.0,23.2,27.3,263.8,2,33.3,16.0,4.0,10.5,2.5,3.0,2.0,0.0,3.0,21.9,40.0,WAS,2,14.6,3.5,0.7,2.8,4.2,2.8,0.0,4.2,30.4,2.8
2010,Candice Dupree,200676,119.7,107.6,12.0,104.2,115.9,-11.7,23.7,247.3,245.2,61.4,62.1,492.6,4,32.1,13.5,4.0,20.8,8.3,1.3,1.5,0.8,0.5,63.0,0.0,PHO,4,32.0,12.7,3.9,8.9,1.9,2.3,1.2,0.8,25.5,3.5
2010,Tangela Smith,100236,119.3,107.8,11.6,105.3,115.6,-10.3,21.9,248.9,246.8,59.8,60.6,495.7,4,32.2,7.3,1.0,9.3,6.5,2.3,0.5,1.3,1.3,48.3,35.3,PHO,4,14.2,10.0,2.3,7.7,3.4,0.8,1.9,1.9,14.5,2.7
2010,Temeka Johnson,101024,119.3,107.2,12.1,107.9,115.8,-7.9,20.0,236.4,232.2,72.3,75.1,468.7,4,30.4,11.3,0.5,9.5,3.8,8.3,1.0,0.0,2.0,35.6,33.3,PHO,4,15.3,6.0,0.8,5.2,13.3,1.6,0.0,3.2,22.9,1.6
2010,Marie Ferdinand-Harris,100685,99.9,117.6,-17.7,78.5,115.8,-37.4,19.6,111.1,109.7,26.8,26.8,220.8,2,32.3,11.5,2.0,12.5,2.0,0.5,1.5,0.0,1.0,39.1,42.9,LAS,2,21.7,3.5,1.7,1.7,0.9,2.6,0.0,1.7,24.1,2.6
2010,Tamika Catchings,100646,107.9,105.5,2.4,109.1,126.0,-16.9,19.3,184.4,192.4,21.1,20.6,376.8,3,35.7,15.300000000000002,5.3,18.7,8.7,3.0,3.0,0.6999999999999998,1.0,41.3,35.7,IND,3,28.3,13.1,2.5,10.6,4.5,4.5,1.0,1.5,30.3,5.5
2010,DeLisha Milton-Jones,100396,94.1,113.0,-18.9,107.4,145.4,-38.0,19.1,121.1,118.6,16.8,17.9,239.7,2,35.3,12.5,2.0,10.5,8.5,1.0,0.5,0.5,2.5,36.0,100.0,LAS,2,16.8,13.6,7.2,6.4,1.6,0.8,0.8,4.0,26.2,1.6
2010,Cappie Pondexter,200665,109.5,115.7,-6.3,91.9,115.8,-23.9,17.6,344.4,328.4,21.8,23.3,672.8,5,37.1,23.2,6.2,28.4,4.2,4.6,1.2,0.0,1.8,44.0,48.0,NYL,5,40.0,5.9,1.7,4.2,6.5,1.7,0.0,2.5,40.3,1.7
2010,Jana Vesela,202239,115.2,91.5,23.8,112.7,106.4,6.2,17.5,108.5,101.7,409.2,418.1,210.2,6,10.0,2.2,0.0,3.7999999999999994,0.8000000000000002,0.3,0.3,0.3,0.6999999999999998,69.2,71.4,SEA,6,19.8,4.3,0.9,3.4,1.7,1.7,1.7,3.4,16.0,3.4
2010,Essence Carson,201502,111.1,112.0,-0.9,104.2,121.7,-17.5,16.6,224.2,217.0,142.0,134.7,441.1,5,24.9,11.2,1.0,13.6,3.2,0.6,0.8,0.6,1.8,53.6,44.4,NYL,5,28.3,6.7,2.5,4.2,1.3,1.7,1.3,3.8,30.0,3.0
2010,Ruth Riley,100656,106.2,116.2,-10.0,101.3,125.5,-24.2,14.2,62.2,62.8,95.8,99.6,125.0,2,15.7,5.5,2.5,7.5,2.0,0.0,1.5,1.5,0.5,45.5,0.0,SAN,2,22.7,6.1,3.0,3.0,0.0,4.5,4.5,1.5,22.8,9.0
2010,Janel McCarville,101019,112.0,109.6,2.4,106.8,118.4,-11.6,14.0,114.2,106.7,252.0,245.0,221.0,2,31.6,5.0,2.0,5.0,9.0,4.0,1.5,1.0,3.0,30.0,0.0,NYL,2,8.7,15.7,7.0,8.7,7.0,2.6,1.7,5.2,15.6,4.3
2010,Katie Douglas,100666,106.9,103.7,3.2,112.6,122.0,-9.3,12.5,164.6,168.8,40.8,44.3,333.4,3,31.7,8.0,4.0,11.699999999999998,3.0,3.2999999999999994,1.3,0.3,1.0,45.8,33.3,IND,3,20.0,5.1,1.7,3.4,5.7,2.3,0.6,1.7,19.6,2.9
2010,Sophia Young-Malcolm,200674,100.3,117.1,-16.8,118.7,147.5,-28.8,12.1,132.6,136.7,25.3,25.8,269.3,2,32.8,16.0,4.5,15.5,9.0,2.5,1.0,0.5,3.5,40.6,0.0,SAN,2,22.3,12.9,2.9,10.1,3.6,1.4,0.7,5.0,32.4,2.0999999999999996
2010,Shalee Lehning,201898,114.8,98.3,16.5,117.4,112.5,4.9,11.6,171.6,176.0,364.5,368.9,347.6,7,13.2,2.7,1.1,2.9,1.9,2.6,0.4,0.0,0.4,36.8,25.0,ATL,7,10.4,6.7,0.5,6.2,9.3,1.6,0.0,1.6,14.6,1.6
2010,Ashley Robinson,100942,91.7,72.0,19.6,113.7,104.4,9.4,10.3,12.0,13.9,505.6,505.9,25.9,4,1.7,0.3,0.0,0.0,0.8,0.3,0.0,0.0,0.3,0.0,0.0,SEA,4,0.0,20.0,6.7,13.3,6.7,0.0,0.0,6.7,20.0,0.0
2010,Swin Cash,100721,116.2,104.5,11.7,102.4,99.5,2.9,8.8,406.3,416.2,111.4,103.6,822.5,7,31.4,11.0,4.0,16.1,4.9,3.0,1.3,0.7,3.1,50.6,50.0,SEA,7,25.9,7.8,2.1,5.7,4.8,2.1,1.1,5.0,27.3,3.2
2010,Penny Taylor,100634,121.2,112.2,9.0,100.6,99.5,1.1,7.9,240.1,238.0,68.6,69.4,478.1,4,31.8,9.5,4.3,14.0,4.8,6.8,2.0,0.5,2.3,47.4,55.6,PHO,4,22.1,7.5,2.0,5.5,10.7,3.2,0.8,3.6,22.8,4.0
2010,Jessica Moore,101042,133.7,127.2,6.6,103.8,104.6,-0.8,7.3,29.2,27.5,176.3,185.5,56.7,3,5.2,0.3,0.0,0.0,0.6999999999999998,0.3,0.3,0.3,0.0,0.0,0.0,IND,3,0.0,6.5,3.2000000000000006,3.2000000000000006,3.2000000000000006,3.2000000000000006,3.2000000000000006,0.0,3.1,6.400000000000001
2010,Armintie Herrington,201048,114.9,104.4,10.5,119.5,114.3,5.2,5.4,342.0,350.6,194.2,194.2,692.6,7,25.7,5.4,2.1,5.0,2.7,3.6,0.9,0.0,1.6,34.2,0.0,ATL,7,9.4,5.1,3.2,1.9,6.7,1.6,0.0,2.9,16.2,1.6
2010,Le'coe Willingham,100973,113.4,100.1,13.3,113.1,105.1,8.0,5.4,174.6,167.9,343.0,351.9,342.5,7,13.2,3.7,1.0,4.7,2.9,1.0,0.0,0.0,0.6,50.0,28.6,SEA,7,17.6,10.6,4.3,6.4,3.7,0.0,0.0,2.1,19.0,0.0
2010,Tammy Sutton-Brown,100628,108.2,106.5,1.7,107.7,110.5,-2.8,4.5,149.8,160.6,55.7,52.5,310.3,3,30.0,7.0,3.7000000000000006,9.7,4.3,0.3,1.3,0.6999999999999998,2.7000000000000006,47.6,0.0,IND,3,17.6,7.900000000000001,3.0,4.8,0.6,2.4,1.2,4.8,22.7,3.5999999999999996
2010,Kelly Miller,100627,136.4,124.5,11.9,114.4,106.0,8.4,3.5,52.8,55.4,483.3,489.4,108.2,4,6.9,1.0,0.8,2.5,0.5,1.5,0.3,0.0,0.8,75.0,50.0,ATL,4,16.7,3.3,1.7,1.7,10.0,1.7,0.0,5.0,16.3,1.7
2010,Nicole Powell,100919,106.6,112.9,-6.2,111.5,120.6,-9.1,2.9,232.6,221.5,133.6,130.2,454.0,5,25.5,5.4,1.2,7.6,2.8,1.8,0.4,0.2,1.4,44.4,38.1,NYL,5,15.6,5.7,2.0,3.7,3.7,0.8,0.4,2.9,15.8,1.2000000000000002
2010,Jessica Davenport,201047,106.8,105.3,1.5,108.9,108.9,0.0,1.5,80.6,81.7,124.9,131.4,162.2,3,15.300000000000002,5.7,1.0,7.0,5.3,0.0,0.6999999999999998,1.3,1.3,52.9,0.0,IND,3,23.899999999999995,18.2,6.8,11.4,0.0,2.3,4.5,4.5,27.7,6.8
2010,Lindsay Wisdom-Hylton,201918,110.9,131.8,-20.9,92.9,114.4,-21.4,0.5,21.6,22.8,116.2,113.7,44.4,2,6.0,1.5,1.0,2.5,2.5,0.0,0.0,0.0,0.0,66.7,0.0,LAS,2,20.0,20.0,4.0,16.0,0.0,0.0,0.0,0.0,18.0,0.0
2010,Tully Bevilaqua,100284,109.0,108.2,0.8,107.0,106.7,0.3,0.5,107.3,116.5,98.2,96.6,223.8,3,22.0,4.7,0.0,5.3,0.6999999999999998,1.3,0.6999999999999998,0.0,1.7,42.9,44.4,IND,3,13.6,1.7,0.0,1.7,3.4,1.7,0.0,4.2,17.9,1.7
2010,Kia Vaughn,201913,103.9,111.3,-7.4,111.3,118.5,-7.3,-0.1,142.4,136.6,223.8,215.1,279.0,5,15.6,3.2,2.6,5.2,3.0,0.6,0.0,0.6,1.0,62.5,0.0,NYL,5,17.1,9.9,3.3,6.6,2.0,0.0,2.0,3.3,18.8,2.0
2010,Sancho Lyttle,101023,117.2,108.6,8.6,115.5,106.7,8.8,-0.2,339.6,346.1,196.6,198.7,685.7,7,25.5,7.1,3.9,10.6,9.6,1.7,2.0,1.1,1.9,50.0,0.0,ATL,7,19.7,17.9,5.1,12.8,3.2,3.7,2.1,3.5,22.1,5.800000000000001
2010,Camille Smith,201067,114.8,105.2,9.6,109.2,99.1,10.1,-0.5,367.4,373.4,150.2,146.4,740.9,7,28.7,8.4,3.9,11.3,6.9,1.4,1.1,0.3,1.9,50.8,20.0,SEA,7,20.1,12.2,4.3,7.9,2.5,2.0,0.5,3.3,22.9,2.5
2010,Angel McCoughtry,201881,115.9,107.6,8.3,118.8,109.0,9.8,-1.5,419.2,424.7,117.0,120.2,843.8,7,30.8,18.9,9.9,26.7,5.4,2.3,2.0,0.6,3.1,46.2,45.5,ATL,7,41.1,8.4,3.1,5.3,3.5,3.1,0.9,4.8,44.0,4.0
2010,Ticha Penicheiro,100234,96.0,118.2,-22.2,95.1,114.6,-19.5,-2.7,97.9,99.8,40.0,36.6,197.7,2,29.6,5.5,1.0,6.0,2.5,2.5,2.5,0.0,3.0,45.5,0.0,LAS,2,11.4,4.8,1.9,2.9,4.8,4.8,0.0,5.7,18.3,4.8
