GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
1021500082,1611661321,TUL,Tulsa,202640,Karima Christmas-Kelly,Karima,F,,28.000000:54,4.0,7.0,0.571,2.0,3.0,0.667,3.0,4.0,0.75,4.0,3.0,7.0,2.0,0.0,1.0,1.0,3.0,13.0,-6.0
1021500082,1611661321,TUL,Tulsa,100888,Plenette Pierson,Plenette,F,,27.000000:09,3.0,10.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0,6.0,6.0,0.0
1021500082,1611661321,TUL,Tulsa,201907,Courtney Paris,Courtney,C,,24.000000:08,6.0,7.0,0.857,0.0,0.0,0.0,1.0,5.0,0.2,1.0,7.0,8.0,1.0,0.0,5.0,1.0,4.0,13.0,7.0
1021500082,1611661321,TUL,Tulsa,203029,Riquna Williams,Riquna,G,,32.000000:19,9.0,23.0,0.391,4.0,9.0,0.444,9.0,11.0,0.818,2.0,5.0,7.0,1.0,2.0,0.0,2.0,4.0,31.0,-4.0
1021500082,1611661321,TUL,Tulsa,204331,Brianna Kiesel,Brianna,G,,11.000000:52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,-5.0
1021500082,1611661321,TUL,Tulsa,203824,Odyssey Sims,Odyssey,,,31.000000:08,4.0,11.0,0.364,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,5.0,8.0,4.0
1021500082,1611661321,TUL,Tulsa,203037,Vicki Baugh,Vicki,,,16.000000:28,3.0,6.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,3.0,4.0,7.0,1.0,0.0,0.0,0.0,2.0,7.0,-6.0
1021500082,1611661321,TUL,Tulsa,203835,Jordan Hooper,Jordan,,,15.000000:54,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1021500082,1611661321,TUL,Tulsa,203849,Theresa Plaisance,Theresa,,,9.000000:29,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,-5.0
1021500082,1611661321,TUL,Tulsa,204320,Amanda Zahui B,Amanda,,,2.000000:39,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0
1021500082,1611661321,TUL,Tulsa,203400,Skylar Diggins-Smith,Skylar,,DND - ACL,,,,,,,,,,,,,,,,,,,,
1021500082,1611661321,TUL,Tulsa,204337,Brittany Hrynko,Brittany,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1021500082,1611661321,TUL,Tulsa,201050,Tiffany Jackson,Tiffany,,NWT - Leg,,,,,,,,,,,,,,,,,,,,
1021500082,1611661321,TUL,Tulsa,203017,Glory Johnson,Glory,,NWT - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1021500082,1611661325,IND,Indiana,201889,Marissa Coleman,Marissa,F,,20.000000:32,4.0,8.0,0.5,2.0,4.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,1.0,3.0,0.0,3.0,2.0,11.0,-3.0
1021500082,1611661325,IND,Indiana,100646,Tamika Catchings,Tamika,F,,22.000000:50,4.0,9.0,0.444,0.0,3.0,0.0,3.0,4.0,0.75,5.0,6.0,11.0,2.0,0.0,2.0,1.0,1.0,11.0,-5.0
1021500082,1611661325,IND,Indiana,203041,Lynetta Kizer,Lynetta,C,,16.000000:02,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0
1021500082,1611661325,IND,Indiana,203406,Layshia Clarendon,Layshia,G,,29.000000:26,4.0,7.0,0.571,0.0,1.0,0.0,5.0,7.0,0.714,0.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,13.0,-1.0
1021500082,1611661325,IND,Indiana,201896,Briann January,Briann,G,,24.000000:56,4.0,6.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,9.0,-5.0
1021500082,1611661325,IND,Indiana,201919,Shavonte Zellous,Shavonte,,,21.000000:39,5.0,11.0,0.455,0.0,1.0,0.0,6.0,8.0,0.75,1.0,2.0,3.0,2.0,1.0,0.0,0.0,6.0,16.0,-1.0
1021500082,1611661325,IND,Indiana,201503,Erlana Larkins,Erlana,,,23.000000:58,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0
1021500082,1611661325,IND,Indiana,203827,Natasha Howard,Natasha,,,17.000000:10,3.0,7.0,0.429,0.0,0.0,0.0,1.0,3.0,0.333,3.0,8.0,11.0,1.0,0.0,1.0,5.0,1.0,7.0,8.0
1021500082,1611661325,IND,Indiana,202656,Jeanette Pohlen-Mavunga,Jeanette,,,15.000000:10,1.0,3.0,0.333,1.0,3.0,0.333,1.0,2.0,0.5,0.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,14.0
1021500082,1611661325,IND,Indiana,203843,Maggie Lucas,Maggie,,,8.000000:17,1.0,2.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0
1021500082,1611661325,IND,Indiana,203831,Natalie Achonwa,Natalie,,NWT - Canadian National Team,,,,,,,,,,,,,,,,,,,,
