GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
1029800001,1611661322,WAS,Washington,100052,Deborah Carter,Deborah,F,,23.000000:21,1,4,0.25,1,1,1.0,3,4,0.75,1,4,5,1,1,0,1,2,6,-5.0
1029800001,1611661322,WAS,Washington,100199,Murriel Page,Murriel,F,,24.000000:56,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,3,0,0,2,2,4,-12.0
1029800001,1611661322,WAS,Washington,100201,Alessandra Santos de Olive,Alessandra,C,,33.000000:03,1,1,1.0,0,0,0.0,3,6,0.5,1,2,3,0,1,0,3,5,5,-23.0
1029800001,1611661322,WAS,Washington,100198,Nikki McCray,Nikki,G,,34.000000:39,9,23,0.391,0,2,0.0,1,2,0.5,1,0,1,6,1,0,4,2,19,-28.0
1029800001,1611661322,WAS,Washington,100204,Rita Williams,Rita,G,,27.000000:09,0,2,0.0,0,0,0.0,2,2,1.0,1,1,2,2,1,0,3,2,2,-16.0
1029800001,1611661322,WAS,Washington,100202,Adrienne Shuler,Adrienne,,,8.000000:55,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,2,0,-8.0
1029800001,1611661322,WAS,Washington,100156,Heidi Burge,Heidi,,,18.000000:08,4,7,0.571,0,0,0.0,1,1,1.0,3,1,4,1,1,0,2,2,9,-16.0
1029800001,1611661322,WAS,Washington,100374,Penny Moore,Penny,,,18.000000:04,3,8,0.375,0,3,0.0,1,2,0.5,1,4,5,1,0,0,1,2,7,-17.0
1029800001,1611661322,WAS,Washington,100077,Tammy Jackson,Tammy,,,3.000000:53,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,-1.0
1029800001,1611661322,WAS,Washington,100283,Leila de Souza Sobral,Leila,,,3.000000:56,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,-2.0
1029800001,1611661322,WAS,Washington,100194,Keri Chaconas,Keri,,,3.000000:56,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,3,-2.0
1029800001,1611661314,CHA,Charlotte,100182,Tracy Reid,Tracy,F,,32.000000:25,7,9,0.778,0,0,0.0,3,8,0.375,2,3,5,1,1,0,1,0,17,24.0
1029800001,1611661314,CHA,Charlotte,100058,Vicky Bullett,Vicky,F,,27.000000:21,2,7,0.286,0,0,0.0,0,0,0.0,0,7,7,3,4,2,3,2,4,9.0
1029800001,1611661314,CHA,Charlotte,100060,Rhonda Mapp,Rhonda,C,,28.000000:38,5,8,0.625,0,0,0.0,2,2,1.0,1,3,4,1,2,0,2,3,12,20.0
1029800001,1611661314,CHA,Charlotte,100181,Christy Smith,Christy,G,,23.000000:22,1,4,0.25,0,3,0.0,2,2,1.0,0,3,3,5,0,0,4,3,4,9.0
1029800001,1611661314,CHA,Charlotte,100059,Andrea Stinson,Andrea,G,,31.000000:03,8,12,0.667,3,4,0.75,0,0,0.0,1,1,2,4,2,1,0,4,19,24.0
1029800001,1611661314,CHA,Charlotte,100065,Andrea Congreaves,Andrea,,,9.000000:33,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,10.0
1029800001,1611661314,CHA,Charlotte,100062,Tora Suber,Tora,,,15.000000:19,4,7,0.571,1,4,0.25,2,3,0.667,0,0,0,4,3,0,0,0,11,18.0
1029800001,1611661314,CHA,Charlotte,100063,Sharon Manning,Sharon,,,17.000000:13,3,4,0.75,0,0,0.0,3,4,0.75,0,1,1,2,4,0,1,1,9,19.0
1029800001,1611661314,CHA,Charlotte,100178,Sonia Chase,Sonia,,,7.000000:07,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,2,2,-4.0
1029800001,1611661314,CHA,Charlotte,100180,Pollyanna Johns Kimbrough,Pollyanna,,,5.000000:17,2,4,0.5,0,0,0.0,1,2,0.5,1,1,2,1,0,0,1,0,5,2.0
1029800001,1611661314,CHA,Charlotte,100070,Tia Paschal,Tia,,,2.000000:42,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-1.0
