GAME_ID,GAME_DATE,MATCHUP
1020300235,2003-08-25,CHA @ CLE
1020300236,2003-08-25,IND vs. CON
1020300237,2003-08-25,LAS vs. HOU
1020300238,2003-08-25,SAC @ SEA
1020300234,2003-08-25,WAS @ DET
1020300233,2003-08-24,CHA vs. NYL
1020300232,2003-08-23,HOU @ SEA
1020300229,2003-08-23,MIN vs. DET
1020300230,2003-08-23,SAN @ LAS
1020300227,2003-08-23,CON @ WAS
1020300231,2003-08-23,PHO @ SAC
1020300228,2003-08-23,CLE @ IND
1020300226,2003-08-22,SAN @ PHO
1020300223,2003-08-22,CON vs. CHA
1020300224,2003-08-22,IND @ NYL
1020300221,2003-08-21,LAS vs. MIN
1020300225,2003-08-21,CLE @ DET
1020300222,2003-08-21,SAC vs. HOU
1020300220,2003-08-21,NYL @ WAS
1020300219,2003-08-20,MIN @ PHO
1020300218,2003-08-20,SEA @ SAN
1020300217,2003-08-20,IND @ CHA
1020300216,2003-08-19,HOU vs. SEA
1020300204,2003-08-19,CON @ CLE
1020300202,2003-08-18,HOU @ NYL
1020300215,2003-08-17,DET @ SEA
1020300214,2003-08-17,NYL @ CLE
1020300208,2003-08-16,NYL vs. CON
1020300212,2003-08-16,MIN @ SAN
1020300211,2003-08-16,HOU vs. LAS
1020300209,2003-08-16,CLE @ WAS
1020300213,2003-08-16,SAC @ PHO
1020300210,2003-08-16,CHA @ IND
1020300207,2003-08-15,SAC vs. DET
1020300206,2003-08-15,PHO vs. SEA
1020300205,2003-08-14,LAS @ MIN
1020300203,2003-08-14,WAS @ CHA
1020300201,2003-08-13,DET @ PHO
1020300199,2003-08-12,IND vs. WAS
1020300198,2003-08-12,NYL @ CON
1020300200,2003-08-12,SEA vs. SAN
1020300197,2003-08-10,PHO @ HOU
1020300195,2003-08-10,NYL @ DET
1020300196,2003-08-10,CLE vs. IND
1020300193,2003-08-09,LAS @ SAN
1020300194,2003-08-09,SAC vs. MIN
1020300191,2003-08-09,CON @ CHA
1020300192,2003-08-09,IND vs. CLE
1020300190,2003-08-09,WAS vs. NYL
1020300189,2003-08-08,MIN @ SEA
1020300187,2003-08-08,HOU @ DET
1020300188,2003-08-08,LAS @ PHO
1020300185,2003-08-07,HOU @ IND
1020300184,2003-08-07,NYL @ CHA
1020300186,2003-08-07,SAN vs. SAC
1020300183,2003-08-06,LAS @ SEA
1020300181,2003-08-06,DET @ WAS
1020300182,2003-08-06,MIN @ PHO
1020300179,2003-08-05,NYL vs. SAN
1020300178,2003-08-05,DET @ CON
1020300180,2003-08-05,SAC @ HOU
1020300163,2003-08-04,MIN vs. PHO
1020300175,2003-08-03,CLE @ NYL
1020300174,2003-08-03,CON vs. IND
1020300176,2003-08-03,PHO @ WAS
