GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
1022400008,1611661322,WAS,Washington,1628317,Karlie Samuelson,Karlie,F,,30:44,6.0,8.0,0.75,4.0,5.0,0.8,2.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,2.0,3.0,18.0,1.0
1022400008,1611661322,WAS,Washington,1631022,Shakira Austin,Shakira,F,,18:57,4.0,8.0,0.5,0.0,0.0,0.0,2.0,3.0,0.667,1.0,8.0,9.0,0.0,1.0,0.0,4.0,3.0,10.0,2.0
1022400008,1611661322,WAS,Washington,203828,Stefanie Dolson,Stefanie,C,,25:52,3.0,7.0,0.429,3.0,5.0,0.6,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,3.0,9.0,-5.0
1022400008,1611661322,WAS,Washington,1628878,Ariel Atkins,Ariel,G,,33:20,3.0,12.0,0.25,0.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,7.0,1.0,0.0,6.0,4.0,8.0,-2.0
1022400008,1611661322,WAS,Washington,1628279,Brittney Sykes,Brittney,G,,5:57,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,-1.0
1022400008,1611661322,WAS,Washington,1628899,Myisha Hines-Allen,Myisha,,,16:37,2.0,4.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,7.0,-8.0
1022400008,1611661322,WAS,Washington,1642210,Julie Vanloo,Julie,,,28:47,5.0,9.0,0.556,1.0,4.0,0.25,1.0,1.0,1.0,0.0,4.0,4.0,8.0,0.0,0.0,2.0,1.0,12.0,-3.0
1022400008,1611661322,WAS,Washington,1642290,Aaliyah Edwards,Aaliyah,,,18:34,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,6.0,-3.0
1022400008,1611661322,WAS,Washington,1628278,Shatori Walker-Kimbrough,Shatori,,,17:57,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,-9.0
1022400008,1611661322,WAS,Washington,1630459,DiDi Richards,DiDi,,,3:15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0
1022400008,1611661322,WAS,Washington,1631083,Emily Engstler,Emily,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1022400008,1611661322,WAS,Washington,1631141,Jade Melbourne,Jade,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1022400008,1611661323,CON,Connecticut,201886,DeWanna Bonner,DeWanna,F,,34:50,9.0,19.0,0.474,0.0,6.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,1.0,6.0,0.0,0.0,2.0,22.0,8.0
1022400008,1611661323,CON,Connecticut,203826,Alyssa Thomas,Alyssa,F,,36:34,3.0,7.0,0.429,0.0,0.0,0.0,7.0,7.0,1.0,3.0,8.0,11.0,6.0,2.0,1.0,5.0,4.0,13.0,11.0
1022400008,1611661323,CON,Connecticut,1628280,Brionna Jones,Brionna,C,,20:33,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,3.0,4.0,7.0,0.0,1.0,0.0,0.0,4.0,7.0,17.0
1022400008,1611661323,CON,Connecticut,1630096,DiJonai Carrington,DiJonai,G,,36:54,7.0,18.0,0.389,0.0,4.0,0.0,7.0,7.0,1.0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,21.0,10.0
1022400008,1611661323,CON,Connecticut,1630112,Tyasha Harris,Tyasha,G,,26:19,2.0,7.0,0.286,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,5.0,6.0
1022400008,1611661323,CON,Connecticut,1631135,Olivia Nelson-Ododa,Olivia,,,17:34,3.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,-9.0
1022400008,1611661323,CON,Connecticut,1627671,Rachel Banham,Rachel,,,13:07,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,-3.0
1022400008,1611661323,CON,Connecticut,1627669,Moriah Jefferson,Moriah,,,11:03,2.0,4.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,8.0,-2.0
1022400008,1611661323,CON,Connecticut,1627676,Tiffany Mitchell,Tiffany,,,3:06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
1022400008,1611661323,CON,Connecticut,1631031,Queen Egbo,Queen,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1022400008,1611661323,CON,Connecticut,203838,Astou Ndour-Fall,Astou,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
