GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
1020000116,1611661315,CLE,Cleveland,100097,Rushia Brown,Rushia,F,,19.000000:29,2.0,6.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,4.0,6.0,-3.0
1020000116,1611661315,CLE,Cleveland,100091,Eva Nemcova,Eva,F,,13.000000:50,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,3.0
1020000116,1611661315,CLE,Cleveland,100433,Chasity Melvin,Chasity,C,,33.000000:55,6.0,9.0,0.667,0.0,0.0,0.0,6.0,9.0,0.667,1.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,18.0,-8.0
1020000116,1611661315,CLE,Cleveland,100187,Suzie McConnell Serio,Suzie,G,,24.000000:16,2.0,5.0,0.4,1.0,3.0,0.333,2.0,2.0,1.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,2.0,7.0,1.0
1020000116,1611661315,CLE,Cleveland,100092,Merlakia Jones,Merlakia,G,,33.000000:01,6.0,11.0,0.545,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,14.0,-16.0
1020000116,1611661315,CLE,Cleveland,100458,Vicki Hall,Vicki,,,12.000000:29,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-17.0
1020000116,1611661315,CLE,Cleveland,100457,Helen Darling,Helen,,,16.000000:09,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,-12.0
1020000116,1611661315,CLE,Cleveland,100428,Mery Andrade,Mery,,,29.000000:08,3.0,9.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,1.0,2.0,3.0,0.0,2.0,0.0,1.0,6.0,11.0,5.0
1020000116,1611661315,CLE,Cleveland,100445,Ann Wauters,Ann,,,17.000000:44,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,4.0,7.0
1020000116,1611661315,CLE,Cleveland,100237,Tricia Bader Binford,Tricia,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1020000116,1611661315,CLE,Cleveland,100180,Pollyanna Johns Kimbrough,Pollyanna,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1020000116,1611661320,LAS,Los Angeles,100012,Mwadi Mabika,Mwadi,F,,27.000000:24,4.0,10.0,0.4,1.0,5.0,0.2,0.0,0.0,0.0,2.0,4.0,6.0,6.0,4.0,0.0,2.0,5.0,9.0,13.0
1020000116,1611661320,LAS,Los Angeles,100396,DeLisha Milton-Jones,DeLisha,F,,37.000000:30,7.0,15.0,0.467,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,12.0,2.0,1.0,1.0,3.0,4.0,14.0,13.0
1020000116,1611661320,LAS,Los Angeles,100003,Lisa Leslie,Lisa,C,,36.000000:18,9.0,16.0,0.563,0.0,0.0,0.0,4.0,7.0,0.571,3.0,4.0,7.0,0.0,2.0,4.0,2.0,6.0,22.0,9.0
1020000116,1611661320,LAS,Los Angeles,100392,Ukari Figgs,Ukari,G,,26.000000:23,0.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,2.0,4.0,7.0
1020000116,1611661320,LAS,Los Angeles,100008,Tamecka Dixon,Tamecka,G,,34.000000:40,5.0,12.0,0.417,0.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,7.0,4.0,3.0,0.0,3.0,3.0,12.0,22.0
1020000116,1611661320,LAS,Los Angeles,100395,Clarisse Machanguana,Clarisse,,,6.000000:12,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,-6.0
1020000116,1611661320,LAS,Los Angeles,100478,Nicky McCrimmon,Nicky,,,13.000000:37,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,3.0,1.0
1020000116,1611661320,LAS,Los Angeles,100170,Allison Feaster,Allison,,,14.000000:33,3.0,7.0,0.429,2.0,6.0,0.333,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,-12.0
1020000116,1611661320,LAS,Los Angeles,100393,La'Keshia Frett,La'Keshia,,,3.000000:23,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0
1020000116,1611661320,LAS,Los Angeles,100476,Vedrana Grgin Fonseca,Vedrana,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1020000116,1611661320,LAS,Los Angeles,100479,Paige Sauer,Paige,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
