GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
1021800021,1611661317,PHO,Phoenix,201886,DeWanna Bonner,DeWanna,F,,29:38,3.0,9.0,0.333,0.0,3.0,0.0,4.0,4.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,5.0,5.0,10.0,-8.0
1021800021,1611661317,PHO,Phoenix,101023,Sancho Lyttle,Sancho,F,,27:57,10.0,14.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,2.0,1.0,1.0,5.0,20.0,-10.0
1021800021,1611661317,PHO,Phoenix,203398,Brittney Griner,Brittney,C,,34:42,5.0,10.0,0.5,0.0,0.0,0.0,7.0,11.0,0.636,1.0,3.0,4.0,2.0,1.0,2.0,2.0,5.0,17.0,-3.0
1021800021,1611661317,PHO,Phoenix,100940,Diana Taurasi,Diana,G,,32:43,4.0,9.0,0.444,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,11.0,-15.0
1021800021,1611661317,PHO,Phoenix,201896,Briann January,Briann,G,,29:17,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,4.0,8.0,0.0
1021800021,1611661317,PHO,Phoenix,203389,Yvonne Turner,Yvonne,,,11:36,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.667,0.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,9.0
1021800021,1611661317,PHO,Phoenix,201507,Leilani Mitchell,Leilani,,,16:46,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,-10.0
1021800021,1611661317,PHO,Phoenix,201067,Camille Smith,Camille,,,17:21,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,3.0,4.0,-3.0
1021800021,1611661317,PHO,Phoenix,1628895,Marie Gülich,Marie,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1021800021,1611661317,PHO,Phoenix,203855,Stephanie Talbot,Stephanie,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1021800021,1611661317,PHO,Phoenix,1628933,Imani Wright,Imani,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
1021800021,1611661320,LAS,Los Angeles,100949,Alana Beard,Alana,F,,33:17,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,5.0,2.0,7.0,2.0,2.0,1.0,0.0,2.0,1.0,15.0
1021800021,1611661320,LAS,Los Angeles,201502,Essence Carson,Essence,F,,20:22,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0
1021800021,1611661320,LAS,Los Angeles,203014,Nneka Ogwumike,Nneka,C,,31:54,6.0,10.0,0.6,1.0,2.0,0.5,5.0,5.0,1.0,2.0,6.0,8.0,2.0,2.0,0.0,2.0,5.0,18.0,4.0
1021800021,1611661320,LAS,Los Angeles,203833,Chelsea Gray,Chelsea,G,,34:60,7.0,14.0,0.5,1.0,2.0,0.5,8.0,11.0,0.727,0.0,2.0,2.0,8.0,1.0,0.0,3.0,3.0,23.0,20.0
1021800021,1611661320,LAS,Los Angeles,203824,Odyssey Sims,Odyssey,G,,34:05,4.0,9.0,0.444,2.0,4.0,0.5,4.0,8.0,0.5,1.0,5.0,6.0,2.0,1.0,0.0,5.0,1.0,14.0,6.0
1021800021,1611661320,LAS,Los Angeles,201496,Candace Parker,Candace,,,26:31,3.0,11.0,0.273,1.0,5.0,0.2,3.0,4.0,0.75,0.0,3.0,3.0,2.0,1.0,0.0,3.0,4.0,10.0,4.0
1021800021,1611661320,LAS,Los Angeles,203029,Riquna Williams,Riquna,,,7:26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-15.0
1021800021,1611661320,LAS,Los Angeles,200665,Cappie Pondexter,Cappie,,,8:17,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0
1021800021,1611661320,LAS,Los Angeles,1628317,Karlie Samuelson,Karlie,,,1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
1021800021,1611661320,LAS,Los Angeles,1628282,Sydney Wiese,Sydney,,,1:38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0
